trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
135670:304873,304873,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,06:05:00,06:21:00,-2.979,16.0,7.525,17.31870270270269,375.4291891891896,4.916943521594684,-,0.0,-
135539:305153,305153,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,06:24:00,06:40:00,-3.24,16.0,8.07,18.966000000000008,497.5740000000007,3.9653035935563814,Waterfront Terminal,8.07,06:40:00
135678:304829,304829,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,06:30:00,06:48:00,-2.979,18.0,7.525,16.581405405405405,488.6399999999997,4.916943521594684,-,0.0,-
135540:304793,304793,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,06:53:00,07:09:00,-3.24,16.0,8.07,18.966000000000008,497.5739999999993,3.9653035935563814,Waterfront Terminal,8.07,07:09:00
135688:306058,306058,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,07:00:00,07:18:00,-2.979,18.0,7.525,16.581405405405405,488.6399999999997,4.916943521594684,-,0.0,-
135541:305218,305218,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,07:23:00,07:39:00,-3.24,16.0,8.07,18.966000000000008,497.5739999999993,3.9653035935563814,Waterfront Terminal,8.07,07:39:00
135697:305563,305563,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,07:30:00,07:50:00,-2.979,20.0,7.525,15.119783783783792,335.45513513513475,4.916943521594684,-,0.0,-
135542:304801,304801,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,07:51:00,08:10:00,-3.24,19.0,8.07,17.42864285714285,443.22273469388006,3.9653035935563814,Waterfront Terminal,8.07,08:10:00
135706:305610,305610,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,08:00:00,08:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
135543:305105,305105,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,08:21:00,08:40:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,08:40:00
135715:304903,304903,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,08:30:00,08:50:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
135544:304974,304974,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,08:51:00,09:10:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,09:10:00
135723:305221,305221,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,09:00:00,09:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
135545:305024,305024,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,09:21:00,09:40:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,09:40:00
135732:305891,305891,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,09:30:00,09:50:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
135546:305980,305980,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,09:51:00,10:10:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,10:10:00
135000:305617,305617,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,10:00:00,10:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134984:305926,305926,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,10:21:00,10:37:00,-3.24,16.0,8.07,18.965999999999987,497.57400000000354,3.9653035935563814,Waterfront Terminal,8.07,10:37:00
135001:305128,305128,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,10:30:00,10:50:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134985:304658,304658,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,10:51:00,11:10:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,11:10:00
135002:305411,305411,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,11:00:00,11:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134986:306055,306055,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,11:21:00,11:40:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,11:40:00
135003:304916,304916,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,11:30:00,11:50:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134987:306032,306032,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,11:51:00,12:10:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,12:10:00
135004:304797,304797,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,12:00:00,12:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134988:305977,305977,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,12:21:00,12:40:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,12:40:00
135005:305264,305264,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,12:30:00,12:50:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134989:305343,305343,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,12:51:00,13:10:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,13:10:00
135006:304748,304748,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,13:00:00,13:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134990:305416,305416,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,13:21:00,13:40:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,13:40:00
135007:305603,305603,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,13:30:00,13:50:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134991:305026,305026,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,13:51:00,14:10:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,14:10:00
135008:305837,305837,COUNTY PARK to Castlegreen Dr,3C,3320,Waterfront Terminal,Castlegreen & Superiorview,14:00:00,14:20:00,-2.979,20.0,7.525,15.119783783783795,335.4551351351353,4.916943521594684,-,0.0,-
134992:305663,305663,COUNTY PARK to Northwood,3C,3305,Castlegreen & Superiorview,Waterfront Terminal,14:21:00,14:40:00,-3.24,19.0,8.07,17.428642857142826,443.2227346938788,3.9653035935563814,Waterfront Terminal,8.07,14:40:00
