trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132712:303624,303624,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,08:40:00,09:04:00,-2.081,24.0,10.321,20.339249999999996,715.3934285714373,3.100474760197655,Lakehead University,5.741,08:55:00
132741:301233,301233,CROSSTOWN to Waterfront,2,3128,Confederation College,Waterfront Terminal,08:50:00,09:19:00,-1.839,29.0,12.789,21.089822393822384,631.3603530060595,2.893111267495504,Lakehead University,4.55,09:00:00
132713:303263,303263,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,09:20:00,09:44:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,09:35:00
132751:301228,301228,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,09:30:00,09:59:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Lakehead University,4.55,09:40:00
132714:302959,302959,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,10:00:00,10:24:00,-2.081,24.0,10.321,20.33925,715.3934285714303,3.100474760197655,Lakehead University,5.741,10:15:00
132742:299209,299209,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,10:10:00,10:39:00,-1.839,29.0,10.35,19.171733333333343,624.1264761904827,2.898550724637681,Lakehead University,4.55,10:20:00
132715:303324,303324,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,10:40:00,11:04:00,-2.081,24.0,10.321,20.339249999999996,715.3934285714373,3.100474760197655,Lakehead University,5.741,10:55:00
132732:299777,299777,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,10:50:00,11:19:00,-1.839,29.0,10.35,19.17173333333332,624.1264761904685,2.898550724637681,Lakehead University,4.55,11:00:00
132716:303069,303069,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,11:20:00,11:44:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,11:35:00
132743:300560,300560,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,11:35:00,12:04:00,-1.839,29.0,10.35,19.17173333333332,624.1264761904685,2.898550724637681,Lakehead University,4.55,11:45:00
132717:303645,303645,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,12:05:00,12:29:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,12:20:00
132733:300911,300911,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,12:20:00,12:49:00,-1.839,29.0,10.35,19.17173333333332,624.1264761904685,2.898550724637681,Lakehead University,4.55,12:30:00
132718:303084,303084,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,12:50:00,13:14:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,13:05:00
132744:299666,299666,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,13:05:00,13:34:00,-1.839,29.0,10.35,19.17173333333332,624.1264761904685,2.898550724637681,Lakehead University,4.55,13:15:00
132719:303308,303308,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,13:35:00,13:59:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,13:50:00
132734:300037,300037,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,13:50:00,14:19:00,-1.839,29.0,10.35,19.17173333333332,624.1264761904685,2.898550724637681,Lakehead University,4.55,14:00:00
132720:303541,303541,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,14:20:00,14:44:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,14:35:00
132745:301395,301395,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,14:35:00,15:04:00,-1.839,29.0,10.35,19.17173333333332,624.1264761904685,2.898550724637681,Lakehead University,4.55,14:45:00
132721:303311,303311,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,15:05:00,15:29:00,-2.081,24.0,10.321,20.33925000000002,715.3934285714241,3.100474760197655,Lakehead University,5.741,15:20:00
