trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132432:301720,301720,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,08:20:00,08:36:00,-3.694,16.0,8.233,18.678545454545496,369.6232727272704,4.008259443702174,-,0.0,-
132412:305924,305924,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,08:40:00,08:55:00,-3.604,15.0,6.983,19.89655172413792,787.5089655172438,4.152942861234426,City Hall Terminal,6.983,08:55:00
132433:301545,301545,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,09:00:00,09:16:00,-3.694,16.0,8.233,18.678545454545425,369.6232727272718,4.008259443702174,-,0.0,-
132413:304978,304978,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,09:20:00,09:35:00,-3.604,15.0,6.983,19.896551724137947,787.5089655172412,4.152942861234426,City Hall Terminal,6.983,09:35:00
132434:300432,300432,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,09:40:00,09:56:00,-3.694,16.0,8.233,18.622787878787868,323.9893333333343,4.008259443702174,-,0.0,-
132414:305177,305177,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,10:00:00,10:15:00,-3.604,15.0,6.983,19.896551724137904,787.5089655172454,4.152942861234426,City Hall Terminal,6.983,10:15:00
132435:301625,301625,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,10:20:00,10:36:00,-3.694,16.0,8.233,18.622787878787904,323.9893333333298,4.008259443702174,-,0.0,-
132415:304973,304973,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,10:40:00,10:55:00,-3.604,15.0,6.983,19.89655172413792,787.5089655172438,4.152942861234426,City Hall Terminal,6.983,10:55:00
132436:300533,300533,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,11:00:00,11:16:00,-3.694,16.0,8.233,18.62278787878787,323.98933333333355,4.008259443702174,-,0.0,-
132416:305224,305224,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,11:20:00,11:35:00,-3.604,15.0,6.983,19.896551724137947,787.5089655172412,4.152942861234426,City Hall Terminal,6.983,11:35:00
132437:303534,303534,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,11:43:00,12:01:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
132417:300576,300576,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,12:05:00,12:24:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,12:24:00
132438:303429,303429,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,12:28:00,12:46:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
132418:301171,301171,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,12:50:00,13:09:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,13:09:00
132439:303461,303461,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,13:13:00,13:31:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
132419:301060,301060,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,13:35:00,13:54:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,13:54:00
132440:303057,303057,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,13:58:00,14:16:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
132420:301790,301790,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,14:20:00,14:39:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,14:39:00
132441:302951,302951,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,14:43:00,15:01:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
