trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
138751:304103,304103,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,08:45:00,09:01:00,-3.904,16.0,7.655,21.308285714285685,751.7760000000033,3.6577400391900716,-,0.0,-
138732:300519,300519,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,09:01:00,09:13:00,-3.839,12.0,5.412,17.94666666666669,530.4133333333336,4.434589800443459,Waterfront Terminal,5.412,09:13:00
138752:304359,304359,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,09:25:00,09:41:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138733:299647,299647,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,09:41:00,09:53:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,09:53:00
138753:303927,303927,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,10:05:00,10:21:00,-3.904,16.0,7.655,21.30828571428575,751.7759999999988,3.6577400391900716,-,0.0,-
138734:301797,301797,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,10:21:00,10:33:00,-3.839,12.0,5.412,17.946666666666648,530.4133333333374,4.434589800443459,Waterfront Terminal,5.412,10:33:00
138754:304390,304390,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,10:45:00,11:01:00,-3.904,16.0,7.655,21.308285714285685,751.7760000000033,3.6577400391900716,-,0.0,-
138735:300517,300517,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,11:01:00,11:13:00,-3.839,12.0,5.412,17.94666666666669,530.4133333333336,4.434589800443459,Waterfront Terminal,5.412,11:13:00
138755:303938,303938,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,11:25:00,11:41:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138736:300150,300150,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,11:41:00,11:53:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,11:53:00
138756:304093,304093,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,12:10:00,12:26:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138737:299805,299805,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,12:26:00,12:38:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,12:38:00
138757:303976,303976,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,12:55:00,13:11:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138738:299865,299865,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,13:11:00,13:23:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,13:23:00
138758:304406,304406,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,13:40:00,13:56:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138739:300284,300284,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,13:56:00,14:08:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,14:08:00
138759:304499,304499,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,14:25:00,14:41:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138740:300206,300206,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,14:41:00,14:53:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,14:53:00
138760:304171,304171,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,15:10:00,15:26:00,-3.904,16.0,7.655,21.30828571428573,751.7759999999975,3.6577400391900716,-,0.0,-
138741:300267,300267,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,15:26:00,15:38:00,-3.839,12.0,5.412,17.946666666666673,530.4133333333319,4.434589800443459,Waterfront Terminal,5.412,15:38:00
138761:304278,304278,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,15:55:00,16:11:00,-3.904,16.0,7.655,21.30828571428567,751.7760000000002,3.6577400391900716,-,0.0,-
138742:299657,299657,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,16:11:00,16:23:00,-3.839,12.0,5.412,17.946666666666662,530.413333333341,4.434589800443459,Waterfront Terminal,5.412,16:23:00
138762:303954,303954,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,16:40:00,16:56:00,-3.904,16.0,7.655,21.30828571428568,751.7759999999971,3.6577400391900716,-,0.0,-
138743:300436,300436,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,16:56:00,17:08:00,-3.839,12.0,5.412,17.946666666666662,530.413333333341,4.434589800443459,Waterfront Terminal,5.412,17:08:00
138763:304223,304223,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,17:25:00,17:41:00,-3.904,16.0,7.655,21.30828571428568,751.7759999999971,3.6577400391900716,-,0.0,-
138744:300540,300540,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,17:41:00,17:53:00,-3.839,12.0,5.412,17.946666666666662,530.413333333341,4.434589800443459,Waterfront Terminal,5.412,17:53:00
138764:304315,304315,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,18:08:00,18:24:00,-3.904,16.0,7.655,21.30828571428575,751.7760000000052,3.6577400391900716,-,0.0,-
138745:299978,299978,HUDSON to Waterfront,7,3172,Shuniah & Erie,Waterfront Terminal,18:24:00,18:36:00,-3.839,12.0,5.412,17.946666666666623,530.4133333333323,4.434589800443459,Waterfront Terminal,5.412,18:36:00
138765:303936,303936,HUDSON to Shuniah St.,7,3252,Waterfront Terminal,Shuniah & Erie,18:55:00,19:11:00,-3.904,16.0,7.655,21.30828571428568,751.7759999999971,3.6577400391900716,-,0.0,-
