trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
138852:299605,299605,MAINLINE to Westfort,1,3132,Waterfront Terminal,Mary & Neebing,08:00:00,08:40:00,-1.063,40.0,15.084,16.659085714285723,402.43882811791326,3.977724741447892,City Hall Terminal,7.832,08:20:00
138810:305246,305246,MAINLINE to Current River,1,3234,City Hall Terminal,Cowan & Hodder,08:20:00,09:00:00,-0.974,40.0,14.397,17.192819407008113,512.4290981902178,3.681322497742585,Waterfront Terminal,7.391,08:40:00
138853:301666,301666,MAINLINE to Westfort,1,3132,Waterfront Terminal,Mary & Neebing,08:40:00,09:20:00,-1.063,40.0,15.084,16.659085714285702,402.4388281179145,3.977724741447892,City Hall Terminal,7.832,09:00:00
138831:304921,304921,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,08:40:00,09:40:00,-0.676,60.0,21.149,16.56869915966389,504.5724965186096,4.0191025580405695,City Hall Terminal,6.752,09:00:00
138811:303055,303055,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,09:00:00,10:00:00,-0.681,60.0,23.021,16.752252631578923,403.421321303257,4.12666695625733,Waterfront Terminal,7.937,09:20:00
138832:305077,305077,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,09:20:00,10:20:00,-0.676,60.0,21.149,16.568699159663872,504.5724965186074,4.0191025580405695,City Hall Terminal,6.752,09:40:00
138871:303400,303400,MAINLINE to Waterfront,1,3231,City Hall Terminal,Waterfront Terminal,09:40:00,10:00:00,-1.743,20.0,7.391,16.86082539682542,470.5203083900232,3.653091597889325,Waterfront Terminal,7.391,10:00:00
138812:303390,303390,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,09:40:00,10:40:00,-0.681,60.0,23.021,16.752252631578955,403.42132130325655,4.12666695625733,Waterfront Terminal,7.937,10:00:00
138854:301206,301206,MAINLINE to City Hall,1,3114,Waterfront Terminal,City Hall Terminal,10:00:00,10:20:00,-1.562,20.0,7.832,17.235096774193533,523.1993118279597,3.958120531154239,City Hall Terminal,7.832,10:20:00
138833:305319,305319,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,10:00:00,11:00:00,-0.676,60.0,21.149,16.568699159663883,504.5724965186079,4.0191025580405695,City Hall Terminal,6.752,10:20:00
138872:303285,303285,MAINLINE to Waterfront,1,3231,City Hall Terminal,Waterfront Terminal,10:20:00,10:40:00,-1.743,20.0,7.391,16.860825396825426,470.5203083900246,3.653091597889325,Waterfront Terminal,7.391,10:40:00
138813:303676,303676,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,10:20:00,11:20:00,-0.681,60.0,23.021,16.75225263157894,403.42132130325655,4.12666695625733,Waterfront Terminal,7.937,10:40:00
138855:299503,299503,MAINLINE to City Hall,1,3114,Waterfront Terminal,City Hall Terminal,10:40:00,11:00:00,-1.562,20.0,7.832,17.235096774193536,523.1993118279578,3.958120531154239,City Hall Terminal,7.832,11:00:00
138834:305792,305792,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,10:40:00,11:40:00,-0.676,60.0,21.149,16.56869915966389,504.5724965186096,4.0191025580405695,City Hall Terminal,6.752,11:00:00
138873:303123,303123,MAINLINE to Waterfront,1,3231,City Hall Terminal,Waterfront Terminal,11:00:00,11:20:00,-1.743,20.0,7.391,16.860825396825415,470.5203083900265,3.653091597889325,Waterfront Terminal,7.391,11:20:00
138814:303298,303298,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,11:00:00,12:05:00,-0.681,65.0,23.021,15.995224060150363,410.38435631937006,4.12666695625733,Waterfront Terminal,7.937,11:20:00
138856:300300,300300,MAINLINE to City Hall,1,3114,Waterfront Terminal,City Hall Terminal,11:20:00,11:43:00,-1.562,23.0,7.832,16.056258064516125,561.7975053763403,3.958120531154239,City Hall Terminal,7.832,11:43:00
138835:306064,306064,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,11:20:00,12:28:00,-0.676,68.0,21.149,14.74555966386557,373.4143539015622,4.0191025580405695,City Hall Terminal,6.752,11:43:00
138874:303277,303277,MAINLINE to Waterfront,1,3231,City Hall Terminal,Waterfront Terminal,11:43:00,12:05:00,-1.743,22.0,7.391,15.811428571428568,447.9165532879842,3.653091597889325,Waterfront Terminal,7.391,12:05:00
138815:303262,303262,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,11:43:00,12:50:00,-0.681,67.0,23.021,15.875645112781962,468.7927773720007,4.12666695625733,Waterfront Terminal,7.937,12:05:00
138857:301303,301303,MAINLINE to City Hall,1,3114,Waterfront Terminal,City Hall Terminal,12:05:00,12:28:00,-1.562,23.0,7.832,16.056258064516125,561.7975053763403,3.958120531154239,City Hall Terminal,7.832,12:28:00
138836:305325,305325,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,12:05:00,13:13:00,-0.676,68.0,21.149,14.74555966386557,373.4143539015622,4.0191025580405695,City Hall Terminal,6.752,12:28:00
138875:303219,303219,MAINLINE to Waterfront,1,3231,City Hall Terminal,Waterfront Terminal,12:28:00,12:50:00,-1.743,22.0,7.391,15.811428571428568,447.9165532879842,3.653091597889325,Waterfront Terminal,7.391,12:50:00
