trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
138685:303144,303144,JUNOT to University,9,3247,Waterfront Terminal,Lakehead University,08:40:00,09:00:00,-2.701,20.0,9.041,20.58459259259261,754.5931851851851,2.9863953102532905,Lakehead University,9.041,09:00:00
138666:299432,299432,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,09:00:00,09:20:00,-2.429,20.0,8.69,21.33125274725277,772.8990141287287,2.991944764096663,Waterfront Terminal,8.69,09:20:00
138669:303638,303638,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,09:20:00,09:56:00,-2.448,36.0,14.313,20.359285095856546,614.1311490093026,2.934395304967512,Lakehead University,9.041,09:40:00
138687:299382,299382,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,09:40:00,10:00:00,-2.429,20.0,8.69,21.331252747252734,772.8990141287245,2.991944764096663,Waterfront Terminal,8.69,10:00:00
138670:303482,303482,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,10:00:00,10:36:00,-2.448,36.0,14.313,20.35928509585647,614.1311490093059,2.934395304967512,Lakehead University,9.041,10:20:00
138654:304984,304984,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,10:03:00,10:40:00,-2.492,37.0,14.185,20.55302659245516,547.9115371472499,2.960874162848079,Lakehead University,5.495,10:15:00
138671:303698,303698,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,10:40:00,11:16:00,-2.448,36.0,14.313,20.35928509585656,614.1311490093108,2.934395304967512,Lakehead University,9.041,11:00:00
138655:305180,305180,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,10:43:00,11:20:00,-2.492,37.0,14.185,20.553026592455208,547.9115371472451,2.960874162848079,Lakehead University,5.495,10:55:00
138672:303118,303118,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,11:20:00,12:05:00,-2.448,45.0,14.313,17.28675901875903,513.5167208010837,2.934395304967512,Lakehead University,9.041,11:43:00
138656:304734,304734,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,11:23:00,12:05:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,11:38:00
138673:303604,303604,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,12:05:00,12:50:00,-2.448,45.0,14.313,17.28675901875903,513.5167208010837,2.934395304967512,Lakehead University,9.041,12:28:00
138657:306030,306030,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,12:08:00,12:50:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,12:23:00
138674:303485,303485,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,12:50:00,13:35:00,-2.448,45.0,14.313,17.28675901875903,513.5167208010837,2.934395304967512,Lakehead University,9.041,13:13:00
138658:305896,305896,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,12:53:00,13:35:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,13:08:00
138675:303346,303346,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,13:35:00,14:20:00,-2.448,45.0,14.313,17.28675901875903,513.5167208010837,2.934395304967512,Lakehead University,9.041,13:58:00
138659:305008,305008,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,13:38:00,14:20:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,13:53:00
138676:303257,303257,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,14:20:00,15:05:00,-2.448,45.0,14.313,17.28675901875903,513.5167208010837,2.934395304967512,Lakehead University,9.041,14:43:00
138660:305220,305220,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,14:23:00,15:05:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,14:38:00
138677:303678,303678,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,15:05:00,15:50:00,-2.448,45.0,14.313,17.28675901875903,513.5167208010837,2.934395304967512,Lakehead University,9.041,15:28:00
138661:305808,305808,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,15:08:00,15:50:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,15:23:00
138678:303672,303672,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,15:50:00,16:35:00,-2.448,45.0,14.313,17.286759018759057,513.516720801081,2.934395304967512,Lakehead University,9.041,16:13:00
138662:304931,304931,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,15:53:00,16:35:00,-2.492,42.0,14.185,17.195584415584328,393.10484586120896,2.960874162848079,Lakehead University,5.495,16:08:00
138679:303155,303155,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,16:35:00,17:20:00,-2.448,45.0,14.313,17.286759018759028,513.5167208010853,2.934395304967512,Lakehead University,9.041,16:58:00
138663:304856,304856,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,16:38:00,17:20:00,-2.492,42.0,14.185,17.19558441558438,393.1048458612154,2.960874162848079,Lakehead University,5.495,16:53:00
138680:303554,303554,JUNOT to Intercity,9,3260,Waterfront Terminal,Intercity Shopping Centre,17:20:00,17:56:00,-2.448,36.0,14.313,20.359285095856546,614.131149009318,2.934395304967512,Lakehead University,9.041,17:40:00
138664:305357,305357,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,17:20:00,18:00:00,-2.492,40.0,14.185,19.48902659245508,572.3615688932778,2.960874162848079,Lakehead University,5.495,17:35:00
138665:300357,300357,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,18:01:00,18:43:00,-2.492,42.0,14.185,18.69086209029068,512.9461114618264,2.960874162848079,Lakehead University,5.495,18:18:00
138684:303542,303542,JUNOT to University,9,3247,Waterfront Terminal,Lakehead University,18:03:00,18:23:00,-2.701,20.0,9.041,20.58459259259261,754.5931851851799,2.9863953102532905,Lakehead University,9.041,18:23:00
138686:303221,303221,JUNOT to University,9,3247,Waterfront Terminal,Lakehead University,18:48:00,19:08:00,-2.701,20.0,9.041,20.58459259259261,754.5931851851799,2.9863953102532905,Lakehead University,9.041,19:08:00
138689:299504,299504,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,19:08:00,19:28:00,-2.429,20.0,8.69,21.331252747252805,772.8990141287366,2.991944764096663,Waterfront Terminal,8.69,19:28:00
138688:303291,303291,JUNOT to University,9,3247,Waterfront Terminal,Lakehead University,19:33:00,19:53:00,-2.701,20.0,9.041,20.58459259259261,754.5931851851799,2.9863953102532905,Lakehead University,9.041,19:53:00
138690:300681,300681,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,19:53:00,20:13:00,-2.429,20.0,8.69,21.331252747252805,772.8990141287366,2.991944764096663,Waterfront Terminal,8.69,20:13:00
138681:303731,303731,JUNOT to University,9,3247,Waterfront Terminal,Lakehead University,20:18:00,20:38:00,-2.701,20.0,9.041,20.58459259259261,754.5931851851799,2.9863953102532905,Lakehead University,9.041,20:38:00
138691:300676,300676,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,20:38:00,20:58:00,-2.429,20.0,8.69,21.331252747252805,772.8990141287366,2.991944764096663,Waterfront Terminal,8.69,20:58:00
