trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
139129:304846,304846,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,08:40:00,09:00:00,-2.797,20.0,10.018,20.473861224489767,479.9969026239023,3.4937113196246754,-,0.0,-
139110:300174,300174,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,09:00:00,09:15:00,-3.02,15.0,7.117,19.22079999999997,397.41439999999886,3.51271603203597,Waterfront Terminal,7.117,09:15:00
139130:305214,305214,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,09:20:00,09:40:00,-2.797,20.0,10.018,20.473861224489816,479.9969026239048,3.4937113196246754,-,0.0,-
139111:301301,301301,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,09:40:00,09:55:00,-3.02,15.0,7.117,19.22079999999996,397.4143999999973,3.51271603203597,Waterfront Terminal,7.117,09:55:00
139131:304877,304877,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,10:00:00,10:20:00,-2.797,20.0,10.018,20.47386122448978,479.9969026239089,3.4937113196246754,-,0.0,-
139112:299328,299328,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,10:20:00,10:35:00,-3.02,15.0,7.117,19.22080000000005,397.4144000000031,3.51271603203597,Waterfront Terminal,7.117,10:35:00
139132:305001,305001,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,10:40:00,11:00:00,-2.797,20.0,10.018,20.473861224489767,479.9969026239023,3.4937113196246754,-,0.0,-
139113:299588,299588,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,11:00:00,11:15:00,-3.02,15.0,7.117,19.22079999999997,397.41439999999886,3.51271603203597,Waterfront Terminal,7.117,11:15:00
139133:303159,303159,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,11:20:00,11:41:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
139114:301597,301597,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,11:41:00,11:56:00,-3.02,15.0,7.117,19.22080000000007,397.4144000000046,3.51271603203597,Waterfront Terminal,7.117,11:56:00
139134:303360,303360,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,12:05:00,12:26:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
139115:301087,301087,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,12:26:00,12:43:00,-3.02,17.0,7.117,17.98752000000007,482.6828800000053,3.51271603203597,Waterfront Terminal,7.117,12:43:00
139135:303447,303447,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,12:50:00,13:11:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
139116:299844,299844,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,13:11:00,13:28:00,-3.02,17.0,7.117,17.98752000000007,482.6828800000053,3.51271603203597,Waterfront Terminal,7.117,13:28:00
139136:302939,302939,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,13:35:00,13:56:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
139117:301703,301703,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,13:56:00,14:13:00,-3.02,17.0,7.117,17.98752000000007,482.6828800000053,3.51271603203597,Waterfront Terminal,7.117,14:13:00
139137:303356,303356,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,14:20:00,14:41:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
139118:300145,300145,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,14:41:00,14:58:00,-3.02,17.0,7.117,17.98752000000007,482.6828800000053,3.51271603203597,Waterfront Terminal,7.117,14:58:00
139138:303738,303738,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,15:05:00,15:26:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
139119:300765,300765,JOHN-JUMBO to Waterfront,13,3223,Dawson & Regina,Waterfront Terminal,15:26:00,15:43:00,-3.02,17.0,7.117,17.98752000000007,482.6828800000053,3.51271603203597,Waterfront Terminal,7.117,15:43:00
