trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
139050:304308,304308,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,08:20:00,08:41:00,-2.134,21.0,10.228,18.39070967741933,345.44929032258125,3.0308955807587017,-,0.0,-
139030:301655,301655,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,08:43:00,08:55:00,-2.061,12.0,6.277,20.220928571428573,386.15534693877447,2.548988370240561,City Hall Terminal,6.277,08:55:00
139051:303878,303878,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,09:00:00,09:21:00,-2.134,21.0,10.228,18.3907096774194,345.4492903225791,3.0308955807587017,-,0.0,-
139031:300630,300630,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,09:23:00,09:36:00,-2.061,13.0,6.277,18.16092857142856,184.67534693878125,2.548988370240561,City Hall Terminal,6.277,09:36:00
139052:304208,304208,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,09:40:00,10:01:00,-2.134,21.0,10.228,18.390709677419345,345.44929032257767,3.0308955807587017,-,0.0,-
139032:299717,299717,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,10:03:00,10:16:00,-2.061,13.0,6.277,18.160928571428595,184.67534693877408,2.548988370240561,City Hall Terminal,6.277,10:16:00
139053:304419,304419,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,10:20:00,10:41:00,-2.134,21.0,10.228,18.39070967741933,345.44929032258125,3.0308955807587017,-,0.0,-
139033:299132,299132,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,10:43:00,10:56:00,-2.061,13.0,6.277,18.160928571428563,184.6753469387734,2.548988370240561,City Hall Terminal,6.277,10:56:00
139054:304033,304033,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,11:00:00,11:21:00,-2.134,21.0,10.228,18.3907096774194,345.4492903225791,3.0308955807587017,-,0.0,-
139034:300912,300912,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,11:23:00,11:36:00,-2.061,13.0,6.277,18.16092857142856,184.67534693878125,2.548988370240561,City Hall Terminal,6.277,11:36:00
139055:304912,304912,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,11:43:00,12:07:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
139035:304879,304879,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,12:09:00,12:23:00,-2.061,14.0,6.277,17.515928571428624,361.10963265306566,2.548988370240561,City Hall Terminal,6.277,12:23:00
139056:305151,305151,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,12:28:00,12:52:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
