trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
139090:301727,301727,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,08:20:00,08:36:00,-3.694,16.0,8.233,18.678545454545496,369.6232727272704,4.008259443702174,-,0.0,-
139070:305360,305360,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,08:40:00,08:55:00,-3.604,15.0,6.983,19.89655172413792,787.5089655172438,4.152942861234426,City Hall Terminal,6.983,08:55:00
139091:300361,300361,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,09:00:00,09:16:00,-3.694,16.0,8.233,18.678545454545425,369.6232727272718,4.008259443702174,-,0.0,-
139071:306066,306066,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,09:20:00,09:35:00,-3.604,15.0,6.983,19.896551724137947,787.5089655172412,4.152942861234426,City Hall Terminal,6.983,09:35:00
139092:301218,301218,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,09:40:00,09:56:00,-3.694,16.0,8.233,18.622787878787868,323.9893333333343,4.008259443702174,-,0.0,-
139072:305240,305240,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,10:00:00,10:15:00,-3.604,15.0,6.983,19.896551724137904,787.5089655172454,4.152942861234426,City Hall Terminal,6.983,10:15:00
139093:299644,299644,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,10:20:00,10:36:00,-3.694,16.0,8.233,18.622787878787904,323.9893333333298,4.008259443702174,-,0.0,-
139073:305780,305780,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,10:40:00,10:55:00,-3.604,15.0,6.983,19.89655172413792,787.5089655172438,4.152942861234426,City Hall Terminal,6.983,10:55:00
139094:299651,299651,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,11:00:00,11:16:00,-3.694,16.0,8.233,18.62278787878787,323.98933333333355,4.008259443702174,-,0.0,-
139074:305095,305095,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,11:20:00,11:35:00,-3.604,15.0,6.983,19.896551724137947,787.5089655172412,4.152942861234426,City Hall Terminal,6.983,11:35:00
139095:303204,303204,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,11:43:00,12:01:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
139075:299739,299739,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,12:05:00,12:24:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,12:24:00
139096:302887,302887,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,12:28:00,12:46:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
139076:300104,300104,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,12:50:00,13:09:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,13:09:00
139097:303494,303494,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,13:13:00,13:31:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
139077:300859,300859,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,13:35:00,13:54:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,13:54:00
139098:303022,303022,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,13:58:00,14:16:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
139078:299626,299626,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,14:20:00,14:39:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,14:39:00
139099:303399,303399,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,14:43:00,15:01:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
139079:300715,300715,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,15:05:00,15:24:00,-3.604,19.0,7.887,19.282470046082963,784.8890901909144,3.930518574870039,City Hall Terminal,7.887,15:24:00
139100:303741,303741,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,15:28:00,15:46:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395814,4.008259443702174,-,0.0,-
139080:300548,300548,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,15:50:00,16:09:00,-3.604,19.0,7.887,19.282470046082988,784.8890901909106,3.930518574870039,City Hall Terminal,7.887,16:09:00
139101:303211,303211,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,16:13:00,16:31:00,-3.694,18.0,8.233,17.71341991341984,381.251008039574,4.008259443702174,-,0.0,-
139081:301392,301392,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,16:35:00,16:54:00,-3.604,19.0,7.887,19.282470046082924,784.8890901909136,3.930518574870039,City Hall Terminal,7.887,16:54:00
139102:303717,303717,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,16:58:00,17:16:00,-3.694,18.0,8.233,17.71341991341984,381.251008039574,4.008259443702174,-,0.0,-
139082:304904,304904,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,17:20:00,17:35:00,-3.604,15.0,6.983,20.25131034482757,785.0990344827565,4.152942861234426,City Hall Terminal,6.983,17:35:00
139103:303256,303256,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,17:41:00,17:59:00,-3.694,18.0,8.233,17.713419913419937,381.2510080395823,4.008259443702174,-,0.0,-
139083:304821,304821,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,18:01:00,18:16:00,-3.604,15.0,6.983,20.251310344827548,785.0990344827577,4.152942861234426,City Hall Terminal,6.983,18:16:00
139104:303126,303126,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,18:25:00,18:43:00,-3.694,18.0,8.233,17.71341991341995,381.25100803957423,4.008259443702174,-,0.0,-
139084:305427,305427,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,18:45:00,19:00:00,-3.604,15.0,6.983,20.251310344827637,785.0990344827574,4.152942861234426,City Hall Terminal,6.983,19:00:00
139105:300954,300954,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,19:10:00,19:26:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
139085:305722,305722,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,19:30:00,19:44:00,-3.604,14.0,6.983,20.86482758620689,774.2675862069008,4.152942861234426,City Hall Terminal,6.983,19:44:00
139106:300491,300491,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,19:55:00,20:11:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
139086:305949,305949,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,20:15:00,20:29:00,-3.604,14.0,6.983,20.86482758620689,774.2675862069008,4.152942861234426,City Hall Terminal,6.983,20:29:00
139107:301594,301594,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,20:40:00,20:56:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
139087:305509,305509,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,21:00:00,21:14:00,-3.604,14.0,6.983,20.86482758620689,774.2675862069008,4.152942861234426,City Hall Terminal,6.983,21:14:00
139108:301590,301590,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,21:25:00,21:41:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
139088:305283,305283,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,21:45:00,21:59:00,-3.604,14.0,6.983,20.86482758620689,774.2675862069008,4.152942861234426,City Hall Terminal,6.983,21:59:00
139109:299125,299125,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,22:10:00,22:26:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
139089:305373,305373,NORTHWOOD to Waterfront,10,3111,Confederation College,City Hall Terminal,22:30:00,22:44:00,-3.604,14.0,6.983,20.86482758620689,774.2675862069008,4.152942861234426,City Hall Terminal,6.983,22:44:00
