trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132472:304016,304016,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,08:20:00,08:41:00,-2.134,21.0,10.228,18.39070967741933,345.44929032258125,3.0308955807587017,-,0.0,-
132452:299659,299659,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,08:43:00,08:55:00,-2.061,12.0,6.277,20.220928571428573,386.15534693877447,2.548988370240561,City Hall Terminal,6.277,08:55:00
132473:304134,304134,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,09:00:00,09:21:00,-2.134,21.0,10.228,18.3907096774194,345.4492903225791,3.0308955807587017,-,0.0,-
132453:299350,299350,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,09:23:00,09:36:00,-2.061,13.0,6.277,18.16092857142856,184.67534693878125,2.548988370240561,City Hall Terminal,6.277,09:36:00
132474:304092,304092,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,09:40:00,10:01:00,-2.134,21.0,10.228,18.390709677419345,345.44929032257767,3.0308955807587017,-,0.0,-
132454:299691,299691,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,10:03:00,10:16:00,-2.061,13.0,6.277,18.160928571428595,184.67534693877408,2.548988370240561,City Hall Terminal,6.277,10:16:00
132475:304115,304115,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,10:20:00,10:41:00,-2.134,21.0,10.228,18.39070967741933,345.44929032258125,3.0308955807587017,-,0.0,-
132455:301311,301311,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,10:43:00,10:56:00,-2.061,13.0,6.277,18.160928571428563,184.6753469387734,2.548988370240561,City Hall Terminal,6.277,10:56:00
132476:304368,304368,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,11:00:00,11:21:00,-2.134,21.0,10.228,18.3907096774194,345.4492903225791,3.0308955807587017,-,0.0,-
132456:300485,300485,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,11:23:00,11:36:00,-2.061,13.0,6.277,18.16092857142856,184.67534693878125,2.548988370240561,City Hall Terminal,6.277,11:36:00
132477:305372,305372,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,11:43:00,12:07:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
132457:304942,304942,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,12:09:00,12:23:00,-2.061,14.0,6.277,17.515928571428624,361.10963265306566,2.548988370240561,City Hall Terminal,6.277,12:23:00
132478:305344,305344,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,12:28:00,12:52:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
132458:305584,305584,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,12:54:00,13:08:00,-2.061,14.0,6.277,17.515928571428624,361.10963265306566,2.548988370240561,City Hall Terminal,6.277,13:08:00
132479:305508,305508,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,13:13:00,13:37:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
132459:305491,305491,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,13:39:00,13:53:00,-2.061,14.0,6.277,17.515928571428624,361.10963265306566,2.548988370240561,City Hall Terminal,6.277,13:53:00
132480:305537,305537,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,13:58:00,14:22:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
132460:305323,305323,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,14:24:00,14:38:00,-2.061,14.0,6.277,17.515928571428624,361.10963265306566,2.548988370240561,City Hall Terminal,6.277,14:38:00
132481:305865,305865,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,14:43:00,15:07:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
132461:305188,305188,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,15:09:00,15:23:00,-2.061,14.0,6.277,17.515928571428624,361.10963265306566,2.548988370240561,City Hall Terminal,6.277,15:23:00
132482:305551,305551,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,15:28:00,15:52:00,-2.134,24.0,10.228,17.638267281105975,382.61479394337925,3.0308955807587017,-,0.0,-
132462:305841,305841,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,15:54:00,16:08:00,-2.061,14.0,6.277,17.515928571428674,361.1096326530616,2.548988370240561,City Hall Terminal,6.277,16:08:00
132483:305598,305598,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,16:13:00,16:37:00,-2.134,24.0,10.228,17.638267281105932,382.6147939433942,3.0308955807587017,-,0.0,-
132463:305791,305791,ARTHUR to City Hall,14,3243,Thunder Bay Airport,City Hall Terminal,16:39:00,16:53:00,-2.061,14.0,6.277,17.51592857142855,361.10963265306543,2.548988370240561,City Hall Terminal,6.277,16:53:00
132484:305450,305450,ARTHUR to Airport,14,3145,City Hall Terminal,Thunder Bay Airport,16:58:00,17:22:00,-2.134,24.0,10.228,17.638267281105932,382.6147939433942,3.0308955807587017,-,0.0,-
