trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132685:300202,300202,MAINLINE to Westfort,1,3132,Waterfront Terminal,Mary & Neebing,08:00:00,08:40:00,-1.063,40.0,15.084,16.659085714285723,402.43882811791326,3.977724741447892,Intercity Shopping Centre,4.592,08:10:00
132643:305759,305759,MAINLINE to Current River,1,3234,City Hall Terminal,Cowan & Hodder,08:20:00,09:00:00,-0.974,40.0,14.397,17.192819407008113,512.4290981902178,3.681322497742585,Intercity Shopping Centre,2.864,08:30:00
132686:300613,300613,MAINLINE to Westfort,1,3132,Waterfront Terminal,Mary & Neebing,08:40:00,09:20:00,-1.063,40.0,15.084,16.659085714285702,402.4388281179145,3.977724741447892,Intercity Shopping Centre,4.592,08:50:00
132664:305361,305361,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,08:40:00,09:40:00,-0.676,60.0,21.149,16.56869915966389,504.5724965186096,4.0191025580405695,City Hall Terminal,6.752,09:00:00
132644:303017,303017,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,09:00:00,10:00:00,-0.681,60.0,23.021,16.752252631578923,403.421321303257,4.12666695625733,Waterfront Terminal,7.937,09:20:00
132665:305954,305954,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,09:20:00,10:20:00,-0.676,60.0,21.149,16.568699159663872,504.5724965186074,4.0191025580405695,City Hall Terminal,6.752,09:40:00
132704:303122,303122,MAINLINE to Waterfront,1,3231,City Hall Terminal,Waterfront Terminal,09:40:00,10:00:00,-1.743,20.0,7.391,16.86082539682542,470.5203083900232,3.653091597889325,Intercity Shopping Centre,2.864,09:50:00
132645:303599,303599,MAINLINE to Westfort,1,3130,Cowan & Hodder,Mary & Neebing,09:40:00,10:40:00,-0.681,60.0,23.021,16.752252631578955,403.42132130325655,4.12666695625733,Waterfront Terminal,7.937,10:00:00
132687:301237,301237,MAINLINE to City Hall,1,3114,Waterfront Terminal,City Hall Terminal,10:00:00,10:20:00,-1.562,20.0,7.832,17.235096774193533,523.1993118279597,3.958120531154239,Intercity Shopping Centre,4.592,10:10:00
132666:305498,305498,MAINLINE to Current River,1,3274,Mary & Neebing,Cowan & Hodder,10:00:00,11:00:00,-0.676,60.0,21.149,16.568699159663883,504.5724965186079,4.0191025580405695,City Hall Terminal,6.752,10:20:00
