trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
134005:304702,304702,JAMES to College,8,3211,City Hall Terminal,Confederation College,06:20:00,06:40:00,-3.694,20.0,8.556,17.265764411027565,454.000238691968,4.4413277232351565,-,0.0,-
133994:305199,305199,JAMES to City Hall,8,3204,Confederation College,City Hall Terminal,06:40:00,07:00:00,-3.604,20.0,9.095,19.25146031746032,671.6334149659864,3.958218801539307,City Hall Terminal,9.095,07:00:00
134006:305528,305528,JAMES to College,8,3211,City Hall Terminal,Confederation College,07:00:00,07:20:00,-3.694,20.0,8.556,17.26576441102758,454.00023869196747,4.4413277232351565,-,0.0,-
133995:304806,304806,JAMES to City Hall,8,3204,Confederation College,City Hall Terminal,07:20:00,07:40:00,-3.604,20.0,9.095,19.25146031746032,671.6334149659872,3.958218801539307,City Hall Terminal,9.095,07:40:00
134007:306068,306068,JAMES to College,8,3211,City Hall Terminal,Confederation College,07:40:00,08:00:00,-3.694,20.0,8.556,17.265764411027572,454.0002386919683,4.4413277232351565,-,0.0,-
133996:304828,304828,JAMES to City Hall,8,3204,Confederation College,City Hall Terminal,08:00:00,08:20:00,-3.604,20.0,9.095,19.251460317460303,671.6334149659866,3.958218801539307,City Hall Terminal,9.095,08:20:00
134008:305350,305350,JAMES to College,8,3211,City Hall Terminal,Confederation College,08:20:00,08:40:00,-3.694,20.0,8.556,17.2657644110276,454.0002386919664,4.4413277232351565,-,0.0,-
133997:305486,305486,JAMES to City Hall,8,3204,Confederation College,City Hall Terminal,08:40:00,09:00:00,-3.604,20.0,9.095,19.25146031746033,671.6334149659853,3.958218801539307,City Hall Terminal,9.095,09:00:00
134009:305734,305734,JAMES to City Hall via College,8,3298,City Hall Terminal,Intercity Shopping Centre,09:00:00,09:40:00,-4.531,40.0,14.13,17.19963933502394,395.96453510610615,3.6801132342533616,Intercity Shopping Centre,14.13,09:40:00
133998:304736,304736,JAMES to City Hall,8,3204,Confederation College,City Hall Terminal,09:20:00,09:40:00,-3.604,20.0,9.095,19.2514603174603,671.6334149659854,3.958218801539307,City Hall Terminal,9.095,09:40:00
134033:305249,305249,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,09:40:00,10:15:00,-4.254,35.0,15.589,19.5711868131868,475.7868508634206,3.3356854192058503,City Hall Terminal,15.589,10:15:00
134010:304995,304995,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,09:40:00,10:20:00,-4.531,40.0,14.13,17.199639335023953,395.96453510610985,3.6801132342533616,Intercity Shopping Centre,14.13,10:20:00
134034:305115,305115,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,10:05:00,10:44:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,10:44:00
134011:304851,304851,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,10:15:00,10:55:00,-4.531,40.0,14.13,16.310469530469504,422.3690553602221,3.6801132342533616,Intercity Shopping Centre,14.13,10:55:00
134035:304930,304930,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,10:35:00,11:14:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,11:14:00
