trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
134287:304666,304666,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,06:00:00,06:09:00,-2.562,9.0,5.031,20.6084,549.5455999999992,3.975352812562115,-,0.0,-
134258:305500,305500,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,06:25:00,06:39:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727259,4.093784890212132,-,0.0,-
134288:305099,305099,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,06:40:00,06:49:00,-2.562,9.0,5.031,20.60840000000001,549.5455999999992,3.975352812562115,-,0.0,-
134259:305277,305277,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,07:05:00,07:19:00,-2.405,14.0,5.374,16.58327272727273,417.7367272727278,4.093784890212132,-,0.0,-
134289:305862,305862,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,07:20:00,07:29:00,-2.562,9.0,5.031,20.6084,549.5456000000006,3.975352812562115,-,0.0,-
134260:305738,305738,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,07:45:00,07:59:00,-2.405,14.0,5.374,16.58327272727272,417.7367272727273,4.093784890212132,-,0.0,-
134290:305904,305904,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,08:00:00,08:09:00,-2.562,9.0,5.031,20.608399999999985,549.5455999999974,3.975352812562115,-,0.0,-
134261:305216,305216,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,08:25:00,08:39:00,-2.405,14.0,5.374,16.58327272727272,417.7367272727233,4.093784890212132,-,0.0,-
134291:304733,304733,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,08:40:00,08:49:00,-2.562,9.0,5.031,20.60840000000002,549.5456000000022,3.975352812562115,-,0.0,-
134262:304967,304967,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,09:05:00,09:19:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
134292:304890,304890,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,09:20:00,09:29:00,-2.562,9.0,5.031,20.608400000000035,549.545600000001,3.975352812562115,-,0.0,-
134263:305895,305895,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,09:45:00,09:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134293:301114,301114,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,10:00:00,10:14:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134264:305572,305572,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,10:15:00,10:29:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134294:300753,300753,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,10:30:00,10:44:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134265:305956,305956,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,10:45:00,10:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134295:300362,300362,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,11:00:00,11:14:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134266:305715,305715,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,11:15:00,11:29:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134296:300541,300541,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,11:30:00,11:44:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134267:305359,305359,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,11:45:00,11:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134297:300763,300763,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,12:00:00,12:14:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134268:306074,306074,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,12:15:00,12:29:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134298:299812,299812,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,12:30:00,12:44:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134269:305365,305365,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,12:45:00,12:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134299:299521,299521,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,13:00:00,13:14:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134270:304750,304750,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,13:15:00,13:29:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134300:299775,299775,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,13:30:00,13:44:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134271:305394,305394,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,13:45:00,13:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134301:299680,299680,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,14:00:00,14:14:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134272:305068,305068,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,14:15:00,14:29:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134302:299665,299665,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,14:30:00,14:44:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134273:305261,305261,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,14:45:00,14:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134303:299202,299202,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,15:00:00,15:14:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134274:305642,305642,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,15:15:00,15:29:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134304:299993,299993,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,15:30:00,15:44:00,-2.562,14.0,5.031,15.87160000000002,488.4256000000015,3.975352812562115,-,0.0,-
134275:305531,305531,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,15:45:00,15:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
134305:300314,300314,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,16:00:00,16:14:00,-2.562,14.0,5.031,15.871600000000011,488.42560000000014,3.975352812562115,-,0.0,-
134276:305593,305593,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,16:15:00,16:29:00,-2.405,14.0,5.374,16.58327272727273,417.7367272727317,4.093784890212132,-,0.0,-
134306:301642,301642,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,16:30:00,16:44:00,-2.562,14.0,5.031,15.871600000000011,488.42560000000014,3.975352812562115,-,0.0,-
