trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
134435:299415,299415,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,06:20:00,06:36:00,-3.694,16.0,8.233,18.678545454545464,369.6232727272734,4.008259443702174,-,0.0,-
134407:304754,304754,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,06:40:00,06:55:00,-3.604,15.0,6.983,19.896551724137936,787.5089655172422,4.152942861234426,City Hall Terminal,6.983,06:55:00
134436:299716,299716,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,07:00:00,07:16:00,-3.694,16.0,8.233,18.67854545454545,369.6232727272737,4.008259443702174,-,0.0,-
134408:305043,305043,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,07:20:00,07:35:00,-3.604,15.0,6.983,19.89655172413794,787.5089655172413,4.152942861234426,City Hall Terminal,6.983,07:35:00
134437:299427,299427,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,07:40:00,07:56:00,-3.694,16.0,8.233,18.678545454545457,369.6232727272732,4.008259443702174,-,0.0,-
134409:305694,305694,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,08:00:00,08:15:00,-3.604,15.0,6.983,19.896551724137904,787.5089655172454,4.152942861234426,City Hall Terminal,6.983,08:15:00
134438:301317,301317,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,08:20:00,08:36:00,-3.694,16.0,8.233,18.678545454545496,369.6232727272704,4.008259443702174,-,0.0,-
134410:305658,305658,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,08:40:00,08:55:00,-3.604,15.0,6.983,19.89655172413792,787.5089655172438,4.152942861234426,City Hall Terminal,6.983,08:55:00
134439:301774,301774,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,09:00:00,09:16:00,-3.694,16.0,8.233,18.678545454545425,369.6232727272718,4.008259443702174,-,0.0,-
134411:305625,305625,NORTHWOOD to County Park,10,3112,Confederation College,City Hall Terminal,09:20:00,09:35:00,-3.604,15.0,6.983,19.896551724137947,787.5089655172412,4.152942861234426,City Hall Terminal,6.983,09:35:00
134440:300428,300428,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,09:40:00,09:56:00,-3.694,16.0,8.233,18.622787878787868,323.9893333333343,4.008259443702174,-,0.0,-
134412:299293,299293,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,10:07:00,10:26:00,-3.604,19.0,7.887,19.282470046082956,784.8890901909156,3.930518574870039,City Hall Terminal,7.887,10:26:00
134441:303690,303690,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,10:15:00,10:34:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134413:300167,300167,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,10:37:00,10:56:00,-3.604,19.0,7.887,19.282470046082956,784.8890901909156,3.930518574870039,City Hall Terminal,7.887,10:56:00
134442:303121,303121,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,10:45:00,11:04:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134414:299833,299833,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,11:07:00,11:26:00,-3.604,19.0,7.887,19.282470046082956,784.8890901909156,3.930518574870039,City Hall Terminal,7.887,11:26:00
134443:303579,303579,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,11:15:00,11:34:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134415:299768,299768,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,11:37:00,11:56:00,-3.604,19.0,7.887,19.282470046082956,784.8890901909156,3.930518574870039,City Hall Terminal,7.887,11:56:00
134444:303275,303275,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,11:45:00,12:04:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134416:300237,300237,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,12:07:00,12:26:00,-3.604,19.0,7.887,19.282470046082956,784.8890901909156,3.930518574870039,City Hall Terminal,7.887,12:26:00
134445:303304,303304,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,12:15:00,12:34:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134417:299315,299315,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,12:37:00,12:57:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,12:57:00
134446:303284,303284,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,12:45:00,13:04:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134418:300844,300844,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,13:07:00,13:27:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,13:27:00
134447:303444,303444,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,13:15:00,13:34:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134419:300943,300943,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,13:37:00,13:57:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,13:57:00
134448:303653,303653,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,13:45:00,14:04:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134420:299213,299213,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,14:07:00,14:27:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,14:27:00
134449:302967,302967,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,14:15:00,14:34:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134421:301520,301520,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,14:37:00,14:57:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,14:57:00
134450:303661,303661,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,14:45:00,15:04:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134422:301265,301265,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,15:07:00,15:27:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,15:27:00
134451:303500,303500,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,15:15:00,15:34:00,-3.694,19.0,8.233,18.183722943722927,524.6691898577646,4.008259443702174,-,0.0,-
134423:300555,300555,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,15:37:00,15:57:00,-3.604,20.0,7.887,18.73021198156687,742.4927768268574,3.930518574870039,City Hall Terminal,7.887,15:57:00
134452:303548,303548,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,15:45:00,16:04:00,-3.694,19.0,8.233,18.183722943722945,524.6691898577612,4.008259443702174,-,0.0,-
134424:300622,300622,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,16:07:00,16:27:00,-3.604,20.0,7.887,18.73021198156679,742.4927768268592,3.930518574870039,City Hall Terminal,7.887,16:27:00
134453:303714,303714,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,16:15:00,16:34:00,-3.694,19.0,8.233,18.18372294372296,524.6691898577618,4.008259443702174,-,0.0,-
134425:301059,301059,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,16:37:00,16:57:00,-3.604,20.0,7.887,18.73021198156679,742.4927768268592,3.930518574870039,City Hall Terminal,7.887,16:57:00
134454:303483,303483,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,16:45:00,17:04:00,-3.694,19.0,8.233,18.18372294372296,524.6691898577618,4.008259443702174,-,0.0,-
134426:299986,299986,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,17:07:00,17:27:00,-3.604,20.0,7.887,18.73021198156679,742.4927768268592,3.930518574870039,City Hall Terminal,7.887,17:27:00
134455:303335,303335,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,17:15:00,17:34:00,-3.694,19.0,8.233,18.18372294372296,524.6691898577618,4.008259443702174,-,0.0,-
134427:299762,299762,NORTHWOOD to City Hall,10,3249,Confederation College,City Hall Terminal,17:37:00,17:56:00,-3.604,19.0,7.887,19.28247004608297,784.8890901909131,3.930518574870039,City Hall Terminal,7.887,17:56:00
134456:302984,302984,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,17:40:00,17:58:00,-3.694,18.0,8.233,17.71341991341995,381.25100803957423,4.008259443702174,-,0.0,-
134428:301066,301066,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,18:02:00,18:21:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,18:21:00
134457:303651,303651,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,18:25:00,18:43:00,-3.694,18.0,8.233,17.71341991341995,381.25100803957423,4.008259443702174,-,0.0,-
134429:299990,299990,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,18:47:00,19:06:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,19:06:00
134458:301015,301015,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,19:10:00,19:26:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
134430:299472,299472,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,19:32:00,19:51:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,19:51:00
134459:299633,299633,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,19:55:00,20:11:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
134431:301653,301653,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,20:17:00,20:36:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,20:36:00
134460:300073,300073,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,20:40:00,20:56:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
134432:299754,299754,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,21:02:00,21:21:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,21:21:00
134461:300909,300909,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,21:25:00,21:41:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
134433:300665,300665,NORTHWOOD to County Park,10,3100,Confederation College,City Hall Terminal,21:47:00,22:06:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,22:06:00
134462:300780,300780,NORTHWOOD to College,10,3264,City Hall Terminal,Confederation College,22:10:00,22:26:00,-3.694,16.0,8.233,18.678545454545485,369.6232727272671,4.008259443702174,-,0.0,-
134434:300079,300079,NORTHWOOD to Waterfront,10,3292,Confederation College,City Hall Terminal,22:32:00,22:51:00,-3.604,19.0,7.887,19.282470046082985,784.8890901909135,3.930518574870039,City Hall Terminal,7.887,22:51:00
