route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
8,135624:301177,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,06:40:00,07:14:00,0 min,15.589,34.0,19.564725274725287,457.6256200941908,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,07:14:00
8,135569:300048,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,07:15:00,07:53:00,1.0 min,14.13,38.0,16.869282717282722,370.7844022989997,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,07:53:00
8,135630:304318,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,08:05:00,08:44:00,12.0 min,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,08:44:00
8,135590:303901,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,08:45:00,09:25:00,1.0 min,14.13,40.0,16.31970029970027,414.9844399756069,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,09:25:00
8,135636:304536,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,09:35:00,10:14:00,10.0 min,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,10:14:00
8,135161:303950,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,10:15:00,10:55:00,1.0 min,14.13,40.0,16.31970029970027,414.9844399756069,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,10:55:00
8,135179:304338,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,11:05:00,11:44:00,10.0 min,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,11:44:00
8,135164:304162,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,11:45:00,12:25:00,1.0 min,14.13,40.0,16.31970029970027,414.9844399756069,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,12:25:00
8,135182:304498,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,12:35:00,13:14:00,10.0 min,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,13:14:00
8,135167:304123,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,13:15:00,14:00:00,1.0 min,14.13,45.0,14.867729603729616,397.08338433284007,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,14:00:00
8,135185:304279,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,14:00:00,14:44:00,0.0 min,15.589,44.0,16.406175824175794,346.8399958137083,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,14:44:00
8,135170:304090,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,14:45:00,15:30:00,1.0 min,14.13,45.0,14.867729603729616,397.08338433284007,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,15:30:00
8,135188:303889,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,15:30:00,16:14:00,0.0 min,15.589,44.0,16.406175824175765,346.8399958137104,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,16:14:00
8,135173:304379,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,16:15:00,17:00:00,1.0 min,14.13,45.0,14.867729603729591,397.0833843328364,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,17:00:00
8,135191:304136,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,17:00:00,17:44:00,0.0 min,15.589,44.0,16.40617582417582,346.83999581371324,3259,-4.254,3.3356854192058503,City Hall Terminal,15.589,17:44:00
8,135176:304194,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,17:50:00,18:35:00,6.0 min,14.13,45.0,14.867729603729527,397.0833843328395,3282,-4.531,3.6801132342533616,Intercity Shopping Centre,14.13,18:35:00
