route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
1,135647:304267,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,06:27:00,07:37:00,0 min,21.149,70.0,14.726771988795509,379.4681614512462,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,06:45:00
1,135608:300153,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,07:37:00,08:52:00,0.0 min,23.021,75.0,14.53757265892,361.91708073962906,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,08:00:00
1,135652:303336,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,08:52:00,10:07:00,0.0 min,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,09:15:00
1,135058:301775,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,10:07:00,11:22:00,0.0 min,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,10:30:00
1,135076:303040,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,11:22:00,12:37:00,0.0 min,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,11:45:00
1,135063:300136,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,12:37:00,13:52:00,0.0 min,23.021,75.0,14.53757265892,361.9170807396281,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,13:00:00
1,135081:303433,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,13:52:00,15:07:00,0.0 min,21.149,75.0,13.518301400560244,300.9213379218332,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,14:15:00
1,135068:301613,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,15:07:00,16:22:00,0.0 min,23.021,75.0,14.537572658920032,361.9170807396314,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,15:30:00
1,135086:303181,MAINLINE to Current River,Mary & Neebing,Cowan & Hodder,16:22:00,17:37:00,0.0 min,21.149,75.0,13.51830140056022,300.9213379218364,3274,-0.676,4.0191025580405695,City Hall Terminal,6.752,16:45:00
1,135073:303616,MAINLINE to Westfort,Cowan & Hodder,Mary & Neebing,17:37:00,18:47:00,0.0 min,23.021,70.0,15.39699248120302,428.8381066953082,3130,-0.681,4.12666695625733,Waterfront Terminal,7.937,18:03:00
