route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
14,134748:299405,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,11:27:00,11:41:00,2.0 min,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,11:41:00
14,134766:301312,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,12:00:00,12:25:00,19.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134750:300585,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,12:27:00,12:42:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,12:42:00
14,134768:301150,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,13:00:00,13:25:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134752:299885,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,13:27:00,13:42:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,13:42:00
14,134770:300050,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,14:00:00,14:25:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134754:300791,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,14:27:00,14:42:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,14:42:00
14,134772:299826,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,15:00:00,15:25:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134756:300615,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,15:27:00,15:42:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,15:42:00
14,134774:299846,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,16:00:00,16:25:00,18.0 min,10.228,25.0,19.014193548387112,709.0553258722788,3145,-2.134,3.0308955807587017,-,0.0,-
14,134758:299429,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,16:27:00,16:42:00,2.0 min,6.277,15.0,17.177833333333368,356.0724444444452,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,16:42:00
14,134776:301684,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,17:00:00,17:25:00,18.0 min,10.228,25.0,19.014193548387112,709.0553258722788,3145,-2.134,3.0308955807587017,-,0.0,-
14,134760:299512,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,17:25:00,17:40:00,0.0 min,6.277,15.0,17.177833333333318,356.0724444444343,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,17:40:00
14,134779:304420,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,18:00:00,18:21:00,20.0 min,10.228,21.0,18.39070967741928,345.4492903225895,3145,-2.134,3.0308955807587017,-,0.0,-
14,134778:304356,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,18:27:00,18:41:00,6.0 min,6.277,14.0,17.787833333333246,250.2724444444516,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,18:41:00
14,134784:303926,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,19:10:00,19:31:00,29.0 min,10.228,21.0,18.390709677419395,345.4492903225742,3145,-2.134,3.0308955807587017,-,0.0,-
14,134788:304064,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,19:37:00,19:51:00,6.0 min,6.277,14.0,17.78783333333331,250.2724444444337,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,19:51:00
14,134780:303979,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,19:55:00,20:16:00,4.0 min,10.228,21.0,18.390709677419395,345.4492903225742,3145,-2.134,3.0308955807587017,-,0.0,-
14,134789:299784,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,20:22:00,20:34:00,6.0 min,6.277,12.0,20.22092857142864,386.1553469387803,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,20:34:00
14,134783:303907,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,20:40:00,21:01:00,6.0 min,10.228,21.0,18.390709677419395,345.4492903225742,3145,-2.134,3.0308955807587017,-,0.0,-
14,134787:301504,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,21:07:00,21:19:00,6.0 min,6.277,12.0,20.22092857142864,386.1553469387803,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,21:19:00
14,134781:304378,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,21:25:00,21:46:00,6.0 min,10.228,21.0,18.390709677419395,345.4492903225742,3145,-2.134,3.0308955807587017,-,0.0,-
14,134790:301147,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,21:52:00,22:04:00,6.0 min,6.277,12.0,20.22092857142864,386.1553469387803,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,22:04:00
14,134786:304081,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,22:10:00,22:31:00,6.0 min,10.228,21.0,18.390709677419395,345.4492903225742,3145,-2.134,3.0308955807587017,-,0.0,-
14,134782:299855,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,22:37:00,22:49:00,6.0 min,6.277,12.0,20.22092857142864,386.1553469387803,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,22:49:00
