route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
9,135124:303884,JUNOT to Waterfront,Intercity Shopping Centre,Waterfront Terminal,14:15:00,14:59:00,2.0 min,14.185,44.0,15.836925170068046,304.89785552316204,3261,-2.492,2.960874162848079,Waterfront Terminal,14.185,14:59:00
9,135142:301222,JUNOT to Intercity,Waterfront Terminal,Intercity Shopping Centre,15:00:00,15:43:00,1.0 min,14.313,43.0,16.02627664399093,370.44696166720666,3260,-2.448,2.934395304967512,-,0.0,-
9,135127:304143,JUNOT to Waterfront,Intercity Shopping Centre,Waterfront Terminal,15:45:00,16:29:00,2.0 min,14.185,44.0,15.836925170067872,304.8978555231549,3261,-2.492,2.960874162848079,Waterfront Terminal,14.185,16:29:00
9,135145:299257,JUNOT to Intercity,Waterfront Terminal,Intercity Shopping Centre,16:30:00,17:13:00,1.0 min,14.313,43.0,16.026276643990894,370.4469616672088,3260,-2.448,2.934395304967512,-,0.0,-
9,135130:303858,JUNOT to Waterfront,Intercity Shopping Centre,Waterfront Terminal,17:15:00,17:59:00,2.0 min,14.185,44.0,15.836925170067923,304.89785552315806,3261,-2.492,2.960874162848079,Waterfront Terminal,14.185,17:59:00
9,135105:303273,JUNOT to Intercity,Waterfront Terminal,Intercity Shopping Centre,18:03:00,18:47:00,4.0 min,14.313,44.0,17.72180663780666,527.6363398487025,3260,-2.448,2.934395304967512,-,0.0,-
9,135110:300871,JUNOT to Waterfront,Intercity Shopping Centre,Waterfront Terminal,18:51:00,19:28:00,4.0 min,14.185,37.0,19.07527767470633,527.6615778136539,3261,-2.492,2.960874162848079,Waterfront Terminal,14.185,19:28:00
9,135107:303349,JUNOT to Intercity,Waterfront Terminal,Intercity Shopping Centre,19:33:00,20:17:00,5.0 min,14.313,44.0,17.72180663780666,527.6363398487025,3260,-2.448,2.934395304967512,-,0.0,-
9,135112:301252,JUNOT to Waterfront,Intercity Shopping Centre,Waterfront Terminal,20:21:00,20:58:00,4.0 min,14.185,37.0,19.07527767470633,527.6615778136539,3261,-2.492,2.960874162848079,Waterfront Terminal,14.185,20:58:00
9,135101:302871,JUNOT to University,Waterfront Terminal,Lakehead University,21:03:00,21:23:00,5.0 min,9.041,20.0,20.58459259259261,754.5931851851799,3247,-2.701,2.9863953102532905,-,0.0,-
9,135094:300804,JUNOT to Waterfront,Lakehead University,Waterfront Terminal,21:23:00,21:43:00,0.0 min,8.69,20.0,21.331252747252805,772.8990141287366,3096,-2.429,2.991944764096663,Waterfront Terminal,8.69,21:43:00
9,135102:303146,JUNOT to University,Waterfront Terminal,Lakehead University,21:48:00,22:08:00,5.0 min,9.041,20.0,20.58459259259261,754.5931851851799,3247,-2.701,2.9863953102532905,-,0.0,-
9,135095:299329,JUNOT to Waterfront,Lakehead University,Waterfront Terminal,22:08:00,22:28:00,0.0 min,8.69,20.0,21.331252747252805,772.8990141287366,3096,-2.429,2.991944764096663,Waterfront Terminal,8.69,22:28:00
9,135114:303228,JUNOT to University,Waterfront Terminal,Lakehead University,22:33:00,22:53:00,5.0 min,9.041,20.0,20.58459259259261,754.5931851851799,3247,-2.701,2.9863953102532905,-,0.0,-
9,135115:300953,JUNOT to Waterfront,Lakehead University,Waterfront Terminal,22:53:00,23:13:00,0.0 min,8.69,20.0,21.331252747252805,772.8990141287366,3096,-2.429,2.991944764096663,Waterfront Terminal,8.69,23:13:00
