route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
14,135555:304418,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,06:30:00,06:53:00,0 min,10.228,23.0,19.225806451612897,570.6501645819616,3145,-2.134,3.0308955807587017,-,0.0,-
14,135499:300452,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,06:57:00,07:11:00,4.0 min,6.277,14.0,19.23783333333332,557.5524444444462,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,07:11:00
14,135570:304086,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,07:30:00,07:53:00,19.0 min,10.228,23.0,19.225806451612897,570.6501645819616,3145,-2.134,3.0308955807587017,-,0.0,-
14,135501:301483,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,07:57:00,08:11:00,4.0 min,6.277,14.0,19.23783333333333,557.5524444444468,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,08:11:00
14,135584:304450,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,08:30:00,08:53:00,19.0 min,10.228,23.0,19.22580645161291,570.6501645819643,3145,-2.134,3.0308955807587017,-,0.0,-
14,135503:301741,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,08:57:00,09:11:00,4.0 min,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,09:11:00
14,135598:303883,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,09:30:00,09:53:00,19.0 min,10.228,23.0,19.22580645161291,570.6501645819643,3145,-2.134,3.0308955807587017,-,0.0,-
14,135505:299968,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,09:57:00,10:11:00,4.0 min,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,10:11:00
14,134763:304213,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,10:30:00,10:53:00,19.0 min,10.228,23.0,19.22580645161291,570.6501645819643,3145,-2.134,3.0308955807587017,-,0.0,-
14,134747:301609,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,10:57:00,11:11:00,4.0 min,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,11:11:00
14,134765:299215,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,11:30:00,11:55:00,19.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134749:301181,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,11:57:00,12:12:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,12:12:00
14,134767:300778,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,12:30:00,12:55:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134751:299479,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,12:57:00,13:12:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,13:12:00
14,134769:300925,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,13:30:00,13:55:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134753:299183,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,13:57:00,14:12:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,14:12:00
14,134771:299776,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,14:30:00,14:55:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134755:300007,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,14:57:00,15:12:00,2.0 min,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,15:12:00
14,134773:301336,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,15:30:00,15:55:00,18.0 min,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,3.0308955807587017,-,0.0,-
14,134757:299834,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,15:57:00,16:12:00,2.0 min,6.277,15.0,17.177833333333368,356.0724444444452,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,16:12:00
14,134775:299763,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,16:30:00,16:55:00,18.0 min,10.228,25.0,19.014193548387112,709.0553258722788,3145,-2.134,3.0308955807587017,-,0.0,-
14,134759:299246,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,16:57:00,17:12:00,2.0 min,6.277,15.0,17.177833333333368,356.0724444444452,3288,-2.061,2.548988370240561,City Hall Terminal,6.277,17:12:00
14,134777:301365,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,17:30:00,17:55:00,18.0 min,10.228,25.0,19.014193548387112,709.0553258722788,3145,-2.134,3.0308955807587017,-,0.0,-
14,134761:301530,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,17:57:00,18:12:00,2.0 min,6.277,15.0,17.177833333333368,356.0724444444452,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,18:12:00
14,134791:304101,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,18:25:00,18:46:00,13.0 min,10.228,21.0,18.390709677419395,345.4492903225742,3145,-2.134,3.0308955807587017,-,0.0,-
14,134792:304322,ARTHUR to City Hall,Thunder Bay Airport,City Hall Terminal,18:52:00,19:06:00,6.0 min,6.277,14.0,17.78783333333331,250.2724444444337,3243,-2.061,2.548988370240561,City Hall Terminal,6.277,19:06:00
