route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,stop_density,has_station,dist_to_station,time_at_station
2,139318:304363,CROSSTOWN to College,Waterfront Terminal,Confederation College,06:45:00,07:10:00,0 min,10.321,25.0,20.24882142857141,725.5072244897958,3289,-2.081,3.100474760197655,-,0.0,-
2,139306:304088,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,07:15:00,07:44:00,5.0 min,10.35,29.0,19.17173333333333,624.1264761904757,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,07:44:00
2,139321:304057,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,07:45:00,08:14:00,1.0 min,10.321,29.0,18.39332142857144,595.0552244897959,3113,-2.081,3.100474760197655,-,0.0,-
2,139309:304400,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,08:15:00,08:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,08:44:00
2,139325:304176,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,08:45:00,09:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139313:304301,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,09:15:00,09:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,09:44:00
2,139316:304164,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,09:45:00,10:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139273:303891,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,10:15:00,10:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,10:44:00
2,139290:304072,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,10:45:00,11:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139275:304097,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,11:15:00,11:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,11:44:00
2,139292:303957,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,11:45:00,12:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139277:303849,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,12:15:00,12:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,12:44:00
2,139294:303945,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,12:45:00,13:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139279:304396,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,13:15:00,13:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,13:44:00
2,139296:304435,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,13:45:00,14:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139281:303860,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,14:15:00,14:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,14:44:00
2,139298:304534,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,14:45:00,15:14:00,1.0 min,10.321,29.0,18.39332142857141,595.055224489793,3113,-2.081,3.100474760197655,-,0.0,-
2,139283:304087,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,15:15:00,15:44:00,1.0 min,10.35,29.0,19.171733333333297,624.1264761904774,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,15:44:00
2,139300:304044,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,15:45:00,16:14:00,1.0 min,10.321,29.0,18.393321428571404,595.0552244897983,3113,-2.081,3.100474760197655,-,0.0,-
2,139285:304521,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,16:15:00,16:44:00,1.0 min,10.35,29.0,19.17173333333336,624.1264761904681,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,16:44:00
2,139302:303920,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,16:45:00,17:14:00,1.0 min,10.321,29.0,18.393321428571458,595.0552244898034,3113,-2.081,3.100474760197655,-,0.0,-
2,139287:304241,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,17:15:00,17:44:00,1.0 min,10.35,29.0,19.17173333333336,624.1264761904681,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,17:44:00
2,139262:304317,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,18:03:00,18:27:00,19.0 min,10.321,24.0,20.339249999999986,715.3934285714233,3113,-2.081,3.100474760197655,-,0.0,-
2,139271:304405,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,18:53:00,19:22:00,26.0 min,10.35,29.0,19.171733333333343,624.1264761904691,3262,-1.839,2.898550724637681,Waterfront Terminal,10.35,19:22:00
2,139264:304558,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,19:33:00,19:57:00,11.0 min,10.321,24.0,20.339249999999986,715.3934285714233,3113,-2.081,3.100474760197655,-,0.0,-
2,139272:304429,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,20:23:00,20:52:00,26.0 min,12.789,29.0,21.08982239382242,631.3603530060568,3128,-1.839,2.893111267495504,Waterfront Terminal,12.789,20:52:00
2,139266:304382,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,21:03:00,21:27:00,11.0 min,10.321,24.0,20.339249999999986,715.3934285714233,3113,-2.081,3.100474760197655,-,0.0,-
2,139260:304061,CROSSTOWN to Waterfront,Confederation College,Waterfront Terminal,21:53:00,22:22:00,26.0 min,12.789,29.0,21.08982239382242,631.3603530060568,3128,-1.839,2.893111267495504,Waterfront Terminal,12.789,22:22:00
2,139268:303852,CROSSTOWN to Westfort,Waterfront Terminal,Confederation College,22:33:00,22:57:00,11.0 min,10.321,24.0,20.339249999999986,715.3934285714233,3113,-2.081,3.100474760197655,-,0.0,-
