arrival_time,speed
06:10:00,18.48
06:11:00,19.080000000000005
06:14:00,6.920000000000019
06:17:00,19.200000000000017
06:22:00,20.760000000000005
06:23:00,39.36000000000004
06:25:00,8.40000000000002
06:45:00,0.0
06:48:00,10.520000000000026
06:52:00,10.320000000000023
06:56:00,11.080000000000014
07:01:00,17.42400000000007
07:10:00,5.520000000000005
07:14:00,6.840000000000023
07:17:00,13.040000000000031
07:21:00,25.56000000000001
07:28:00,9.080000000000016
07:32:00,29.400000000000013
07:36:00,7.960000000000013
07:40:00,22.440000000000037
07:42:00,9.560000000000054
07:46:00,13.040000000000031
07:50:00,4.392000000000014
07:54:00,8.760000000000016
07:58:00,12.52000000000002
08:07:00,17.71200000000006
08:11:00,15.519999999999484
08:15:00,18.48
08:20:00,8.640000000000025
08:25:00,10.440000000000191
08:30:00,6.399999999999794
08:35:00,20.760000000000005
08:38:00,19.800000000000004
08:40:00,5.040000000000013
08:45:00,0.0
08:48:00,10.519999999999651
08:52:00,10.31999999999966
08:56:00,11.079999999999622
09:01:00,17.423999999999328
09:10:00,5.520000000000005
09:14:00,6.840000000000023
09:17:00,13.040000000000497
09:21:00,12.68000000000048
09:28:00,9.079999999999696
09:32:00,29.400000000000013
09:36:00,7.960000000000296
09:40:00,22.440000000000037
09:42:00,9.560000000000391
09:46:00,16.32
09:50:00,4.392000000000014
09:54:00,8.759999999999705
09:58:00,12.519999999999577
10:07:00,17.71200000000006
10:11:00,15.519999999999484
10:15:00,18.48
10:20:00,8.640000000000025
10:25:00,10.440000000000191
10:30:00,6.399999999999794
10:35:00,20.760000000000005
10:38:00,13.120000000000474
10:40:00,22.440000000000037
10:45:00,0.0
10:48:00,10.519999999999651
10:52:00,10.31999999999966
10:56:00,11.079999999999622
11:01:00,17.423999999999328
11:10:00,5.520000000000005
11:14:00,6.840000000000023
11:17:00,13.040000000000497
11:21:00,25.56000000000001
11:28:00,9.079999999999696
11:32:00,29.400000000000013
11:36:00,7.960000000000296
11:40:00,5.040000000000013
11:42:00,9.560000000000391
11:46:00,16.32
11:50:00,35.879999999999995
11:54:00,8.759999999999705
11:58:00,12.519999999999577
12:07:00,17.71200000000006
12:11:00,15.519999999999484
12:15:00,0.0
12:20:00,8.640000000000025
12:25:00,10.440000000000191
12:30:00,6.399999999999794
12:35:00,3.771428571428521
12:38:00,13.120000000000474
12:40:00,5.040000000000013
12:45:00,0.0
12:48:00,10.519999999999651
12:52:00,10.31999999999966
12:56:00,11.079999999999622
13:01:00,17.423999999999328
13:10:00,5.520000000000005
13:14:00,6.840000000000023
13:17:00,13.040000000000497
13:21:00,25.56000000000001
13:28:00,9.079999999999696
13:32:00,29.400000000000013
13:36:00,7.960000000000296
13:40:00,22.440000000000037
13:42:00,9.560000000000391
13:46:00,16.32
13:50:00,4.392000000000014
13:54:00,8.759999999999705
13:58:00,12.519999999999577
14:07:00,17.71200000000006
14:11:00,33.240000000000016
14:15:00,0.0
14:20:00,8.640000000000025
14:25:00,10.440000000000191
14:30:00,6.399999999999794
14:35:00,20.760000000000005
14:38:00,13.120000000000474
14:40:00,28.08
14:45:00,0.0
14:48:00,10.519999999999651
14:52:00,10.31999999999966
14:56:00,11.079999999999622
15:01:00,17.423999999999328
15:10:00,5.520000000000005
15:14:00,6.840000000000023
15:17:00,13.040000000000497
15:21:00,25.56000000000001
15:28:00,9.079999999999696
15:32:00,29.400000000000013
15:36:00,7.960000000000296
15:40:00,5.040000000000013
15:42:00,9.560000000000391
15:46:00,13.03999999999957
15:50:00,35.879999999999995
15:54:00,8.759999999999705
15:58:00,12.519999999999577
16:07:00,17.711999999999307
16:11:00,15.520000000000586
16:15:00,0.0
16:20:00,8.640000000000393
16:25:00,10.439999999999872
16:30:00,6.400000000000249
16:35:00,20.760000000000005
16:38:00,13.120000000000474
16:40:00,22.440000000000037
16:45:00,0.0
16:48:00,10.5200000000004
16:52:00,10.320000000000393
16:56:00,11.080000000000409
17:01:00,17.424000000000813
17:10:00,5.5199999999997695
17:14:00,6.839999999999732
17:17:00,13.039999999998642
17:21:00,12.679999999998678
17:28:00,9.08000000000034
17:32:00,29.400000000000013
17:36:00,7.959999999999165
17:40:00,22.440000000000037
17:42:00,9.560000000000391
17:46:00,13.040000000000497
17:50:00,4.392000000000201
17:54:00,8.760000000000327
17:58:00,12.520000000000463
18:07:00,17.711999999999307
18:11:00,15.520000000000586
18:25:00,0.0
18:28:00,8.640000000000393
18:31:00,7.488000000000337
18:33:00,21.76000000000083
18:35:00,8.800000000000324
18:38:00,19.800000000000004
18:41:00,11.120000000000406
18:49:00,16.32
18:53:00,35.879999999999995
18:55:00,26.279999999999983
18:57:00,28.320000000000025
19:03:00,6.874285714285628
19:06:00,15.51999999999838
19:10:00,18.48
19:11:00,19.080000000000005
19:14:00,20.760000000000005
19:18:00,19.200000000000017
19:23:00,20.760000000000005
19:26:00,13.120000000000507
19:28:00,22.440000000000037
19:33:00,0.0
19:36:00,10.519999999998904
19:39:00,7.280000000000274
19:42:00,11.080000000000409
19:45:00,18.760000000000723
19:50:00,9.200000000000331
19:54:00,6.840000000000315
19:56:00,19.080000000000005
19:59:00,8.519999999999117
20:03:00,19.200000000000017
20:08:00,5.280000000000235
20:10:00,14.639999999998462
20:13:00,28.08
20:17:00,12.959999999999486
20:20:00,17.520000000000664
20:24:00,7.280000000000274
20:26:00,16.680000000000643
20:29:00,15.559999999998372
20:34:00,13.200000000000504
20:37:00,12.680000000000488
20:40:00,34.2
20:43:00,38.03999999999999
20:46:00,27.24000000000004
