route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,fuel_consumed,co2_emission,fuel_cost,total_time,total_distance,maintenance_cost,operation_cost,trip_type,energy_rate,energy_consumed,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost
14,135547:300795,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,06:10:00,06:27:00,1.5866666666666664,3.7254933333333327,3.173333333333333,17.0,10.228,5.3697,24.083333333333332,service,0,0,0,0,0,0,0,0
14,135498:301236,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,06:27:00,06:39:00,1.1199999999999999,2.6297599999999997,2.2399999999999998,12.0,6.277,3.2954250000000003,17.0,service,0,0,0,0,0,0,0,0
14,135563:304329,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,07:00:00,07:23:00,2.1466666666666665,5.040373333333332,4.293333333333333,23.0,10.228,5.3697,32.583333333333336,service,0,0,0,0,0,0,0,0
14,135500:299532,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,07:27:00,07:41:00,1.3066666666666666,3.0680533333333333,2.6133333333333333,14.0,6.277,3.2954250000000003,19.833333333333332,service,0,0,0,0,0,0,0,0
14,135577:304221,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,08:00:00,08:23:00,2.1466666666666665,5.040373333333332,4.293333333333333,23.0,10.228,5.3697,32.583333333333336,service,0,0,0,0,0,0,0,0
14,135502:300903,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,08:27:00,08:41:00,1.3066666666666666,3.0680533333333333,2.6133333333333333,14.0,6.277,3.2954250000000003,19.833333333333332,service,0,0,0,0,0,0,0,0
14,135591:304197,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,09:00:00,09:23:00,2.1466666666666665,5.040373333333332,4.293333333333333,23.0,10.228,5.3697,32.583333333333336,service,0,0,0,0,0,0,0,0
14,135504:300921,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,09:27:00,09:41:00,1.3066666666666666,3.0680533333333333,2.6133333333333333,14.0,6.277,3.2954250000000003,19.833333333333332,service,0,0,0,0,0,0,0,0
14,134762:303919,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,10:00:00,10:23:00,2.1466666666666665,5.040373333333332,4.293333333333333,23.0,10.228,5.3697,32.583333333333336,service,0,0,0,0,0,0,0,0
14,134746:300212,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,10:27:00,10:41:00,1.3066666666666666,3.0680533333333333,2.6133333333333333,14.0,6.277,3.2954250000000003,19.833333333333332,service,0,0,0,0,0,0,0,0
14,134764:301362,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,11:00:00,11:25:00,2.3333333333333335,5.478666666666666,4.666666666666667,25.0,10.228,5.3697,35.41666666666667,service,0,0,0,0,0,0,0,0
14,134748:299405,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,11:27:00,11:41:00,1.3066666666666666,3.0680533333333333,2.6133333333333333,14.0,6.277,3.2954250000000003,19.833333333333332,service,0,0,0,0,0,0,0,0
14,134766:301312,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,12:00:00,12:25:00,2.3333333333333335,5.478666666666666,4.666666666666667,25.0,10.228,5.3697,35.41666666666667,service,0,0,0,0,0,0,0,0
14,134750:300585,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,12:27:00,12:42:00,1.4,3.2871999999999995,2.8,15.0,6.277,3.2954250000000003,21.25,service,0,0,0,0,0,0,0,0
