route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
5,135613:299416,EDWARD to College,Brown & Frederica,Confederation College,06:30:00,06:44:00,0.6843863600079506,3.443147777199999,2.4343054784803995,90,-,88.43493282854546,-,-,-,14.0,5.031,service,0,0,0,0
5,135508:299297,EDWARD to Westfort,Confederation College,Brown & Frederica,06:44:00,06:58:00,0.7463078148392983,4.010658196946389,2.835535345241097,88.43493282854546,-,86.611906375388,-,-,-,14.0,5.374,service,0,0,0,0
5,135614:299408,EDWARD to College,Brown & Frederica,Confederation College,06:58:00,07:12:00,0.6423739990627618,3.2317835892847544,2.284870997624321,86.611906375388,-,85.14291383480402,-,-,-,14.0,5.031,service,0,0,0,0
5,135512:301427,EDWARD to Westfort,Confederation College,Brown & Frederica,07:12:00,07:26:00,0.7054867793169044,3.791285952049044,2.680439168098674,85.14291383480402,-,83.41960203841809,-,-,-,14.0,5.374,service,0,0,0,0
5,135616:300118,EDWARD to Waterfront,Brown & Frederica,Confederation College,07:26:00,07:40:00,0.602789425284335,3.0326335986054893,2.144071954214081,83.41960203841809,-,82.04113222087014,-,-,-,14.0,5.031,service,0,0,0,0
5,135518:299645,EDWARD to Westfort,Confederation College,Brown & Frederica,07:40:00,07:54:00,0.6670246873041243,3.584590669572364,2.5343056033876614,82.04113222087014,-,80.41177282560997,-,-,-,14.0,5.374,service,0,0,0,0
5,135617:300976,EDWARD to Waterfront,Brown & Frederica,Confederation College,07:54:00,08:08:00,0.5654923430455144,2.8449919778619828,2.011409328348422,80.41177282560997,-,79.11859465385453,-,-,-,14.0,5.031,service,0,0,0,0
5,135523:301650,EDWARD to Westfort,Confederation College,Brown & Frederica,08:08:00,08:22:00,0.6307852214731309,3.389839780196605,2.3966167245989998,79.11859465385453,-,77.5777583901288,-,-,-,14.0,5.374,service,0,0,0,0
5,135619:299750,EDWARD to Waterfront,Brown & Frederica,Confederation College,08:22:00,08:36:00,0.530350564045548,2.668193687713152,1.8864129372131981,77.5777583901288,-,76.36494307753192,-,-,-,14.0,5.031,service,0,0,0,0
5,135528:301477,EDWARD to Westfort,Confederation College,Brown & Frederica,08:36:00,08:50:00,0.5966399419267305,3.20634304791425,2.2668845348753743,76.36494307753192,-,74.90751441938907,-,-,-,14.0,5.374,service,0,0,0,0
5,135621:299389,EDWARD to Waterfront,Brown & Frederica,Confederation College,08:50:00,09:04:00,0.49723953880837535,2.5016121197449364,1.76863976865967,74.90751441938907,-,73.7704180013232,-,-,-,14.0,5.031,service,0,0,0,0
5,135533:301275,EDWARD to Westfort,Confederation College,Brown & Frederica,09:04:00,09:18:00,0.5644678309817422,3.0334501236958826,2.144649237452989,73.7704180013232,-,72.39157703600688,-,-,-,14.0,5.374,service,0,0,0,0
5,135623:299491,EDWARD to Waterfront,Brown & Frederica,Confederation College,09:18:00,09:32:00,0.46604191525443606,2.3446568756450676,1.6576724110810628,72.39157703600688,-,71.32582391071367,-,-,-,14.0,5.031,service,0,0,0,0
5,135538:300015,EDWARD to Westfort,Confederation College,Brown & Frederica,09:32:00,09:46:00,0.5341548642581841,2.8705482405234815,2.029477606050101,71.32582391071367,-,70.02102925593026,-,-,-,14.0,5.374,service,0,0,0,0
5,134867:301109,EDWARD to Waterfront,Brown & Frederica,Confederation College,09:46:00,10:00:00,0.436647122781486,2.1967716747136556,1.5531175740225545,70.02102925593026,-,69.02249667651496,-,-,-,14.0,5.031,service,0,0,0,0
