route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
10,135550:303239,NORTHWOOD to College,City Hall Terminal,Confederation College,06:20:00,06:37:00,0.5536838754605451,4.558479346666668,3.222844898093334,90,-,88.52952279139785,-,-,-,17.0,8.233,service,0,0,0,0
10,135509:299623,NORTHWOOD to County Park,Confederation College,City Hall Terminal,06:37:00,06:52:00,0.5864462171272019,4.095153934199251,2.89527383147887,88.52952279139785,-,87.20850539326906,-,-,-,15.0,6.983,service,0,0,0,0
10,135567:303328,NORTHWOOD to College,City Hall Terminal,Confederation College,06:52:00,07:09:00,0.5190693423370815,4.273497895461192,3.021363012091063,87.20850539326906,-,85.82995768505577,-,-,-,17.0,8.233,service,0,0,0,0
10,135516:300112,NORTHWOOD to County Park,Confederation College,City Hall Terminal,07:09:00,07:28:00,0.5458551432006369,4.305159514423423,3.0437477766973595,85.82995768505577,-,84.4411965513708,-,-,-,19.0,7.887,service,0,0,0,0
10,135581:303165,NORTHWOOD to College,City Hall Terminal,Confederation College,07:28:00,07:47:00,0.4966941066369368,4.089282579941901,2.8911227840189238,84.4411965513708,-,83.12207313848631,-,-,-,19.0,8.233,service,0,0,0,0
10,135526:300071,NORTHWOOD to County Park,Confederation College,City Hall Terminal,07:47:00,08:06:00,0.5122773748231759,4.040331655230388,2.8565144802478843,83.12207313848631,-,81.81874034647652,-,-,-,19.0,7.887,service,0,0,0,0
10,135595:303622,NORTHWOOD to College,City Hall Terminal,Confederation College,08:06:00,08:25:00,0.4641756496962477,3.8215581239492074,2.7018415936320896,81.81874034647652,-,80.5859796613316,-,-,-,19.0,8.233,service,0,0,0,0
10,135536:299204,NORTHWOOD to County Park,Confederation College,City Hall Terminal,08:25:00,08:44:00,0.48082981570645744,3.7923047564768297,2.6811594628291187,80.5859796613316,-,79.36265554633908,-,-,-,19.0,7.887,service,0,0,0,0
10,134943:302981,NORTHWOOD to College,City Hall Terminal,Confederation College,08:44:00,09:03:00,0.43372019817454355,3.5708183915710174,2.5245686028407093,79.36265554633908,-,78.2107786458323,-,-,-,19.0,8.233,service,0,0,0,0
10,134928:299702,NORTHWOOD to County Park,Confederation College,City Hall Terminal,09:03:00,09:22:00,0.45137732311426615,3.560012947402217,2.516929153813367,78.2107786458323,-,77.06238737247675,-,-,-,19.0,7.887,service,0,0,0,0
10,134945:303247,NORTHWOOD to College,City Hall Terminal,Confederation College,09:22:00,09:41:00,0.4051968728186506,3.3359858539159504,2.358541998718577,77.06238737247675,-,75.9862629034716,-,-,-,19.0,8.233,service,0,0,0,0
10,134930:299925,NORTHWOOD to County Park,Confederation College,City Hall Terminal,09:41:00,10:00:00,0.4237933279089934,3.342457977218231,2.363117789893289,75.9862629034716,-,74.90805065275605,-,-,-,19.0,7.887,service,0,0,0,0
10,134947:303699,NORTHWOOD to College,City Hall Terminal,Confederation College,10:00:00,10:19:00,0.3784830974941138,3.116051341669039,2.2030482985600104,74.90805065275605,-,73.90287280060474,-,-,-,19.0,8.233,service,0,0,0,0
10,134932:300358,NORTHWOOD to County Park,Confederation College,City Hall Terminal,10:19:00,10:39:00,0.40129348418183175,3.165001709742107,2.2376562087876697,73.90287280060474,-,72.88190450713954,-,-,-,20.0,7.887,service,0,0,0,0
10,134949:302993,NORTHWOOD to College,City Hall Terminal,Confederation College,10:39:00,10:58:00,0.35335888528846904,2.909203702579966,2.0568070177240356,72.88190450713954,-,71.94345169985567,-,-,-,19.0,8.233,service,0,0,0,0
10,134934:300311,NORTHWOOD to County Park,Confederation College,City Hall Terminal,10:58:00,11:18:00,0.37699666253254327,2.9733726773941687,2.102174482917677,71.94345169985567,-,70.9842992232769,-,-,-,20.0,7.887,service,0,0,0,0
10,134951:303484,NORTHWOOD to College,City Hall Terminal,Confederation College,11:18:00,11:37:00,0.3298285797685725,2.7154786972346576,1.9198434389449028,70.9842992232769,-,70.1083383532012,-,-,-,19.0,8.233,service,0,0,0,0
10,134936:300058,NORTHWOOD to County Park,Confederation College,City Hall Terminal,11:37:00,11:57:00,0.354241257034028,2.7939007942273784,1.9752878615187563,70.1083383532012,-,69.2070800324827,-,-,-,20.0,7.887,service,0,0,0,0
10,134953:303377,NORTHWOOD to College,City Hall Terminal,Confederation College,11:57:00,12:16:00,0.3077910618027244,2.5340438118218302,1.791568974958034,69.2070800324827,-,68.38964654479823,-,-,-,19.0,8.233,service,0,0,0,0
10,134938:301649,NORTHWOOD to County Park,Confederation College,City Hall Terminal,12:16:00,12:36:00,0.332929478609831,2.625814797795737,1.856451062041586,68.38964654479823,-,67.54260951325121,-,-,-,20.0,7.887,service,0,0,0,0
10,134955:303565,NORTHWOOD to College,City Hall Terminal,Confederation College,12:36:00,12:55:00,0.28715162736425404,2.3641193480899036,1.6714323790995618,67.54260951325121,-,66.77999036870608,-,-,-,19.0,8.233,service,0,0,0,0
10,134940:300711,NORTHWOOD to County Park,Confederation College,City Hall Terminal,12:55:00,13:15:00,0.3129697420262878,2.4683923553613316,1.7451533952404614,66.77999036870608,-,65.98373477020243,-,-,-,20.0,7.887,service,0,0,0,0
10,134957:303618,NORTHWOOD to College,City Hall Terminal,Confederation College,13:15:00,13:34:00,0.26782158055044913,2.204975072671848,1.5589173763789963,65.98373477020243,-,65.27245248869538,-,-,-,19.0,8.233,service,0,0,0,0
10,134942:299869,NORTHWOOD to City Hall,Confederation College,City Hall Terminal,13:34:00,13:53:00,0.2909420787657685,2.294660175225616,1.6223247438845105,65.27245248869538,-,64.53223952894518,-,-,-,19.0,7.887,service,0,0,0,0
10,134962:302947,NORTHWOOD to College,City Hall Terminal,Confederation College,13:53:00,14:11:00,0.2393309183467383,1.9704114507486967,1.3930808956793286,64.53223952894518,-,63.89662293192947,-,-,-,18.0,8.233,service,0,0,0,0
10,134970:299205,NORTHWOOD to County Park,Confederation College,City Hall Terminal,14:11:00,14:30:00,0.27388179226187126,2.1601056955693787,1.5271947267675507,63.89662293192947,-,63.19981464303612,-,-,-,19.0,7.887,service,0,0,0,0
