route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
8,135562:302968,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,06:50:00,07:25:00,0.39229490424084057,5.543126996923077,3.9189907868246157,90,-,88.60022045532246,-,-,-,35.0,14.13,service,0,0,0,0
8,135628:304280,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,07:25:00,08:04:00,0.4661420057658856,7.266687727884391,5.137548223614265,88.60022045532246,-,86.7651983018163,-,-,-,39.0,15.589,service,0,0,0,0
8,135583:304187,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,08:04:00,08:44:00,0.3786008550248545,5.349630081501195,3.7821884676213444,86.7651983018163,-,85.41428161456852,-,-,-,40.0,14.13,service,0,0,0,0
8,135634:304311,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,08:44:00,09:23:00,0.42663636414053685,6.650834280586829,4.702139836374888,85.41428161456852,-,83.73477800835973,-,-,-,39.0,15.589,service,0,0,0,0
8,135604:304094,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,09:23:00,10:03:00,0.341023643385993,4.818664081044082,3.4067955052981658,83.73477800835973,-,82.5179436444597,-,-,-,40.0,14.13,service,0,0,0,0
8,135178:303990,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,10:03:00,10:42:00,0.3907217733111876,6.090961724148104,4.306309938972709,82.5179436444597,-,80.97982199694756,-,-,-,39.0,15.589,service,0,0,0,0
8,135163:304106,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,10:42:00,11:22:00,0.306862188844482,4.3359627283725315,3.0655256489593796,80.97982199694756,-,79.8848819140252,-,-,-,40.0,14.13,service,0,0,0,0
8,135181:304491,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,11:22:00,12:01:00,0.3580718078537999,5.581981412632887,3.946460858731451,79.8848819140252,-,78.47529064820881,-,-,-,39.0,15.589,service,0,0,0,0
8,135166:304281,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,12:01:00,12:46:00,0.3016422052483268,4.262204360158858,3.0133784826323122,78.47529064820881,-,77.39897641584547,-,-,-,45.0,14.13,service,0,0,0,0
8,135184:304229,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,12:46:00,13:25:00,0.32537211813790934,5.072225949651869,3.586063746403871,77.39897641584547,-,76.11811127704449,-,-,-,39.0,15.589,service,0,0,0,0
8,135169:304239,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,13:25:00,14:10:00,0.27241318104588946,3.849198248178418,2.7213831614621413,76.11811127704449,-,75.14609151740348,-,-,-,45.0,14.13,service,0,0,0,0
8,135187:304559,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,14:10:00,14:54:00,0.3251024992433823,5.068022860705087,3.583092162518496,75.14609151740348,-,73.86628776470017,-,-,-,44.0,15.589,service,0,0,0,0
8,135172:303959,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,14:54:00,15:39:00,0.24449056949281972,3.4546517469335427,2.4424387850820146,73.86628776470017,-,72.99390095991897,-,-,-,45.0,14.13,service,0,0,0,0
8,135190:303871,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,15:39:00,16:23:00,0.29841533633057493,4.6519966780573325,3.288961651386534,72.99390095991897,-,71.81915432404591,-,-,-,44.0,15.589,service,0,0,0,0
8,135175:303970,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,16:23:00,17:08:00,0.21910611482870668,3.0959694025296254,2.188850367588445,71.81915432404591,-,71.03734386886167,-,-,-,45.0,14.13,service,0,0,0,0
