route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
8,135624:301177,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,06:40:00,07:14:00,0.4594008105814257,7.161599236153845,5.063250659960768,90,-,88.1915153444056,-,-,-,34.0,15.589,service,0,0,0,0
8,135569:300048,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,07:14:00,07:52:00,0.385734263276039,5.450425140090431,3.853450574043934,88.1915153444056,-,86.81514535953428,-,-,-,38.0,14.13,service,0,0,0,0
8,135630:304318,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,07:52:00,08:31:00,0.4440070745781124,6.921626285598195,4.893589783917923,86.81514535953428,-,85.06725993387818,-,-,-,39.0,15.589,service,0,0,0,0
8,135590:303901,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,08:31:00,09:11:00,0.3575464192624218,5.0521309041780205,3.57185654925386,85.06725993387818,-,83.79146930150999,-,-,-,40.0,14.13,service,0,0,0,0
8,135636:304536,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,09:11:00,09:50:00,0.40651349145861126,6.337138818348291,4.480357144572241,83.79146930150999,-,82.19118172111901,-,-,-,39.0,15.589,service,0,0,0,0
8,135161:303950,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,09:50:00,10:30:00,0.321883049424208,4.548207488364059,3.2155826942733894,82.19118172111901,-,81.04264447658262,-,-,-,40.0,14.13,service,0,0,0,0
8,135179:304338,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,10:30:00,11:09:00,0.37242806362951186,5.80578108392046,4.104687226331765,81.04264447658262,-,79.57653814225928,-,-,-,39.0,15.589,service,0,0,0,0
8,135164:304162,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,11:09:00,11:49:00,0.2894614690463473,4.090090557624888,2.8916940242407954,79.57653814225928,-,78.5436869913439,-,-,-,40.0,14.13,service,0,0,0,0
8,135182:304498,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,11:49:00,12:28:00,0.34144099081255175,5.322723605776869,3.7631655892842466,78.5436869913439,-,77.19956486867298,-,-,-,39.0,15.589,service,0,0,0,0
8,135167:304123,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,12:28:00,13:13:00,0.28582320558208246,4.038681894874825,2.8553480996765015,77.19956486867298,-,76.17969570330055,-,-,-,45.0,14.13,service,0,0,0,0
8,135185:304279,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,13:13:00,13:57:00,0.3379191911485061,5.267822270814062,3.7243503454655413,76.17969570330055,-,74.84943755410508,-,-,-,44.0,15.589,service,0,0,0,0
8,135170:304090,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,13:57:00,14:42:00,0.25668162688144075,3.626911387834758,2.564226351199174,74.84943755410508,-,73.9335508400054,-,-,-,45.0,14.13,service,0,0,0,0
8,135188:303889,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,14:42:00,15:26:00,0.31006699484364625,4.833634382617602,3.417379508510644,73.9335508400054,-,72.71293609692015,-,-,-,44.0,15.589,service,0,0,0,0
8,135173:304379,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,15:26:00,16:11:00,0.23018900881234716,3.2525706945184654,2.299567481024555,72.71293609692015,-,71.89157986093063,-,-,-,45.0,14.13,service,0,0,0,0
8,135191:304136,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,16:11:00,16:55:00,0.28474655470311927,4.438914041266926,3.138312227175717,71.89157986093063,-,70.77064197172182,-,-,-,44.0,15.589,service,0,0,0,0
8,135176:304194,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,16:55:00,17:40:00,0.20610456165988741,2.9122574562542094,2.058966021571726,70.77064197172182,-,70.03522342216267,-,-,-,45.0,14.13,service,0,0,0,0
