route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
<<<<<<< HEAD
8,135552:303006,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,06:20:00,06:54:00,0.31098721193314816,4.394249304615384,3.106734258363076,90,-,88.58250022431761,-,-,-,34.0,14.13,service,0,0,0,0
8,135626:304538,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,06:54:00,07:33:00,0.3909222749014255,6.094087343438322,4.308519751810894,88.58250022431761,-,86.61666559740202,-,-,-,39.0,15.589,service,0,0,0,0
8,135576:304128,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,07:33:00,08:13:00,0.3017590494901175,4.263855369295361,3.01454574609182,86.61666559740202,-,85.24122838150029,-,-,-,40.0,14.13,service,0,0,0,0
8,135632:303958,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,08:13:00,08:52:00,0.3494905040504909,5.448207467643103,3.8518826796236736,85.24122838150029,-,83.48374210161542,-,-,-,39.0,15.589,service,0,0,0,0
8,135597:304272,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,08:52:00,09:32:00,0.2629107981423634,3.714929577751595,2.6264552114703776,83.48374210161542,-,82.28537772169555,-,-,-,40.0,14.13,service,0,0,0,0
8,135177:304439,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,09:32:00,10:11:00,0.3128379558689122,4.876830894040473,3.447919442086614,82.28537772169555,-,80.71220646555346,-,-,-,39.0,15.589,service,0,0,0,0
8,135162:304275,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,10:11:00,10:51:00,0.2285437562551952,3.2293232758859087,2.2831315560513374,80.71220646555346,-,79.67048927978382,-,-,-,40.0,14.13,service,0,0,0,0
8,135180:304305,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,10:51:00,11:30:00,0.2804133391892067,4.371363544620543,3.090554026046724,79.67048927978382,-,78.26037200732559,-,-,-,39.0,15.589,service,0,0,0,0
8,135165:303874,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,11:30:00,12:10:00,0.19814100897316958,2.799732456790886,1.9794108469511564,78.26037200732559,-,77.35723250513497,-,-,-,40.0,14.13,service,0,0,0,0
