route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
16,135549:303139,BALMORAL to College,City Hall Terminal,Confederation College,06:20:00,06:29:00,0.8982936792117987,3.763850515897437,2.661042314739488,100,-,99.04953269800569,-,-,-,9.0,4.19,service,0,0,0,0
16,135506:301503,BALMORAL to City Hall,Confederation College,City Hall Terminal,06:29:00,06:43:00,0.9208089769958204,3.843456669980555,2.717323865676252,99.04953269800569,-,98.07896283184898,-,-,-,14.0,4.174,service,0,0,0,0
16,135558:302940,BALMORAL to Waterfront,City Hall Terminal,Confederation College,06:43:00,06:57:00,0.8867648183267256,3.7155445887889806,2.626890024273809,98.07896283184898,-,97.1406939962962,-,-,-,14.0,4.19,service,0,0,0,0
16,135510:299123,BALMORAL to City Hall,Confederation College,City Hall Terminal,06:57:00,07:11:00,0.8971393770946229,3.744659759992956,2.64747445031502,97.1406939962962,-,96.19507284478283,-,-,-,14.0,4.174,service,0,0,0,0
16,135565:303497,BALMORAL to Waterfront,City Hall Terminal,Confederation College,07:11:00,07:25:00,0.8634045824871053,3.6176652006209715,2.5576892968390266,96.19507284478283,-,95.2815210264442,-,-,-,14.0,4.19,service,0,0,0,0
16,135514:300437,BALMORAL to City Hall,Confederation College,City Hall Terminal,07:25:00,07:39:00,0.8740856322684579,3.6484334290885436,2.5794424343656,95.2815210264442,-,94.36019945344204,-,-,-,14.0,4.174,service,0,0,0,0
16,135572:303612,BALMORAL to Waterfront,City Hall Terminal,Confederation College,07:39:00,07:53:00,0.8406521524344794,3.5223325187004693,2.4902890907212316,94.36019945344204,-,93.4707215446793,-,-,-,14.0,4.19,service,0,0,0,0
16,135519:301198,BALMORAL to City Hall,Confederation College,City Hall Terminal,07:53:00,08:07:00,0.8516317186945731,3.5547107938311484,2.5131805312386217,93.4707215446793,-,92.57306730381283,-,-,-,14.0,4.174,service,0,0,0,0
16,135579:303467,BALMORAL to Waterfront,City Hall Terminal,Confederation College,08:07:00,08:21:00,0.8184917137790777,3.429480280734336,2.4246425584791753,92.57306730381283,-,91.70703692989002,-,-,-,14.0,4.19,service,0,0,0,0
16,135524:300187,BALMORAL to City Hall,Confederation College,City Hall Terminal,08:21:00,08:35:00,0.8297620294711862,3.4634267110127315,2.448642684686001,91.70703692989002,-,90.83243422508883,-,-,-,14.0,4.174,service,0,0,0,0
16,135586:302908,BALMORAL to Waterfront,City Hall Terminal,Confederation College,08:35:00,08:49:00,0.7969078636029001,3.3390439484961516,2.360704071586779,90.83243422508883,-,89.98924130880192,-,-,-,14.0,4.19,service,0,0,0,0
16,135529:301793,BALMORAL to City Hall,Confederation College,City Hall Terminal,08:49:00,09:03:00,0.8084613637696937,3.3745177323747018,2.385784036788914,89.98924130880192,-,89.13709036628306,-,-,-,14.0,4.174,service,0,0,0,0
16,135593:303339,BALMORAL to Waterfront,City Hall Terminal,Confederation College,09:03:00,09:17:00,0.7758855997537084,3.2509606629680388,2.298429188718403,89.13709036628306,-,88.3161407039174,-,-,-,14.0,4.19,service,0,0,0,0
16,135534:301767,BALMORAL to City Hall,Confederation College,City Hall Terminal,09:17:00,09:31:00,0.7877149162691256,3.2879220605073307,2.324560896778683,88.3161407039174,-,87.48585735530443,-,-,-,14.0,4.174,service,0,0,0,0
16,135600:302976,BALMORAL to Waterfront,City Hall Terminal,Confederation College,09:31:00,09:45:00,0.7554103104175736,3.1651692006496335,2.237774624859291,87.48585735530443,-,86.68657220362523,-,-,-,14.0,4.19,service,0,0,0,0
16,137409:299228,BALMORAL to City Hall,Confederation College,City Hall Terminal,09:45:00,09:59:00,0.7675082668655028,3.203579505896609,2.2649307106689025,86.68657220362523,-,85.87758747991397,-,-,-,14.0,4.174,service,0,0,0,0
16,134689:303333,BALMORAL to College,City Hall Terminal,Confederation College,09:59:00,10:13:00,0.7354677639627318,3.0816099310038467,2.1786982212197197,85.87758747991397,-,85.0994031539029,-,-,-,14.0,4.19,service,0,0,0,0
16,134674:299474,BALMORAL to City Hall,Confederation College,City Hall Terminal,10:13:00,10:27:00,0.7478273706489459,3.1214314450887004,2.206852031677711,85.0994031539029,-,84.3111628899916,-,-,-,14.0,4.174,service,0,0,0,0
16,134690:302928,BALMORAL to College,City Hall Terminal,Confederation College,10:27:00,10:41:00,0.7160440990476944,3.0002247750098396,2.1211589159319564,84.3111628899916,-,83.55353037104973,-,-,-,14.0,4.19,service,0,0,0,0
16,134675:301736,BALMORAL to City Hall,Confederation College,City Hall Terminal,10:41:00,10:55:00,0.7286585481415665,3.0414207799428987,2.150284491419629,83.55353037104973,-,82.7854948205591,-,-,-,14.0,4.174,service,0,0,0,0
16,134691:303136,BALMORAL to College,City Hall Terminal,Confederation College,10:55:00,11:09:00,0.6971258149867312,2.920957164794404,2.0651167155096433,82.7854948205591,-,82.04787937490394,-,-,-,14.0,4.19,service,0,0,0,0
16,134676:301550,BALMORAL to City Hall,Confederation College,City Hall Terminal,11:09:00,11:23:00,0.7099884757893588,2.9634918979447837,2.095188771846962,82.04787937490394,-,81.29952283501889,-,-,-,14.0,4.174,service,0,0,0,0
16,134692:303649,BALMORAL to College,City Hall Terminal,Confederation College,11:23:00,11:37:00,0.6786997623660327,2.8437520043136773,2.0105326670497696,81.29952283501889,-,80.58140364201039,-,-,-,14.0,4.19,service,0,0,0,0
16,134677:299369,BALMORAL to City Hall,Confederation College,City Hall Terminal,11:37:00,11:51:00,0.6918041767014788,2.8875906335519725,2.0415265779212444,80.58140364201039,-,79.85221408808312,-,-,-,14.0,4.174,service,0,0,0,0
16,134693:303655,BALMORAL to College,City Hall Terminal,Confederation College,11:51:00,12:05:00,0.6607531339040291,2.7685556310578825,1.9573688311579227,79.85221408808312,-,79.15308387822002,-,-,-,14.0,4.19,service,0,0,0,0
16,134678:301381,BALMORAL to City Hall,Confederation College,City Hall Terminal,12:05:00,12:19:00,0.6740930116304781,2.8136642305456157,1.9892606109957502,79.15308387822002,-,78.44256260788022,-,-,-,14.0,4.174,service,0,0,0,0
16,134694:302916,BALMORAL to College,City Hall Terminal,Confederation College,12:19:00,12:33:00,0.6432734555495132,2.6953157787524606,1.9055882555779895,78.44256260788022,-,77.76192731021546,-,-,-,14.0,4.19,service,0,0,0,0
16,134679:299465,BALMORAL to City Hall,Confederation College,City Hall Terminal,12:33:00,12:47:00,0.6568426701872215,2.741661305361463,1.9383545428905542,77.76192731021546,-,77.06958859674033,-,-,-,14.0,4.174,service,0,0,0,0
16,134695:303386,BALMORAL to College,City Hall Terminal,Confederation College,12:47:00,13:01:00,0.6262485778113787,2.6239815410296767,1.8551549495079813,77.06958859674033,-,76.40696699547021,-,-,-,14.0,4.19,service,0,0,0,0
16,134680:299221,BALMORAL to City Hall,Confederation College,City Hall Terminal,13:01:00,13:15:00,0.6400411622843806,2.671531811375005,1.8887729906421282,76.40696699547021,-,75.7323377501735,-,-,-,14.0,4.174,service,0,0,0,0
16,134696:302954,BALMORAL to College,City Hall Terminal,Confederation College,13:15:00,13:29:00,0.6096666673139499,2.5545033360454505,1.8060338585841333,75.7323377501735,-,75.08726115016202,-,-,-,14.0,4.19,service,0,0,0,0
16,134681:300338,BALMORAL to City Hall,Confederation College,City Hall Terminal,13:29:00,13:43:00,0.623676809802559,2.6032270041158814,1.840481491909928,75.08726115016202,-,74.4298805935671,-,-,-,14.0,4.174,service,0,0,0,0
16,134697:303630,BALMORAL to College,City Hall Terminal,Confederation College,13:43:00,13:57:00,0.5935161985720308,2.486832872016809,1.758190840515884,74.4298805935671,-,73.80189249457297,-,-,-,14.0,4.19,service,0,0,0,0
16,134682:300451,BALMORAL to City Hall,Confederation College,City Hall Terminal,13:57:00,14:11:00,0.6077382384732547,2.536699407387365,1.7934464810228672,73.80189249457297,-,73.16131183614182,-,-,-,14.0,4.174,service,0,0,0,0
16,134698:303334,BALMORAL to College,City Hall Terminal,Confederation College,14:11:00,14:25:00,0.5777859459799572,2.420923113656021,1.7115926413548068,73.16131183614182,-,72.54996761552161,-,-,-,14.0,4.19,service,0,0,0,0
16,134683:300082,BALMORAL to City Hall,Confederation College,City Hall Terminal,14:25:00,14:39:00,0.5922143699730179,2.471902780267377,1.7476352656490355,72.54996761552161,-,71.92574974171671,-,-,-,14.0,4.174,service,0,0,0,0
16,134699:303564,BALMORAL to College,City Hall Terminal,Confederation College,14:39:00,14:53:00,0.5624649760090858,2.35672824947807,1.6662068723809955,71.92574974171671,-,71.33061634538387,-,-,-,14.0,4.19,service,0,0,0,0
16,134684:299773,BALMORAL to City Hall,Confederation College,City Hall Terminal,14:53:00,15:07:00,0.5770944142233099,2.4087920849680957,1.7030160040724436,71.33061634538387,-,70.72233551584648,-,-,-,14.0,4.174,service,0,0,0,0
16,134700:303513,BALMORAL to College,City Hall Terminal,Confederation College,15:07:00,15:21:00,0.547542639608295,2.294203659958756,1.6220019875908405,70.72233551584648,-,70.14299115727104,-,-,-,14.0,4.19,service,0,0,0,0
16,134685:300608,BALMORAL to City Hall,Confederation College,City Hall Terminal,15:21:00,15:35:00,0.5623678618907115,2.3473234555318303,1.659557683061004,70.14299115727104,-,69.55023270890442,-,-,-,14.0,4.174,service,0,0,0,0
16,134701:303095,BALMORAL to College,City Hall Terminal,Confederation College,15:35:00,15:49:00,0.5330085648022137,2.2333058865212756,1.5789472617705418,69.55023270890442,-,68.9862665759445,-,-,-,14.0,4.19,service,0,0,0,0
16,134686:299407,BALMORAL to City Hall,Confederation College,City Hall Terminal,15:49:00,16:03:00,0.5480244770822622,2.287454167341363,1.6172300963103434,68.9862665759445,-,68.40862663469667,-,-,-,14.0,4.174,service,0,0,0,0
