route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,energy_rate,energy_consumed,co2_emission,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost,total_time,total_distance,trip_type,fuel_consumed,fuel_cost,maintenance_cost,operation_cost
8,135562:302968,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,06:50:00,07:25:00,0.907048237574174,12.816591596923079,9.061330259024617,100,-,95.86561561389578,-,-,-,35.0,14.13,service,0,0,0,0
8,135628:304280,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,07:25:00,08:04:00,0.9638342390655281,15.025211952792517,10.622824850624308,95.86561561389578,-,91.01877304847885,-,-,-,39.0,15.589,service,0,0,0,0
8,135583:304187,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,08:04:00,08:44:00,0.8431585152168033,11.913829820013431,8.423077682749495,91.01877304847885,-,87.1756021387971,-,-,-,40.0,14.13,service,0,0,0,0
8,135634:304311,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,08:44:00,09:23:00,0.8560780719743046,13.345401064007435,9.435198552253256,87.1756021387971,-,82.87063405363341,-,-,-,39.0,15.589,service,0,0,0,0
8,135604:304094,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,09:23:00,10:03:00,0.7421215916807198,10.486178090448572,7.41372790994714,82.87063405363341,-,79.48799595994032,-,-,-,40.0,14.13,service,0,0,0,0
8,135178:303990,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,10:03:00,10:42:00,0.7607517553564804,11.859359114252173,8.384566893776286,79.48799595994032,-,75.66239624566542,-,-,-,39.0,15.589,service,0,0,0,0
8,135163:304106,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,10:42:00,11:22:00,0.6527394428619167,9.223208327638883,6.52080828764069,75.66239624566542,-,72.68716775287868,-,-,-,40.0,14.13,service,0,0,0,0
8,135181:304491,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,11:22:00,12:01:00,0.6764214855889161,10.544734538845614,7.455127318963848,72.68716775287868,-,69.28564048228333,-,-,-,39.0,15.589,service,0,0,0,0
8,135166:304281,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,12:01:00,12:46:00,0.6205638765241843,8.768567575286726,6.199377275727715,69.28564048228333,-,66.45707029670696,-,-,-,45.0,14.13,service,0,0,0,0
8,135184:304229,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,12:46:00,13:25:00,0.5972938155939252,9.3112132912937,6.583027796944646,66.45707029670696,-,63.45345310596706,-,-,-,39.0,15.589,service,0,0,0,0
8,135169:304239,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,13:25:00,14:10:00,0.5482447530578627,7.7466983607076,5.476915741020273,63.45345310596706,-,60.954518150900086,-,-,-,45.0,14.13,service,0,0,0,0
8,135187:304559,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,14:10:00,14:54:00,0.5777883228320737,9.007142164629197,6.368049510392842,60.954518150900086,-,58.048988420374535,-,-,-,44.0,15.589,service,0,0,0,0
8,135172:303959,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,14:54:00,15:39:00,0.4812293909565153,6.799771294215561,4.807438305010401,58.048988420374535,-,55.85551380933725,-,-,-,45.0,14.13,service,0,0,0,0
8,135190:303871,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,15:39:00,16:23:00,0.5145606689966948,8.021486268989475,5.671190792175559,55.85551380933725,-,53.2679375935342,-,-,-,44.0,15.589,service,0,0,0,0
8,135175:303970,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,16:23:00,17:08:00,0.421944360703695,5.962073816743211,4.21518618843745,53.2679375935342,-,51.34468797522994,-,-,-,45.0,14.13,service,0,0,0,0
