route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
7,135668:304152,HUDSON to Shuniah St.,Waterfront Terminal,Shuniah & Erie,06:00:00,06:16:00,0 min,0.1149287250163292,0.87977939,90,88.9002757625,7.655,16.0,21.30828571428572,751.7759999999997,3252,-3.904,no,0.0
7,135662:299693,HUDSON to Waterfront,Shuniah & Erie,Waterfront Terminal,06:16:00,06:28:00,0.0 min,0.19393416112342904,1.049571679999998,90,88.6880354,5.412,12.0,17.946666666666665,530.4133333333349,3172,-3.839,yes,5.412
7,135680:304458,HUDSON to Shuniah St.,Waterfront Terminal,Shuniah & Erie,06:30:00,06:46:00,2.0 min,0.1149287250163292,0.87977939,90,88.9002757625,7.655,16.0,21.30828571428572,751.7759999999997,3252,-3.904,no,0.0
7,135663:301601,HUDSON to Waterfront,Shuniah & Erie,Waterfront Terminal,06:46:00,06:58:00,0.0 min,0.19393416112342904,1.049571679999998,90,88.6880354,5.412,12.0,17.946666666666665,530.4133333333349,3172,-3.839,yes,5.412
7,135691:304068,HUDSON to Shuniah St.,Waterfront Terminal,Shuniah & Erie,07:00:00,07:16:00,2.0 min,0.1149287250163292,0.87977939,90,88.9002757625,7.655,16.0,21.30828571428572,751.7759999999997,3252,-3.904,no,0.0
7,135664:300562,HUDSON to Waterfront,Shuniah & Erie,Waterfront Terminal,07:16:00,07:28:00,0.0 min,0.19393416112342904,1.049571679999998,90,88.6880354,5.412,12.0,17.946666666666665,530.4133333333349,3172,-3.839,yes,5.412
7,135700:304079,HUDSON to Shuniah St.,Waterfront Terminal,Shuniah & Erie,07:30:00,07:46:00,2.0 min,0.1149287250163292,0.87977939,90,88.9002757625,7.655,16.0,21.30828571428572,751.7759999999997,3252,-3.904,no,0.0
7,135665:299535,HUDSON to Waterfront,Shuniah & Erie,Waterfront Terminal,07:46:00,07:58:00,0.0 min,0.19393416112342904,1.049571679999998,90,88.6880354,5.412,12.0,17.946666666666665,530.4133333333349,3172,-3.839,yes,5.412
7,137412:304277,HUDSON to Shuniah St.,Waterfront Terminal,Shuniah & Erie,08:00:00,08:16:00,2.0 min,0.11492872501632895,0.8797793899999982,90,88.9002757625,7.655,16.0,21.308285714285685,751.7760000000033,3252,-3.904,no,0.0
7,137414:300705,HUDSON to Waterfront,Shuniah & Erie,Waterfront Terminal,08:16:00,08:28:00,0.0 min,0.1939341611234292,1.0495716799999988,90,88.6880354,5.412,12.0,17.94666666666669,530.4133333333336,3172,-3.839,yes,5.412
7,137413:303962,HUDSON to Shuniah St.,Waterfront Terminal,Shuniah & Erie,08:30:00,08:46:00,2.0 min,0.11492872501632895,0.8797793899999982,90,88.9002757625,7.655,16.0,21.308285714285685,751.7760000000033,3252,-3.904,no,0.0
7,137415:299170,HUDSON to Waterfront,Shuniah & Erie,Waterfront Terminal,08:46:00,08:58:00,0.0 min,0.1939341611234292,1.0495716799999988,90,88.6880354,5.412,12.0,17.94666666666669,530.4133333333336,3172,-3.839,yes,5.412
