route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
5,135613:299416,EDWARD to College,Brown & Frederica,Confederation College,06:30:00,06:44:00,0 min,0.6166863600079506,3.1025490771999995,90,86.1218136535,5.031,14.0,15.871600000000004,488.4256000000016,3299,-2.562,yes,5.031
5,135508:299297,EDWARD to Westfort,Confederation College,Brown & Frederica,06:45:00,06:59:00,1.0 min,0.6980146477653345,3.7511307170909074,90,85.31108660363637,5.374,14.0,16.801454545454536,453.51854545454535,3136,-2.405,no,0.0
5,135614:299408,EDWARD to College,Brown & Frederica,Confederation College,07:00:00,07:14:00,1.0 min,0.6166863600079506,3.1025490771999995,90,86.1218136535,5.031,14.0,15.871600000000004,488.4256000000016,3299,-2.562,yes,5.031
5,135512:301427,EDWARD to Westfort,Confederation College,Brown & Frederica,07:15:00,07:29:00,1.0 min,0.6980146477653345,3.7511307170909074,90,85.31108660363637,5.374,14.0,16.801454545454536,453.51854545454535,3136,-2.405,no,0.0
5,135616:300118,EDWARD to Waterfront,Brown & Frederica,Confederation College,07:30:00,07:44:00,1.0 min,0.6166863600079506,3.1025490771999995,90,86.1218136535,5.031,14.0,15.871600000000004,488.4256000000016,3119,-2.562,yes,5.031
5,135518:299645,EDWARD to Westfort,Confederation College,Brown & Frederica,07:45:00,07:59:00,1.0 min,0.6980146477653345,3.7511307170909074,90,85.31108660363637,5.374,14.0,16.801454545454536,453.51854545454535,3136,-2.405,no,0.0
5,135617:300976,EDWARD to Waterfront,Brown & Frederica,Confederation College,08:00:00,08:14:00,1.0 min,0.6166863600079507,3.1025490772,90,86.1218136535,5.031,14.0,15.87160000000002,488.4256000000015,3119,-2.562,yes,5.031
5,135523:301650,EDWARD to Westfort,Confederation College,Brown & Frederica,08:15:00,08:29:00,1.0 min,0.6980146477653346,3.751130717090908,90,85.31108660363637,5.374,14.0,16.801454545454554,453.51854545454296,3136,-2.405,no,0.0
5,135619:299750,EDWARD to Waterfront,Brown & Frederica,Confederation College,08:30:00,08:44:00,1.0 min,0.6166863600079507,3.1025490772,90,86.1218136535,5.031,14.0,15.87160000000002,488.4256000000015,3119,-2.562,yes,5.031
5,135528:301477,EDWARD to Westfort,Confederation College,Brown & Frederica,08:45:00,08:59:00,1.0 min,0.6980146477653346,3.751130717090908,90,85.31108660363637,5.374,14.0,16.801454545454554,453.51854545454296,3136,-2.405,no,0.0
5,135621:299389,EDWARD to Waterfront,Brown & Frederica,Confederation College,09:00:00,09:14:00,1.0 min,0.6166863600079507,3.1025490772,90,86.1218136535,5.031,14.0,15.87160000000002,488.4256000000015,3119,-2.562,yes,5.031
5,135533:301275,EDWARD to Westfort,Confederation College,Brown & Frederica,09:15:00,09:29:00,1.0 min,0.6980146477653346,3.751130717090908,90,85.31108660363637,5.374,14.0,16.801454545454554,453.51854545454296,3136,-2.405,no,0.0
5,135623:299491,EDWARD to Waterfront,Brown & Frederica,Confederation College,09:30:00,09:44:00,1.0 min,0.6166863600079507,3.1025490772,90,86.1218136535,5.031,14.0,15.87160000000002,488.4256000000015,3119,-2.562,yes,5.031
5,135538:300015,EDWARD to Westfort,Confederation College,Brown & Frederica,09:45:00,09:59:00,1.0 min,0.6980146477653346,3.751130717090908,90,85.31108660363637,5.374,14.0,16.801454545454554,453.51854545454296,3136,-2.405,no,0.0
5,134867:301109,EDWARD to Waterfront,Brown & Frederica,Confederation College,10:00:00,10:14:00,1.0 min,0.6166863600079507,3.1025490772,90,86.1218136535,5.031,14.0,15.87160000000002,488.4256000000015,3119,-2.562,yes,5.031
5,134851:301329,EDWARD to Westfort,Confederation College,Brown & Frederica,10:15:00,10:29:00,1.0 min,0.6980146477653346,3.751130717090908,90,85.31108660363637,5.374,14.0,16.801454545454554,453.51854545454296,3136,-2.405,no,0.0
5,134868:299111,EDWARD to Waterfront,Brown & Frederica,Confederation College,10:30:00,10:44:00,1.0 min,0.6166863600079507,3.1025490772,90,86.1218136535,5.031,14.0,15.87160000000002,488.4256000000015,3119,-2.562,yes,5.031
