route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
8,135552:303006,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,06:20:00,06:54:00,0 min,-0.047712788066851794,-0.6741816953846159,90,90.84272711923077,14.13,34.0,17.816102564102568,407.0692649572652,3282,-4.531,yes,8.556
8,135626:304538,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,07:05:00,07:44:00,11.0 min,0.040799272119887264,0.6360198530769225,90,89.20497518365384,15.589,39.0,17.86450549450549,371.0776766091067,3259,-4.254,yes,6.494
8,135576:304128,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,07:45:00,08:25:00,1.0 min,-0.025787603917667754,-0.3643788433566454,90,90.4554735541958,14.13,40.0,16.31970029970029,414.98443997560656,3282,-4.531,yes,8.556
8,135632:303958,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,08:35:00,09:14:00,10.0 min,0.04079927211988732,0.6360198530769234,90,89.20497518365384,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,yes,6.494
8,135597:304272,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,09:15:00,09:55:00,1.0 min,-0.025787603917667906,-0.36437884335664755,90,90.4554735541958,14.13,40.0,16.31970029970027,414.9844399756069,3282,-4.531,yes,8.556
8,135177:304439,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,10:05:00,10:44:00,10.0 min,0.04079927211988732,0.6360198530769234,90,89.20497518365384,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,yes,6.494
8,135162:304275,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,10:45:00,11:25:00,1.0 min,-0.025787603917667906,-0.36437884335664755,90,90.4554735541958,14.13,40.0,16.31970029970027,414.9844399756069,3282,-4.531,yes,8.556
8,135180:304305,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,11:35:00,12:14:00,10.0 min,0.04079927211988732,0.6360198530769234,90,89.20497518365384,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,yes,6.494
8,135165:303874,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,12:15:00,12:55:00,1.0 min,-0.025787603917667906,-0.36437884335664755,90,90.4554735541958,14.13,40.0,16.31970029970027,414.9844399756069,3282,-4.531,yes,8.556
8,135183:304437,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,13:05:00,13:44:00,10.0 min,0.04079927211988732,0.6360198530769234,90,89.20497518365384,15.589,39.0,17.864505494505497,371.0776766091057,3259,-4.254,yes,6.494
8,135168:304385,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,13:45:00,14:30:00,1.0 min,-0.008951398789462564,-0.12648326489510603,90,90.15810408111888,14.13,45.0,14.867729603729616,397.08338433284007,3282,-4.531,yes,8.556
8,135186:303965,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,14:30:00,15:14:00,0.0 min,0.057590964427579355,0.8977855444615346,90,88.87776806942308,15.589,44.0,16.406175824175794,346.8399958137083,3259,-4.254,yes,6.494
8,135171:304237,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,15:15:00,16:00:00,1.0 min,-0.008951398789462564,-0.12648326489510603,90,90.15810408111888,14.13,45.0,14.867729603729616,397.08338433284007,3282,-4.531,yes,8.556
8,135189:304184,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,16:00:00,16:44:00,0.0 min,0.05759096442757952,0.8977855444615372,90,88.87776806942308,15.589,44.0,16.40617582417582,346.83999581371324,3259,-4.254,yes,6.494
8,135174:304345,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,16:45:00,17:30:00,1.0 min,-0.00895139878946273,-0.1264832648951084,90,90.15810408111888,14.13,45.0,14.867729603729591,397.0833843328364,3282,-4.531,yes,8.556
8,135192:304501,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,17:30:00,18:14:00,0.0 min,0.05759096442757952,0.8977855444615372,90,88.87776806942308,15.589,44.0,16.40617582417582,346.83999581371324,3259,-4.254,yes,6.494
8,135199:304191,JAMES to College,City Hall Terminal,Confederation College,18:25:00,18:45:00,11.0 min,0.2884187205039246,2.4677105726315784,90,86.91536178421053,8.556,20.0,17.278395989974925,443.8949755340744,3211,-3.694,yes,8.556
8,135201:304527,JAMES to City Hall,Confederation College,City Hall Terminal,18:48:00,19:08:00,3.0 min,0.2749033399303645,2.500245876666665,90,86.87469265416667,9.095,20.0,19.295904761904776,685.23341496599,3204,-3.604,no,0.0
