route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
16,135549:303139,BALMORAL to College,City Hall Terminal,Confederation College,06:20:00,06:29:00,0 min,0.07935234587846515,0.33248632923076904,90,89.58439208846154,4.19,9.0,20.376615384615384,873.0240000000011,3152,-3.694,yes,4.19
16,135506:301503,BALMORAL to City Hall,Confederation College,City Hall Terminal,06:30:00,06:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307889,3166,-3.604,no,0.0
16,135558:302940,BALMORAL to Waterfront,City Hall Terminal,Confederation College,06:45:00,06:59:00,1.0 min,0.06158434587846501,0.25803840923076843,90,89.67745198846154,4.19,14.0,13.98118681318679,246.2624552590288,3301,-3.694,yes,4.19
16,135510:299123,BALMORAL to City Hall,Confederation College,City Hall Terminal,07:00:00,07:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307889,3166,-3.604,no,0.0
16,135565:303497,BALMORAL to Waterfront,City Hall Terminal,Confederation College,07:15:00,07:29:00,1.0 min,0.06158434587846501,0.25803840923076843,90,89.67745198846154,4.19,14.0,13.98118681318679,246.2624552590288,3301,-3.694,yes,4.19
16,135514:300437,BALMORAL to City Hall,Confederation College,City Hall Terminal,07:30:00,07:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307889,3166,-3.604,no,0.0
16,135572:303612,BALMORAL to Waterfront,City Hall Terminal,Confederation College,07:45:00,07:59:00,1.0 min,0.06158434587846501,0.25803840923076843,90,89.67745198846154,4.19,14.0,13.98118681318679,246.2624552590288,3301,-3.694,yes,4.19
16,135519:301198,BALMORAL to City Hall,Confederation College,City Hall Terminal,08:00:00,08:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,135579:303467,BALMORAL to Waterfront,City Hall Terminal,Confederation College,08:15:00,08:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3301,-3.694,yes,4.19
16,135524:300187,BALMORAL to City Hall,Confederation College,City Hall Terminal,08:30:00,08:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,135586:302908,BALMORAL to Waterfront,City Hall Terminal,Confederation College,08:45:00,08:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3301,-3.694,yes,4.19
16,135529:301793,BALMORAL to City Hall,Confederation College,City Hall Terminal,09:00:00,09:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,135593:303339,BALMORAL to Waterfront,City Hall Terminal,Confederation College,09:15:00,09:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3301,-3.694,yes,4.19
16,135534:301767,BALMORAL to City Hall,Confederation College,City Hall Terminal,09:30:00,09:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,135600:302976,BALMORAL to Waterfront,City Hall Terminal,Confederation College,09:45:00,09:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3301,-3.694,yes,4.19
16,137409:299228,BALMORAL to City Hall,Confederation College,City Hall Terminal,10:00:00,10:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134689:303333,BALMORAL to College,City Hall Terminal,Confederation College,10:15:00,10:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134674:299474,BALMORAL to City Hall,Confederation College,City Hall Terminal,10:30:00,10:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134690:302928,BALMORAL to College,City Hall Terminal,Confederation College,10:45:00,10:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134675:301736,BALMORAL to City Hall,Confederation College,City Hall Terminal,11:00:00,11:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134691:303136,BALMORAL to College,City Hall Terminal,Confederation College,11:15:00,11:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134676:301550,BALMORAL to City Hall,Confederation College,City Hall Terminal,11:30:00,11:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134692:303649,BALMORAL to College,City Hall Terminal,Confederation College,11:45:00,11:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134677:299369,BALMORAL to City Hall,Confederation College,City Hall Terminal,12:00:00,12:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134693:303655,BALMORAL to College,City Hall Terminal,Confederation College,12:15:00,12:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134678:301381,BALMORAL to City Hall,Confederation College,City Hall Terminal,12:30:00,12:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134694:302916,BALMORAL to College,City Hall Terminal,Confederation College,12:45:00,12:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134679:299465,BALMORAL to City Hall,Confederation College,City Hall Terminal,13:00:00,13:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134695:303386,BALMORAL to College,City Hall Terminal,Confederation College,13:15:00,13:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134680:299221,BALMORAL to City Hall,Confederation College,City Hall Terminal,13:30:00,13:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134696:302954,BALMORAL to College,City Hall Terminal,Confederation College,13:45:00,13:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134681:300338,BALMORAL to City Hall,Confederation College,City Hall Terminal,14:00:00,14:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134697:303630,BALMORAL to College,City Hall Terminal,Confederation College,14:15:00,14:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134682:300451,BALMORAL to City Hall,Confederation College,City Hall Terminal,14:30:00,14:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134698:303334,BALMORAL to College,City Hall Terminal,Confederation College,14:45:00,14:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134683:300082,BALMORAL to City Hall,Confederation College,City Hall Terminal,15:00:00,15:14:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134699:303564,BALMORAL to College,City Hall Terminal,Confederation College,15:15:00,15:29:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134684:299773,BALMORAL to City Hall,Confederation College,City Hall Terminal,15:30:00,15:44:00,1.0 min,0.08359343820721647,0.3489190110769216,90,89.56385123615385,4.174,14.0,12.022153846153838,60.02707692307051,3166,-3.604,no,0.0
16,134700:303513,BALMORAL to College,City Hall Terminal,Confederation College,15:45:00,15:59:00,1.0 min,0.06158434587846523,0.2580384092307693,90,89.67745198846154,4.19,14.0,13.981186813186822,246.26245525902416,3152,-3.694,yes,4.19
16,134685:300608,BALMORAL to City Hall,Confederation College,City Hall Terminal,16:00:00,16:14:00,1.0 min,0.08359343820721707,0.3489190110769241,90,89.56385123615385,4.174,14.0,12.022153846153923,60.02707692307675,3166,-3.604,no,0.0
16,134701:303095,BALMORAL to College,City Hall Terminal,Confederation College,16:15:00,16:29:00,1.0 min,0.06158434587846548,0.25803840923077037,90,89.67745198846154,4.19,14.0,13.981186813186858,246.26245525902524,3152,-3.694,yes,4.19
16,134686:299407,BALMORAL to City Hall,Confederation College,City Hall Terminal,16:30:00,16:44:00,1.0 min,0.08359343820721707,0.3489190110769241,90,89.56385123615385,4.174,14.0,12.022153846153923,60.02707692307675,3166,-3.604,no,0.0
16,134702:302977,BALMORAL to College,City Hall Terminal,Confederation College,16:45:00,16:59:00,1.0 min,0.06158434587846548,0.25803840923077037,90,89.67745198846154,4.19,14.0,13.981186813186858,246.26245525902524,3152,-3.694,yes,4.19
16,134687:300961,BALMORAL to City Hall,Confederation College,City Hall Terminal,17:00:00,17:14:00,1.0 min,0.08359343820721707,0.3489190110769241,90,89.56385123615385,4.174,14.0,12.022153846153923,60.02707692307675,3166,-3.604,no,0.0
16,134703:303149,BALMORAL to College,City Hall Terminal,Confederation College,17:15:00,17:29:00,1.0 min,0.06158434587846548,0.25803840923077037,90,89.67745198846154,4.19,14.0,13.981186813186858,246.26245525902524,3152,-3.694,yes,4.19
16,134688:301342,BALMORAL to City Hall,Confederation College,City Hall Terminal,17:30:00,17:44:00,1.0 min,0.08359343820721707,0.3489190110769241,90,89.56385123615385,4.174,14.0,12.022153846153923,60.02707692307675,3166,-3.604,no,0.0
16,134704:303088,BALMORAL to College,City Hall Terminal,Confederation College,17:50:00,18:04:00,6.0 min,0.06158434587846476,0.2580384092307674,90,89.67745198846154,4.19,14.0,13.981186813186754,246.26245525902348,3152,-3.694,yes,4.19
