route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
10,135550:303239,NORTHWOOD to College,City Hall Terminal,Confederation College,06:20:00,06:37:00,0 min,0.22558387546054498,1.857232046666667,90,87.67845994166666,8.233,17.0,18.535238095238096,423.2000989486703,3264,-3.694,yes,8.233
10,135509:299623,NORTHWOOD to County Park,Confederation College,City Hall Terminal,06:40:00,06:55:00,3.0 min,0.2801801345138685,1.9564978793103434,90,87.55437765086207,6.983,15.0,20.34620689655173,855.8124137931042,3112,-3.604,no,0.0
10,135567:303328,NORTHWOOD to College,City Hall Terminal,Confederation College,07:15:00,07:32:00,20.0 min,0.22558387546054492,1.8572320466666665,90,87.67845994166667,8.233,17.0,18.53523809523809,423.2000989486706,3264,-3.694,yes,8.233
10,135516:300112,NORTHWOOD to County Park,Confederation College,City Hall Terminal,07:37:00,07:56:00,5.0 min,0.2658636679059453,2.0968667487741905,90,87.37891656403227,7.887,19.0,19.28247004608293,784.8890901909165,3100,-3.604,no,0.0
10,135581:303165,NORTHWOOD to College,City Hall Terminal,Confederation College,08:15:00,08:34:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,135526:300071,NORTHWOOD to County Park,Confederation College,City Hall Terminal,08:37:00,08:56:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,135595:303622,NORTHWOOD to College,City Hall Terminal,Confederation College,09:15:00,09:34:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,135536:299204,NORTHWOOD to County Park,Confederation College,City Hall Terminal,09:37:00,09:56:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,134943:302981,NORTHWOOD to College,City Hall Terminal,Confederation College,10:15:00,10:34:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134928:299702,NORTHWOOD to County Park,Confederation College,City Hall Terminal,10:37:00,10:56:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
