route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
10,135560:303278,NORTHWOOD to College,City Hall Terminal,Confederation College,06:45:00,07:02:00,0 min,0.22558387546054492,1.8572320466666665,90,87.67845994166667,8.233,17.0,18.53523809523809,423.2000989486706,3264,-3.694,yes,8.233
10,135513:299639,NORTHWOOD to County Park,Confederation College,City Hall Terminal,07:07:00,07:26:00,5.0 min,0.2658636679059453,2.0968667487741905,90,87.37891656403227,7.887,19.0,19.28247004608293,784.8890901909165,3100,-3.604,no,0.0
10,135574:302907,NORTHWOOD to College,City Hall Terminal,Confederation College,07:45:00,08:04:00,19.0 min,0.23392326939993893,1.9258902769696973,90,87.59263715378788,8.233,19.0,18.18372294372294,524.6691898577625,3264,-3.694,yes,8.233
10,135521:300248,NORTHWOOD to County Park,Confederation College,City Hall Terminal,08:07:00,08:26:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,135588:303506,NORTHWOOD to College,City Hall Terminal,Confederation College,08:45:00,09:04:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,135531:300742,NORTHWOOD to County Park,Confederation College,City Hall Terminal,09:07:00,09:26:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,135602:303075,NORTHWOOD to College,City Hall Terminal,Confederation College,09:45:00,10:04:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134927:301490,NORTHWOOD to County Park,Confederation College,City Hall Terminal,10:07:00,10:26:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,134944:303367,NORTHWOOD to College,City Hall Terminal,Confederation College,10:45:00,11:04:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134929:299471,NORTHWOOD to County Park,Confederation College,City Hall Terminal,11:07:00,11:26:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,134946:303271,NORTHWOOD to College,City Hall Terminal,Confederation College,11:45:00,12:04:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134931:300345,NORTHWOOD to County Park,Confederation College,City Hall Terminal,12:07:00,12:26:00,3.0 min,0.2658636679059455,2.0968667487741923,90,87.37891656403227,7.887,19.0,19.28247004608296,784.8890901909156,3100,-3.604,no,0.0
10,134948:303486,NORTHWOOD to College,City Hall Terminal,Confederation College,12:45:00,13:04:00,19.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134933:301602,NORTHWOOD to County Park,Confederation College,City Hall Terminal,13:07:00,13:27:00,3.0 min,0.26739786145433286,2.1089669332903234,90,87.3637913333871,7.887,20.0,18.73021198156687,742.4927768268574,3100,-3.604,no,0.0
10,134950:303098,NORTHWOOD to College,City Hall Terminal,Confederation College,13:45:00,14:04:00,18.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134935:301327,NORTHWOOD to County Park,Confederation College,City Hall Terminal,14:07:00,14:27:00,3.0 min,0.26739786145433286,2.1089669332903234,90,87.3637913333871,7.887,20.0,18.73021198156687,742.4927768268574,3100,-3.604,no,0.0
10,134952:302902,NORTHWOOD to College,City Hall Terminal,Confederation College,14:45:00,15:04:00,18.0 min,0.23392326939993882,1.9258902769696964,90,87.59263715378788,8.233,19.0,18.183722943722927,524.6691898577646,3264,-3.694,yes,8.233
10,134937:299669,NORTHWOOD to County Park,Confederation College,City Hall Terminal,15:07:00,15:27:00,3.0 min,0.26739786145433286,2.1089669332903234,90,87.3637913333871,7.887,20.0,18.73021198156687,742.4927768268574,3100,-3.604,no,0.0
10,134954:303598,NORTHWOOD to College,City Hall Terminal,Confederation College,15:45:00,16:04:00,18.0 min,0.23392326939993896,1.9258902769696975,90,87.59263715378788,8.233,19.0,18.183722943722945,524.6691898577612,3264,-3.694,yes,8.233
10,134939:299961,NORTHWOOD to County Park,Confederation College,City Hall Terminal,16:07:00,16:27:00,3.0 min,0.2673978614543323,2.108966933290319,90,87.3637913333871,7.887,20.0,18.73021198156679,742.4927768268592,3100,-3.604,no,0.0
