route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,delay,energy_rate,energy_consumed,initial_soc,final_soc,total_distance,total_time,avg_speed,avg_acceleration,shape_id,road_grade,has_station,dist_from_station
14,135547:300795,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,06:10:00,06:27:00,0 min,0.7192326988532428,7.356312043870967,90,80.80460994516129,10.228,17.0,22.242580645161283,420.9238709677418,3145,-2.134,no,0.0
14,135498:301236,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,06:27:00,06:39:00,0.0 min,0.6441370113907917,4.0432480205,90,84.945939974375,6.277,12.0,20.220928571428576,386.1553469387741,3288,-2.061,no,0.0
14,135563:304329,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,07:00:00,07:23:00,21.0 min,0.7305152794984041,7.471710278709677,90,80.6603621516129,10.228,23.0,19.225806451612897,570.6501645819616,3145,-2.134,no,0.0
14,135500:299532,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,07:27:00,07:41:00,4.0 min,0.648055344724125,4.0678433988333325,90,84.91519575145833,6.277,14.0,19.23783333333332,557.5524444444462,3288,-2.061,no,0.0
14,135577:304221,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,08:00:00,08:23:00,19.0 min,0.7305152794984042,7.471710278709678,90,80.6603621516129,10.228,23.0,19.22580645161291,570.6501645819643,3145,-2.134,no,0.0
14,135502:300903,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,08:27:00,08:41:00,4.0 min,0.648055344724125,4.0678433988333325,90,84.91519575145833,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,no,0.0
14,135591:304197,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,09:00:00,09:23:00,19.0 min,0.7305152794984042,7.471710278709678,90,80.6603621516129,10.228,23.0,19.22580645161291,570.6501645819643,3145,-2.134,no,0.0
14,135504:300921,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,09:27:00,09:41:00,4.0 min,0.648055344724125,4.0678433988333325,90,84.91519575145833,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,no,0.0
14,134762:303919,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,10:00:00,10:23:00,19.0 min,0.7305152794984042,7.471710278709678,90,80.6603621516129,10.228,23.0,19.22580645161291,570.6501645819643,3145,-2.134,no,0.0
14,134746:300212,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,10:27:00,10:41:00,4.0 min,0.648055344724125,4.0678433988333325,90,84.91519575145833,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,no,0.0
14,134764:301362,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,11:00:00,11:25:00,19.0 min,0.7398339891758234,7.567022041290322,90,80.5412224483871,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,no,0.0
14,134748:299405,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,11:27:00,11:41:00,2.0 min,0.648055344724125,4.0678433988333325,90,84.91519575145833,6.277,14.0,19.23783333333332,557.552444444449,3288,-2.061,no,0.0
14,134766:301312,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,12:00:00,12:25:00,19.0 min,0.7398339891758234,7.567022041290322,90,80.5412224483871,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,no,0.0
14,134750:300585,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,12:27:00,12:42:00,2.0 min,0.639035344724125,4.011224858833333,90,84.98596892645833,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,no,0.0
14,134768:301150,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,13:00:00,13:25:00,18.0 min,0.7398339891758234,7.567022041290322,90,80.5412224483871,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,no,0.0
14,134752:299885,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,13:27:00,13:42:00,2.0 min,0.639035344724125,4.011224858833333,90,84.98596892645833,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,no,0.0
14,134770:300050,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,14:00:00,14:25:00,18.0 min,0.7398339891758234,7.567022041290322,90,80.5412224483871,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,no,0.0
14,134754:300791,ARTHUR to Jumbo Gardens,Thunder Bay Airport,City Hall Terminal,14:27:00,14:42:00,2.0 min,0.639035344724125,4.011224858833333,90,84.98596892645833,6.277,15.0,17.17783333333333,356.07244444445087,3288,-2.061,no,0.0
14,134772:299826,ARTHUR to Airport,City Hall Terminal,Thunder Bay Airport,15:00:00,15:25:00,18.0 min,0.7398339891758234,7.567022041290322,90,80.5412224483871,10.228,25.0,19.01419354838709,709.0553258722883,3145,-2.134,no,0.0
