Lakehead University,9:00 AM,8:59 AM,9:40 AM,9:39 AM,10:20 AM,10:19 AM,11:00 AM,10:59 AM,11:45 AM,11:39 AM,12:30 PM,12:24 PM,1:15 PM,1:09 PM,2:00 PM,1:54 PM,2:45 PM,2:39 PM,3:30 PM,3:24 PM,4:15 PM,4:09 PM,5:00 PM,4:54 PM,5:40 PM,5:39 PM,6:20 PM,6:22 PM,7:03 PM,7:07 PM,7:48 PM,7:52 PM,8:33 PM,8:37 PM,9:18 PM,9:22 PM,10:03 PM,10:07 PM,10:46 PM,10:52 PM
Nursing Building,9:00 AM,8:59 AM,9:40 AM,9:39 AM,10:20 AM,10:19 AM,11:00 AM,10:59 AM,11:45 AM,11:39 AM,12:30 PM,12:24 PM,1:15 PM,1:09 PM,2:00 PM,1:54 PM,2:45 PM,2:39 PM,3:30 PM,3:24 PM,4:15 PM,4:09 PM,5:00 PM,4:54 PM,5:40 PM,5:39 PM,6:20 PM,6:22 PM,7:03 PM,7:07 PM,7:48 PM,7:52 PM,8:33 PM,8:37 PM,9:18 PM,9:22 PM,10:03 PM,10:07 PM,10:46 PM,10:52 PM
Oliver & Bora Laskin,9:01 AM,8:58 AM,9:41 AM,9:38 AM,10:21 AM,10:18 AM,11:01 AM,10:58 AM,11:46 AM,11:38 AM,12:31 PM,12:23 PM,1:16 PM,1:08 PM,2:01 PM,1:53 PM,2:46 PM,2:38 PM,3:31 PM,3:23 PM,4:16 PM,4:08 PM,5:01 PM,4:53 PM,5:41 PM,5:38 PM,6:21 PM,6:21 PM,7:04 PM,7:06 PM,7:49 PM,7:51 PM,8:34 PM,8:36 PM,9:19 PM,9:21 PM,10:04 PM,10:06 PM,10:47 PM,10:51 PM
Balmoral & Academy,9:02 AM,8:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:22 PM,6:20 PM,7:05 PM,7:05 PM,7:50 PM,7:50 PM,8:35 PM,8:35 PM,9:20 PM,9:20 PM,10:05 PM,10:05 PM,10:48 PM,10:50 PM
Balmoral & Beverly,9:02 AM,8:57 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:22 PM,6:20 PM,7:05 PM,7:05 PM,7:50 PM,7:50 PM,8:35 PM,8:35 PM,9:20 PM,9:20 PM,10:05 PM,10:05 PM,10:48 PM,10:50 PM
Jasper & Balmoral,9:04 AM,8:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:24 PM,6:18 PM,7:07 PM,7:03 PM,7:52 PM,7:48 PM,8:37 PM,8:33 PM,9:22 PM,9:18 PM,10:07 PM,10:03 PM,10:50 PM,10:48 PM
Tungsten & Jasper,9:04 AM,8:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:24 PM,6:18 PM,7:07 PM,7:03 PM,7:52 PM,7:48 PM,8:37 PM,8:33 PM,9:22 PM,9:18 PM,10:07 PM,10:03 PM,10:50 PM,10:48 PM
Lithium & Balmoral,9:04 AM,8:55 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:24 PM,6:18 PM,7:07 PM,7:03 PM,7:52 PM,7:48 PM,8:37 PM,8:33 PM,9:22 PM,9:18 PM,10:07 PM,10:03 PM,10:50 PM,10:48 PM
Balmoral & Beverly,9:06 AM,8:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:26 PM,6:16 PM,7:09 PM,7:01 PM,7:54 PM,7:46 PM,8:39 PM,8:31 PM,9:24 PM,9:16 PM,10:09 PM,10:01 PM,10:52 PM,10:46 PM
Balmoral & Academy,9:06 AM,8:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,6:26 PM,6:16 PM,7:09 PM,7:01 PM,7:54 PM,7:46 PM,8:39 PM,8:31 PM,9:24 PM,9:16 PM,10:09 PM,10:01 PM,10:52 PM,10:46 PM
Academy & Varsity Row,9:06 AM,8:53 AM,9:43 AM,9:36 AM,10:23 AM,10:16 AM,11:03 AM,10:56 AM,11:48 AM,11:36 AM,12:33 PM,12:21 PM,1:18 PM,1:06 PM,2:03 PM,1:51 PM,2:48 PM,2:36 PM,3:33 PM,3:21 PM,4:18 PM,4:06 PM,5:03 PM,4:51 PM,5:43 PM,5:36 PM,6:26 PM,6:16 PM,7:09 PM,7:01 PM,7:54 PM,7:46 PM,8:39 PM,8:31 PM,9:24 PM,9:16 PM,10:09 PM,10:01 PM,10:52 PM,10:46 PM
Academy & Ravenwood,9:07 AM,8:52 AM,9:43 AM,9:36 AM,10:23 AM,10:16 AM,11:03 AM,10:56 AM,11:48 AM,11:36 AM,12:33 PM,12:21 PM,1:18 PM,1:06 PM,2:03 PM,1:51 PM,2:48 PM,2:36 PM,3:33 PM,3:21 PM,4:18 PM,4:06 PM,5:03 PM,4:51 PM,5:43 PM,5:36 PM,6:27 PM,6:15 PM,7:10 PM,7:00 PM,7:55 PM,7:45 PM,8:40 PM,8:30 PM,9:25 PM,9:15 PM,10:10 PM,10:00 PM,10:53 PM,10:45 PM
Ravenwood & Beverly,9:08 AM,8:51 AM,9:45 AM,9:34 AM,10:25 AM,10:14 AM,11:05 AM,10:54 AM,11:50 AM,11:34 AM,12:35 PM,12:19 PM,1:20 PM,1:04 PM,2:05 PM,1:49 PM,2:50 PM,2:34 PM,3:35 PM,3:19 PM,4:20 PM,4:04 PM,5:05 PM,4:49 PM,5:45 PM,5:34 PM,6:28 PM,6:14 PM,7:11 PM,6:59 PM,7:56 PM,7:44 PM,8:41 PM,8:29 PM,9:26 PM,9:14 PM,10:11 PM,9:59 PM,10:54 PM,10:44 PM
Beverly & Darwin,9:08 AM,8:51 AM,9:45 AM,9:34 AM,10:25 AM,10:14 AM,11:05 AM,10:54 AM,11:50 AM,11:34 AM,12:35 PM,12:19 PM,1:20 PM,1:04 PM,2:05 PM,1:49 PM,2:50 PM,2:34 PM,3:35 PM,3:19 PM,4:20 PM,4:04 PM,5:05 PM,4:49 PM,5:45 PM,5:34 PM,6:28 PM,6:14 PM,7:11 PM,6:59 PM,7:56 PM,7:44 PM,8:41 PM,8:29 PM,9:26 PM,9:14 PM,10:11 PM,9:59 PM,10:54 PM,10:44 PM
Community Auditorium,9:09 AM,8:50 AM,9:46 AM,9:33 AM,10:26 AM,10:13 AM,11:06 AM,10:53 AM,11:51 AM,11:33 AM,12:36 PM,12:18 PM,1:21 PM,1:03 PM,2:06 PM,1:48 PM,2:51 PM,2:33 PM,3:36 PM,3:18 PM,4:21 PM,4:03 PM,5:06 PM,4:48 PM,5:46 PM,5:33 PM,6:29 PM,6:13 PM,7:12 PM,6:58 PM,7:57 PM,7:43 PM,8:42 PM,8:28 PM,9:27 PM,9:13 PM,10:12 PM,9:58 PM,10:55 PM,10:43 PM
Tbaytel Park,9:09 AM,8:50 AM,9:47 AM,9:32 AM,10:27 AM,10:12 AM,11:07 AM,10:52 AM,11:52 AM,11:32 AM,12:37 PM,12:17 PM,1:22 PM,1:02 PM,2:07 PM,1:47 PM,2:52 PM,2:32 PM,3:37 PM,3:17 PM,4:22 PM,4:02 PM,5:07 PM,4:47 PM,5:47 PM,5:32 PM,6:29 PM,6:13 PM,7:12 PM,6:58 PM,7:57 PM,7:43 PM,8:42 PM,8:28 PM,9:27 PM,9:13 PM,10:12 PM,9:58 PM,10:55 PM,10:43 PM
Inchiquin & High,9:10 AM,8:49 AM,9:47 AM,9:32 AM,10:27 AM,10:12 AM,11:07 AM,10:52 AM,11:52 AM,11:32 AM,12:37 PM,12:17 PM,1:22 PM,1:02 PM,2:07 PM,1:47 PM,2:52 PM,2:32 PM,3:37 PM,3:17 PM,4:22 PM,4:02 PM,5:07 PM,4:47 PM,5:47 PM,5:32 PM,6:30 PM,6:12 PM,7:13 PM,6:57 PM,7:58 PM,7:42 PM,8:43 PM,8:27 PM,9:28 PM,9:12 PM,10:13 PM,9:57 PM,10:56 PM,10:42 PM
High & Queen,9:11 AM,8:48 AM,9:48 AM,9:31 AM,10:28 AM,10:11 AM,11:08 AM,10:51 AM,11:53 AM,11:31 AM,12:38 PM,12:16 PM,1:23 PM,1:01 PM,2:08 PM,1:46 PM,2:53 PM,2:31 PM,3:38 PM,3:16 PM,4:23 PM,4:01 PM,5:08 PM,4:46 PM,5:48 PM,5:31 PM,6:31 PM,6:11 PM,7:14 PM,6:56 PM,7:59 PM,7:41 PM,8:44 PM,8:26 PM,9:29 PM,9:11 PM,10:14 PM,9:56 PM,10:57 PM,10:41 PM
Oliver & High,9:11 AM,8:48 AM,9:49 AM,9:30 AM,10:29 AM,10:10 AM,11:09 AM,10:50 AM,11:54 AM,11:30 AM,12:39 PM,12:15 PM,1:24 PM,1:00 PM,2:09 PM,1:45 PM,2:54 PM,2:30 PM,3:39 PM,3:15 PM,4:24 PM,4:00 PM,5:09 PM,4:45 PM,5:49 PM,5:30 PM,6:31 PM,6:11 PM,7:14 PM,6:56 PM,7:59 PM,7:41 PM,8:44 PM,8:26 PM,9:29 PM,9:11 PM,10:14 PM,9:56 PM,10:57 PM,10:41 PM
John & Ontario,9:12 AM,8:47 AM,9:49 AM,9:30 AM,10:29 AM,10:10 AM,11:09 AM,10:50 AM,11:54 AM,11:30 AM,12:39 PM,12:15 PM,1:24 PM,1:00 PM,2:09 PM,1:45 PM,2:54 PM,2:30 PM,3:39 PM,3:15 PM,4:24 PM,4:00 PM,5:09 PM,4:45 PM,5:49 PM,5:30 PM,6:32 PM,6:10 PM,7:15 PM,6:55 PM,8:00 PM,7:40 PM,8:45 PM,8:25 PM,9:30 PM,9:10 PM,10:15 PM,9:55 PM,10:58 PM,10:40 PM
John & Machar,9:12 AM,8:47 AM,9:50 AM,9:29 AM,10:30 AM,10:09 AM,11:10 AM,10:49 AM,11:55 AM,11:29 AM,12:40 PM,12:14 PM,1:25 PM,12:59 PM,2:10 PM,1:44 PM,2:55 PM,2:29 PM,3:40 PM,3:14 PM,4:25 PM,3:59 PM,5:10 PM,4:44 PM,5:50 PM,5:29 PM,6:32 PM,6:10 PM,7:15 PM,6:55 PM,8:00 PM,7:40 PM,8:45 PM,8:25 PM,9:30 PM,9:10 PM,10:15 PM,9:55 PM,10:58 PM,10:40 PM
Court & John,9:14 AM,8:45 AM,9:52 AM,9:27 AM,10:32 AM,10:07 AM,11:12 AM,10:47 AM,11:57 AM,11:27 AM,12:42 PM,12:12 PM,1:27 PM,12:57 PM,2:12 PM,1:42 PM,2:57 PM,2:27 PM,3:42 PM,3:12 PM,4:27 PM,3:57 PM,5:12 PM,4:42 PM,5:52 PM,5:27 PM,6:34 PM,6:08 PM,7:17 PM,6:53 PM,8:02 PM,7:38 PM,8:47 PM,8:23 PM,9:32 PM,9:08 PM,10:17 PM,9:53 PM,11:00 PM,10:38 PM
Court & Cornwall,9:14 AM,8:45 AM,9:52 AM,9:27 AM,10:32 AM,10:07 AM,11:12 AM,10:47 AM,11:57 AM,11:27 AM,12:42 PM,12:12 PM,1:27 PM,12:57 PM,2:12 PM,1:42 PM,2:57 PM,2:27 PM,3:42 PM,3:12 PM,4:27 PM,3:57 PM,5:12 PM,4:42 PM,5:52 PM,5:27 PM,6:34 PM,6:08 PM,7:17 PM,6:53 PM,8:02 PM,7:38 PM,8:47 PM,8:23 PM,9:32 PM,9:08 PM,10:17 PM,9:53 PM,11:00 PM,10:38 PM
Court & Manitou,9:15 AM,8:44 AM,9:53 AM,9:26 AM,10:33 AM,10:06 AM,11:13 AM,10:46 AM,11:58 AM,11:26 AM,12:43 PM,12:11 PM,1:28 PM,12:56 PM,2:13 PM,1:41 PM,2:58 PM,2:26 PM,3:43 PM,3:11 PM,4:28 PM,3:56 PM,5:13 PM,4:41 PM,5:53 PM,5:26 PM,6:35 PM,6:07 PM,7:18 PM,6:52 PM,8:03 PM,7:37 PM,8:48 PM,8:22 PM,9:33 PM,9:07 PM,10:18 PM,9:52 PM,11:01 PM,10:37 PM
Court & Red River,9:16 AM,8:43 AM,9:55 AM,9:24 AM,10:35 AM,10:04 AM,11:15 AM,10:44 AM,12:00 PM,11:24 AM,12:45 PM,12:09 PM,1:30 PM,12:54 PM,2:15 PM,1:39 PM,3:00 PM,2:24 PM,3:45 PM,3:09 PM,4:30 PM,3:54 PM,5:15 PM,4:39 PM,5:55 PM,5:24 PM,6:36 PM,6:06 PM,7:19 PM,6:51 PM,8:04 PM,7:36 PM,8:49 PM,8:21 PM,9:34 PM,9:06 PM,10:19 PM,9:51 PM,11:02 PM,10:36 PM
Camelot & Court,9:17 AM,8:42 AM,9:56 AM,9:23 AM,10:36 AM,10:03 AM,11:16 AM,10:43 AM,12:01 PM,11:23 AM,12:46 PM,12:08 PM,1:31 PM,12:53 PM,2:16 PM,1:38 PM,3:01 PM,2:23 PM,3:46 PM,3:08 PM,4:31 PM,3:53 PM,5:16 PM,4:38 PM,5:56 PM,5:23 PM,6:37 PM,6:05 PM,7:20 PM,6:50 PM,8:05 PM,7:35 PM,8:50 PM,8:20 PM,9:35 PM,9:05 PM,10:20 PM,9:50 PM,11:03 PM,10:35 PM
Waterfront Terminal,9:19 AM,8:40 AM,9:59 AM,9:20 AM,10:39 AM,10:00 AM,11:19 AM,10:40 AM,12:04 PM,11:20 AM,12:49 PM,12:05 PM,1:34 PM,12:50 PM,2:19 PM,1:35 PM,3:04 PM,2:20 PM,3:49 PM,3:05 PM,4:34 PM,3:50 PM,5:19 PM,4:35 PM,5:59 PM,5:20 PM,6:39 PM,6:03 PM,7:22 PM,6:48 PM,8:07 PM,7:33 PM,8:52 PM,8:18 PM,9:37 PM,9:03 PM,10:22 PM,9:48 PM,11:05 PM,10:33 PM
