service_id,date,exception_type
301426,20220128,1
301426,20220131,1
301426,20220201,1
301426,20220202,1
301426,20220203,1
301426,20220204,1
301426,20220207,1
301426,20220208,1
301426,20220209,1
301426,20220210,1
301426,20220211,1
301426,20220214,1
301426,20220215,1
301426,20220216,1
301426,20220217,1
301426,20220218,1
301426,20220222,1
301426,20220223,1
301426,20220224,1
301426,20220225,1
301426,20220228,1
301426,20220301,1
301426,20220302,1
301426,20220303,1
301426,20220304,1
303860,20220124,1
303860,20220125,1
303860,20220126,1
303860,20220127,1
303860,20220128,1
303860,20220131,1
303860,20220201,1
303860,20220202,1
303860,20220203,1
303860,20220204,1
303860,20220207,1
303860,20220208,1
303860,20220209,1
303860,20220210,1
303860,20220211,1
303860,20220214,1
303860,20220215,1
303860,20220216,1
303860,20220217,1
303860,20220218,1
303860,20220222,1
303860,20220223,1
303860,20220224,1
303860,20220225,1
303860,20220228,1
303860,20220301,1
303860,20220302,1
303860,20220303,1
303860,20220304,1
304534,20220124,1
304534,20220125,1
304534,20220126,1
304534,20220127,1
304534,20220128,1
304534,20220131,1
304534,20220201,1
304534,20220202,1
304534,20220203,1
304534,20220204,1
304534,20220207,1
304534,20220208,1
304534,20220209,1
304534,20220210,1
304534,20220211,1
304534,20220214,1
304534,20220215,1
304534,20220216,1
304534,20220217,1
304534,20220218,1
304534,20220222,1
304534,20220223,1
304534,20220224,1
304534,20220225,1
304534,20220228,1
304534,20220301,1
304534,20220302,1
304534,20220303,1
304534,20220304,1
300908,20220124,1
300908,20220125,1
299881,20220124,1
299881,20220125,1
299881,20220126,1
299881,20220127,1
299881,20220128,1
299881,20220131,1
299881,20220201,1
299881,20220202,1
299881,20220203,1
299881,20220204,1
299881,20220207,1
299881,20220208,1
299881,20220209,1
299881,20220210,1
299881,20220211,1
299881,20220214,1
299881,20220215,1
299881,20220216,1
299881,20220217,1
299881,20220218,1
299881,20220222,1
299881,20220223,1
299881,20220224,1
299881,20220225,1
299881,20220228,1
299881,20220301,1
299881,20220302,1
299881,20220303,1
299881,20220304,1
304517,20220124,1
304517,20220125,1
304517,20220126,1
304517,20220127,1
304517,20220128,1
304517,20220131,1
304517,20220201,1
304517,20220202,1
304517,20220203,1
304517,20220204,1
304517,20220207,1
304517,20220208,1
304517,20220209,1
304517,20220210,1
304517,20220211,1
304517,20220214,1
304517,20220215,1
304517,20220216,1
304517,20220217,1
304517,20220218,1
304517,20220222,1
304517,20220223,1
304517,20220224,1
304517,20220225,1
304517,20220228,1
304517,20220301,1
304517,20220302,1
304517,20220303,1
304517,20220304,1
304230,20220124,1
304230,20220125,1
304230,20220126,1
304230,20220127,1
304230,20220128,1
304230,20220131,1
304230,20220201,1
304230,20220202,1
304230,20220203,1
304230,20220204,1
304230,20220207,1
304230,20220208,1
304230,20220209,1
304230,20220210,1
304230,20220211,1
304230,20220214,1
304230,20220215,1
304230,20220216,1
304230,20220217,1
304230,20220218,1
304230,20220222,1
304230,20220223,1
304230,20220224,1
304230,20220225,1
304230,20220228,1
304230,20220301,1
304230,20220302,1
304230,20220303,1
304230,20220304,1
300536,20220124,1
300536,20220125,1
301096,20220124,1
301096,20220125,1
301096,20220126,1
301096,20220127,1
301096,20220128,1
301096,20220131,1
301096,20220201,1
301096,20220202,1
301096,20220203,1
301096,20220204,1
301096,20220207,1
301096,20220208,1
301096,20220209,1
301096,20220210,1
301096,20220211,1
301096,20220214,1
301096,20220215,1
301096,20220216,1
301096,20220217,1
301096,20220218,1
301096,20220222,1
301096,20220223,1
301096,20220224,1
301096,20220225,1
301096,20220228,1
301096,20220301,1
301096,20220302,1
301096,20220303,1
301096,20220304,1
304241,20220124,1
304241,20220125,1
304241,20220126,1
304241,20220127,1
304241,20220128,1
304241,20220131,1
304241,20220201,1
304241,20220202,1
304241,20220203,1
304241,20220204,1
304241,20220207,1
304241,20220208,1
304241,20220209,1
304241,20220210,1
304241,20220211,1
304241,20220214,1
304241,20220215,1
304241,20220216,1
304241,20220217,1
304241,20220218,1
304241,20220222,1
304241,20220223,1
304241,20220224,1
304241,20220225,1
304241,20220228,1
304241,20220301,1
304241,20220302,1
304241,20220303,1
304241,20220304,1
304317,20220124,1
304317,20220125,1
304317,20220126,1
304317,20220127,1
304317,20220128,1
304317,20220131,1
304317,20220201,1
304317,20220202,1
304317,20220203,1
304317,20220204,1
304317,20220207,1
304317,20220208,1
304317,20220209,1
304317,20220210,1
304317,20220211,1
304317,20220214,1
304317,20220215,1
304317,20220216,1
304317,20220217,1
304317,20220218,1
304317,20220222,1
304317,20220223,1
304317,20220224,1
304317,20220225,1
304317,20220228,1
304317,20220301,1
304317,20220302,1
304317,20220303,1
304317,20220304,1
300553,20220124,1
300553,20220125,1
301325,20220124,1
301325,20220125,1
304405,20220124,1
304405,20220125,1
304405,20220126,1
304405,20220127,1
304405,20220128,1
304405,20220131,1
304405,20220201,1
304405,20220202,1
304405,20220203,1
304405,20220204,1
304405,20220207,1
304405,20220208,1
304405,20220209,1
304405,20220210,1
304405,20220211,1
304405,20220214,1
304405,20220215,1
304405,20220216,1
304405,20220217,1
304405,20220218,1
304405,20220222,1
304405,20220223,1
304405,20220224,1
304405,20220225,1
304405,20220228,1
304405,20220301,1
304405,20220302,1
304405,20220303,1
304405,20220304,1
304558,20220124,1
304558,20220125,1
304558,20220126,1
304558,20220127,1
304558,20220128,1
304558,20220131,1
304558,20220201,1
304558,20220202,1
304558,20220203,1
304558,20220204,1
304558,20220207,1
304558,20220208,1
304558,20220209,1
304558,20220210,1
304558,20220211,1
304558,20220214,1
304558,20220215,1
304558,20220216,1
304558,20220217,1
304558,20220218,1
304558,20220222,1
304558,20220223,1
304558,20220224,1
304558,20220225,1
304558,20220228,1
304558,20220301,1
304558,20220302,1
304558,20220303,1
304558,20220304,1
300183,20220124,1
300183,20220125,1
299163,20220124,1
299163,20220125,1
304429,20220124,1
304429,20220125,1
304429,20220126,1
304429,20220127,1
304429,20220128,1
304429,20220131,1
304429,20220201,1
304429,20220202,1
304429,20220203,1
304429,20220204,1
304429,20220207,1
304429,20220208,1
304429,20220209,1
304429,20220210,1
304429,20220211,1
304429,20220214,1
304429,20220215,1
304429,20220216,1
304429,20220217,1
304429,20220218,1
304429,20220222,1
304429,20220223,1
304429,20220224,1
304429,20220225,1
304429,20220228,1
304429,20220301,1
304429,20220302,1
304429,20220303,1
304429,20220304,1
304382,20220124,1
304382,20220125,1
304382,20220126,1
304382,20220127,1
304382,20220128,1
304382,20220131,1
304382,20220201,1
304382,20220202,1
304382,20220203,1
304382,20220204,1
304382,20220207,1
304382,20220208,1
304382,20220209,1
304382,20220210,1
304382,20220211,1
304382,20220214,1
304382,20220215,1
304382,20220216,1
304382,20220217,1
304382,20220218,1
304382,20220222,1
304382,20220223,1
304382,20220224,1
304382,20220225,1
304382,20220228,1
304382,20220301,1
304382,20220302,1
304382,20220303,1
304382,20220304,1
301764,20220124,1
301764,20220125,1
299452,20220124,1
299452,20220125,1
304061,20220124,1
304061,20220125,1
304061,20220126,1
304061,20220127,1
304061,20220128,1
304061,20220131,1
304061,20220201,1
304061,20220202,1
304061,20220203,1
304061,20220204,1
304061,20220207,1
304061,20220208,1
304061,20220209,1
304061,20220210,1
304061,20220211,1
304061,20220214,1
304061,20220215,1
304061,20220216,1
304061,20220217,1
304061,20220218,1
304061,20220222,1
304061,20220223,1
304061,20220224,1
304061,20220225,1
304061,20220228,1
304061,20220301,1
304061,20220302,1
304061,20220303,1
304061,20220304,1
303852,20220124,1
303852,20220125,1
303852,20220126,1
303852,20220127,1
303852,20220128,1
303852,20220131,1
303852,20220201,1
303852,20220202,1
303852,20220203,1
303852,20220204,1
303852,20220207,1
303852,20220208,1
303852,20220209,1
303852,20220210,1
303852,20220211,1
303852,20220214,1
303852,20220215,1
303852,20220216,1
303852,20220217,1
303852,20220218,1
303852,20220222,1
303852,20220223,1
303852,20220224,1
303852,20220225,1
303852,20220228,1
303852,20220301,1
303852,20220302,1
303852,20220303,1
303852,20220304,1
299370,20220124,1
299370,20220125,1
299370,20220126,1
299370,20220127,1
299370,20220128,1
299370,20220131,1
299370,20220201,1
299370,20220202,1
299370,20220203,1
299370,20220204,1
299370,20220207,1
299370,20220208,1
299370,20220209,1
299370,20220210,1
299370,20220211,1
299370,20220214,1
299370,20220215,1
299370,20220216,1
299370,20220217,1
299370,20220218,1
299370,20220222,1
299370,20220223,1
299370,20220224,1
299370,20220225,1
299370,20220228,1
299370,20220301,1
299370,20220302,1
299370,20220303,1
299370,20220304,1
301733,20220124,1
301733,20220125,1
303445,20220124,1
303445,20220125,1
300583,20220124,1
300583,20220125,1
303328,20220124,1
303328,20220125,1
303328,20220126,1
303328,20220127,1
303328,20220128,1
303328,20220131,1
303328,20220201,1
303328,20220202,1
303328,20220203,1
303328,20220204,1
303328,20220207,1
303328,20220208,1
303328,20220209,1
303328,20220210,1
303328,20220211,1
303328,20220214,1
303328,20220215,1
303328,20220216,1
303328,20220217,1
303328,20220218,1
303328,20220222,1
303328,20220223,1
303328,20220224,1
303328,20220225,1
303328,20220228,1
303328,20220301,1
303328,20220302,1
303328,20220303,1
303328,20220304,1
300112,20220124,1
300112,20220125,1
300112,20220126,1
300112,20220127,1
300112,20220128,1
300112,20220131,1
300112,20220201,1
300112,20220202,1
300112,20220203,1
300112,20220204,1
300112,20220207,1
300112,20220208,1
300112,20220209,1
300112,20220210,1
300112,20220211,1
300112,20220214,1
300112,20220215,1
300112,20220216,1
300112,20220217,1
300112,20220218,1
300112,20220222,1
300112,20220223,1
300112,20220224,1
300112,20220225,1
300112,20220228,1
300112,20220301,1
300112,20220302,1
300112,20220303,1
300112,20220304,1
300760,20220124,1
300760,20220125,1
301415,20220124,1
301415,20220125,1
301575,20220124,1
301575,20220125,1
301656,20220124,1
301656,20220125,1
303075,20220124,1
303075,20220125,1
303075,20220126,1
303075,20220127,1
303075,20220128,1
303075,20220131,1
303075,20220201,1
303075,20220202,1
303075,20220203,1
303075,20220204,1
303075,20220207,1
303075,20220208,1
303075,20220209,1
303075,20220210,1
303075,20220211,1
303075,20220214,1
303075,20220215,1
303075,20220216,1
303075,20220217,1
303075,20220218,1
303075,20220222,1
303075,20220223,1
303075,20220224,1
303075,20220225,1
303075,20220228,1
303075,20220301,1
303075,20220302,1
303075,20220303,1
303075,20220304,1
301490,20220124,1
301490,20220125,1
301490,20220126,1
301490,20220127,1
301490,20220128,1
301490,20220131,1
301490,20220201,1
301490,20220202,1
301490,20220203,1
301490,20220204,1
301490,20220207,1
301490,20220208,1
301490,20220209,1
301490,20220210,1
301490,20220211,1
301490,20220214,1
301490,20220215,1
301490,20220216,1
301490,20220217,1
301490,20220218,1
301490,20220222,1
301490,20220223,1
301490,20220224,1
301490,20220225,1
301490,20220228,1
301490,20220301,1
301490,20220302,1
301490,20220303,1
301490,20220304,1
299606,20220124,1
299606,20220125,1
301579,20220124,1
301579,20220125,1
299618,20220124,1
299618,20220125,1
299631,20220124,1
299631,20220125,1
303699,20220124,1
303699,20220125,1
303699,20220126,1
303699,20220127,1
303699,20220128,1
303699,20220131,1
303699,20220201,1
303699,20220202,1
303699,20220203,1
303699,20220204,1
303699,20220207,1
303699,20220208,1
303699,20220209,1
303699,20220210,1
303699,20220211,1
303699,20220214,1
303699,20220215,1
303699,20220216,1
303699,20220217,1
303699,20220218,1
303699,20220222,1
303699,20220223,1
303699,20220224,1
303699,20220225,1
303699,20220228,1
303699,20220301,1
303699,20220302,1
303699,20220303,1
303699,20220304,1
300358,20220124,1
300358,20220125,1
300358,20220126,1
300358,20220127,1
300358,20220128,1
300358,20220131,1
300358,20220201,1
300358,20220202,1
300358,20220203,1
300358,20220204,1
300358,20220207,1
300358,20220208,1
300358,20220209,1
300358,20220210,1
300358,20220211,1
300358,20220214,1
300358,20220215,1
300358,20220216,1
300358,20220217,1
300358,20220218,1
300358,20220222,1
300358,20220223,1
300358,20220224,1
300358,20220225,1
300358,20220228,1
300358,20220301,1
300358,20220302,1
300358,20220303,1
300358,20220304,1
300239,20220124,1
300239,20220125,1
300606,20220124,1
300606,20220125,1
300689,20220124,1
300689,20220125,1
299987,20220124,1
299987,20220125,1
302902,20220124,1
302902,20220125,1
302902,20220126,1
302902,20220127,1
302902,20220128,1
302902,20220131,1
302902,20220201,1
302902,20220202,1
302902,20220203,1
302902,20220204,1
302902,20220207,1
302902,20220208,1
302902,20220209,1
302902,20220210,1
302902,20220211,1
302902,20220214,1
302902,20220215,1
302902,20220216,1
302902,20220217,1
302902,20220218,1
302902,20220222,1
302902,20220223,1
302902,20220224,1
302902,20220225,1
302902,20220228,1
302902,20220301,1
302902,20220302,1
302902,20220303,1
302902,20220304,1
299669,20220124,1
299669,20220125,1
299669,20220126,1
299669,20220127,1
299669,20220128,1
299669,20220131,1
299669,20220201,1
299669,20220202,1
299669,20220203,1
299669,20220204,1
299669,20220207,1
299669,20220208,1
299669,20220209,1
299669,20220210,1
299669,20220211,1
299669,20220214,1
299669,20220215,1
299669,20220216,1
299669,20220217,1
299669,20220218,1
299669,20220222,1
299669,20220223,1
299669,20220224,1
299669,20220225,1
299669,20220228,1
299669,20220301,1
299669,20220302,1
299669,20220303,1
299669,20220304,1
300595,20220124,1
300595,20220125,1
300646,20220124,1
300646,20220125,1
300138,20220124,1
300138,20220125,1
300414,20220124,1
300414,20220125,1
303618,20220124,1
303618,20220125,1
303618,20220126,1
303618,20220127,1
303618,20220128,1
303618,20220131,1
303618,20220201,1
303618,20220202,1
303618,20220203,1
303618,20220204,1
303618,20220207,1
303618,20220208,1
303618,20220209,1
303618,20220210,1
303618,20220211,1
303618,20220214,1
303618,20220215,1
303618,20220216,1
303618,20220217,1
303618,20220218,1
303618,20220222,1
303618,20220223,1
303618,20220224,1
303618,20220225,1
303618,20220228,1
303618,20220301,1
303618,20220302,1
303618,20220303,1
303618,20220304,1
299869,20220124,1
299869,20220125,1
299869,20220126,1
299869,20220127,1
299869,20220128,1
299869,20220131,1
299869,20220201,1
299869,20220202,1
299869,20220203,1
299869,20220204,1
299869,20220207,1
299869,20220208,1
299869,20220209,1
299869,20220210,1
299869,20220211,1
299869,20220214,1
299869,20220215,1
299869,20220216,1
299869,20220217,1
299869,20220218,1
299869,20220222,1
299869,20220223,1
299869,20220224,1
299869,20220225,1
299869,20220228,1
299869,20220301,1
299869,20220302,1
299869,20220303,1
299869,20220304,1
303663,20220124,1
303663,20220125,1
299498,20220124,1
299498,20220125,1
300369,20220124,1
300369,20220125,1
300264,20220124,1
300264,20220125,1
299589,20220124,1
299589,20220125,1
299919,20220124,1
299919,20220125,1
301416,20220221,1
303510,20220221,1
300230,20220221,1
303592,20220221,1
300066,20220221,1
303242,20220221,1
299500,20220221,1
303420,20220221,1
299206,20220221,1
303042,20220221,1
299517,20220221,1
304156,20220221,1
300907,20220221,1
304030,20220221,1
300141,20220221,1
304130,20220221,1
300359,20220221,1
304082,20220221,1
301519,20220221,1
304235,20220221,1
299819,20220221,1
304300,20220221,1
300888,20220221,1
304532,20220221,1
300465,20220221,1
299906,20220221,1
299771,20220221,1
300455,20220221,1
300242,20220221,1
303006,20220124,1
303006,20220125,1
301082,20220124,1
301082,20220125,1
303203,20220124,1
303203,20220125,1
304318,20220124,1
304318,20220125,1
303901,20220124,1
303901,20220125,1
299944,20220124,1
299944,20220125,1
302983,20220124,1
302983,20220125,1
303990,20220124,1
303990,20220125,1
304106,20220124,1
304106,20220125,1
300980,20220124,1
300980,20220125,1
303220,20220124,1
303220,20220125,1
304437,20220124,1
304437,20220125,1
304385,20220124,1
304385,20220125,1
303965,20220124,1
303965,20220125,1
304237,20220124,1
304237,20220125,1
304184,20220124,1
304184,20220125,1
304345,20220124,1
304345,20220125,1
304501,20220124,1
304501,20220125,1
301404,20220124,1
301404,20220125,1
301404,20220126,1
301404,20220127,1
301404,20220128,1
301404,20220131,1
301404,20220201,1
301404,20220202,1
301404,20220203,1
301404,20220204,1
301404,20220207,1
301404,20220208,1
301404,20220209,1
301404,20220210,1
301404,20220211,1
301404,20220214,1
301404,20220215,1
301404,20220216,1
301404,20220217,1
301404,20220218,1
301404,20220222,1
301404,20220223,1
301404,20220224,1
301404,20220225,1
301404,20220228,1
301404,20220301,1
301404,20220302,1
301404,20220303,1
301404,20220304,1
303706,20220124,1
303706,20220125,1
303706,20220126,1
303706,20220127,1
303706,20220128,1
303706,20220131,1
303706,20220201,1
303706,20220202,1
303706,20220203,1
303706,20220204,1
303706,20220207,1
303706,20220208,1
303706,20220209,1
303706,20220210,1
303706,20220211,1
303706,20220214,1
303706,20220215,1
303706,20220216,1
303706,20220217,1
303706,20220218,1
303706,20220222,1
303706,20220223,1
303706,20220224,1
303706,20220225,1
303706,20220228,1
303706,20220301,1
303706,20220302,1
303706,20220303,1
303706,20220304,1
301588,20220124,1
301588,20220125,1
301588,20220126,1
301588,20220127,1
301588,20220128,1
301588,20220131,1
301588,20220201,1
301588,20220202,1
301588,20220203,1
301588,20220204,1
301588,20220207,1
301588,20220208,1
301588,20220209,1
301588,20220210,1
301588,20220211,1
301588,20220214,1
301588,20220215,1
301588,20220216,1
301588,20220217,1
301588,20220218,1
301588,20220222,1
301588,20220223,1
301588,20220224,1
301588,20220225,1
301588,20220228,1
301588,20220301,1
301588,20220302,1
301588,20220303,1
301588,20220304,1
303522,20220124,1
303522,20220125,1
303522,20220126,1
303522,20220127,1
303522,20220128,1
303522,20220131,1
303522,20220201,1
303522,20220202,1
303522,20220203,1
303522,20220204,1
303522,20220207,1
303522,20220208,1
303522,20220209,1
303522,20220210,1
303522,20220211,1
303522,20220214,1
303522,20220215,1
303522,20220216,1
303522,20220217,1
303522,20220218,1
303522,20220222,1
303522,20220223,1
303522,20220224,1
303522,20220225,1
303522,20220228,1
303522,20220301,1
303522,20220302,1
303522,20220303,1
303522,20220304,1
299728,20220124,1
299728,20220125,1
299728,20220126,1
299728,20220127,1
299728,20220128,1
299728,20220131,1
299728,20220201,1
299728,20220202,1
299728,20220203,1
299728,20220204,1
299728,20220207,1
299728,20220208,1
299728,20220209,1
299728,20220210,1
299728,20220211,1
299728,20220214,1
299728,20220215,1
299728,20220216,1
299728,20220217,1
299728,20220218,1
299728,20220222,1
299728,20220223,1
299728,20220224,1
299728,20220225,1
299728,20220228,1
299728,20220301,1
299728,20220302,1
299728,20220303,1
299728,20220304,1
303607,20220124,1
303607,20220125,1
304280,20220124,1
304280,20220125,1
304187,20220124,1
304187,20220125,1
301782,20220124,1
301782,20220125,1
303381,20220124,1
303381,20220125,1
304439,20220124,1
304439,20220125,1
304275,20220124,1
304275,20220125,1
301751,20220124,1
301751,20220125,1
303681,20220124,1
303681,20220125,1
304498,20220124,1
304498,20220125,1
304123,20220124,1
304123,20220125,1
304279,20220124,1
304279,20220125,1
304090,20220124,1
304090,20220125,1
303889,20220124,1
303889,20220125,1
304379,20220124,1
304379,20220125,1
304136,20220124,1
304136,20220125,1
304194,20220124,1
304194,20220125,1
303239,20220124,1
303239,20220125,1
303239,20220126,1
303239,20220127,1
303239,20220128,1
303239,20220131,1
303239,20220201,1
303239,20220202,1
303239,20220203,1
303239,20220204,1
303239,20220207,1
303239,20220208,1
303239,20220209,1
303239,20220210,1
303239,20220211,1
303239,20220214,1
303239,20220215,1
303239,20220216,1
303239,20220217,1
303239,20220218,1
303239,20220222,1
303239,20220223,1
303239,20220224,1
303239,20220225,1
303239,20220228,1
303239,20220301,1
303239,20220302,1
303239,20220303,1
303239,20220304,1
299623,20220124,1
299623,20220125,1
301619,20220124,1
301619,20220125,1
300016,20220124,1
300016,20220125,1
299214,20220124,1
299214,20220125,1
300327,20220124,1
300327,20220125,1
303506,20220124,1
303506,20220125,1
303506,20220126,1
303506,20220127,1
303506,20220128,1
303506,20220131,1
303506,20220201,1
303506,20220202,1
303506,20220203,1
303506,20220204,1
303506,20220207,1
303506,20220208,1
303506,20220209,1
303506,20220210,1
303506,20220211,1
303506,20220214,1
303506,20220215,1
303506,20220216,1
303506,20220217,1
303506,20220218,1
303506,20220222,1
303506,20220223,1
303506,20220224,1
303506,20220225,1
303506,20220228,1
303506,20220301,1
303506,20220302,1
303506,20220303,1
303506,20220304,1
300742,20220124,1
300742,20220125,1
300742,20220126,1
300742,20220127,1
300742,20220128,1
300742,20220131,1
300742,20220201,1
300742,20220202,1
300742,20220203,1
300742,20220204,1
300742,20220207,1
300742,20220208,1
300742,20220209,1
300742,20220210,1
300742,20220211,1
300742,20220214,1
300742,20220215,1
300742,20220216,1
300742,20220217,1
300742,20220218,1
300742,20220222,1
300742,20220223,1
300742,20220224,1
300742,20220225,1
300742,20220228,1
300742,20220301,1
300742,20220302,1
300742,20220303,1
300742,20220304,1
300987,20220124,1
300987,20220125,1
300554,20220124,1
300554,20220125,1
303230,20220124,1
303230,20220125,1
300701,20220124,1
300701,20220125,1
303247,20220124,1
303247,20220125,1
303247,20220126,1
303247,20220127,1
303247,20220128,1
303247,20220131,1
303247,20220201,1
303247,20220202,1
303247,20220203,1
303247,20220204,1
303247,20220207,1
303247,20220208,1
303247,20220209,1
303247,20220210,1
303247,20220211,1
303247,20220214,1
303247,20220215,1
303247,20220216,1
303247,20220217,1
303247,20220218,1
303247,20220222,1
303247,20220223,1
303247,20220224,1
303247,20220225,1
303247,20220228,1
303247,20220301,1
303247,20220302,1
303247,20220303,1
303247,20220304,1
299925,20220124,1
299925,20220125,1
299925,20220126,1
299925,20220127,1
299925,20220128,1
299925,20220131,1
299925,20220201,1
299925,20220202,1
299925,20220203,1
299925,20220204,1
299925,20220207,1
299925,20220208,1
299925,20220209,1
299925,20220210,1
299925,20220211,1
299925,20220214,1
299925,20220215,1
299925,20220216,1
299925,20220217,1
299925,20220218,1
299925,20220222,1
299925,20220223,1
299925,20220224,1
299925,20220225,1
299925,20220228,1
299925,20220301,1
299925,20220302,1
299925,20220303,1
299925,20220304,1
299447,20220124,1
299447,20220125,1
301705,20220124,1
301705,20220125,1
300538,20220124,1
300538,20220125,1
299115,20220124,1
299115,20220125,1
303098,20220124,1
303098,20220125,1
303098,20220126,1
303098,20220127,1
303098,20220128,1
303098,20220131,1
303098,20220201,1
303098,20220202,1
303098,20220203,1
303098,20220204,1
303098,20220207,1
303098,20220208,1
303098,20220209,1
303098,20220210,1
303098,20220211,1
303098,20220214,1
303098,20220215,1
303098,20220216,1
303098,20220217,1
303098,20220218,1
303098,20220222,1
303098,20220223,1
303098,20220224,1
303098,20220225,1
303098,20220228,1
303098,20220301,1
303098,20220302,1
303098,20220303,1
303098,20220304,1
301327,20220124,1
301327,20220125,1
301327,20220126,1
301327,20220127,1
301327,20220128,1
301327,20220131,1
301327,20220201,1
301327,20220202,1
301327,20220203,1
301327,20220204,1
301327,20220207,1
301327,20220208,1
301327,20220209,1
301327,20220210,1
301327,20220211,1
301327,20220214,1
301327,20220215,1
301327,20220216,1
301327,20220217,1
301327,20220218,1
301327,20220222,1
301327,20220223,1
301327,20220224,1
301327,20220225,1
301327,20220228,1
301327,20220301,1
301327,20220302,1
301327,20220303,1
301327,20220304,1
300329,20220124,1
300329,20220125,1
300366,20220124,1
300366,20220125,1
299267,20220124,1
299267,20220125,1
301065,20220124,1
301065,20220125,1
303565,20220124,1
303565,20220125,1
303565,20220126,1
303565,20220127,1
303565,20220128,1
303565,20220131,1
303565,20220201,1
303565,20220202,1
303565,20220203,1
303565,20220204,1
303565,20220207,1
303565,20220208,1
303565,20220209,1
303565,20220210,1
303565,20220211,1
303565,20220214,1
303565,20220215,1
303565,20220216,1
303565,20220217,1
303565,20220218,1
303565,20220222,1
303565,20220223,1
303565,20220224,1
303565,20220225,1
303565,20220228,1
303565,20220301,1
303565,20220302,1
303565,20220303,1
303565,20220304,1
300711,20220124,1
300711,20220125,1
300711,20220126,1
300711,20220127,1
300711,20220128,1
300711,20220131,1
300711,20220201,1
300711,20220202,1
300711,20220203,1
300711,20220204,1
300711,20220207,1
300711,20220208,1
300711,20220209,1
300711,20220210,1
300711,20220211,1
300711,20220214,1
300711,20220215,1
300711,20220216,1
300711,20220217,1
300711,20220218,1
300711,20220222,1
300711,20220223,1
300711,20220224,1
300711,20220225,1
300711,20220228,1
300711,20220301,1
300711,20220302,1
300711,20220303,1
300711,20220304,1
300901,20220124,1
300901,20220125,1
301335,20220124,1
301335,20220125,1
300969,20220124,1
300969,20220125,1
305743,20220126,1
305743,20220127,1
305743,20220128,1
305743,20220131,1
305743,20220201,1
305743,20220202,1
305743,20220203,1
305743,20220204,1
305743,20220207,1
305743,20220208,1
305743,20220209,1
305743,20220210,1
305743,20220211,1
305743,20220214,1
305743,20220215,1
305743,20220216,1
305743,20220217,1
305743,20220218,1
305743,20220222,1
305743,20220223,1
305743,20220224,1
305743,20220225,1
305743,20220228,1
305743,20220301,1
305743,20220302,1
305743,20220303,1
305743,20220304,1
305222,20220126,1
305222,20220127,1
305222,20220128,1
305222,20220131,1
305222,20220201,1
305222,20220202,1
305222,20220203,1
305222,20220204,1
305222,20220207,1
305222,20220208,1
305222,20220209,1
305222,20220210,1
305222,20220211,1
305222,20220214,1
305222,20220215,1
305222,20220216,1
305222,20220217,1
305222,20220218,1
305222,20220222,1
305222,20220223,1
305222,20220224,1
305222,20220225,1
305222,20220228,1
305222,20220301,1
305222,20220302,1
305222,20220303,1
305222,20220304,1
305610,20220126,1
305610,20220127,1
305610,20220128,1
305610,20220131,1
305610,20220201,1
305610,20220202,1
305610,20220203,1
305610,20220204,1
305610,20220207,1
305610,20220208,1
305610,20220209,1
305610,20220210,1
305610,20220211,1
305610,20220214,1
305610,20220215,1
305610,20220216,1
305610,20220217,1
305610,20220218,1
305610,20220222,1
305610,20220223,1
305610,20220224,1
305610,20220225,1
305610,20220228,1
305610,20220301,1
305610,20220302,1
305610,20220303,1
305610,20220304,1
305105,20220126,1
305105,20220127,1
305105,20220128,1
305105,20220131,1
305105,20220201,1
305105,20220202,1
305105,20220203,1
305105,20220204,1
305105,20220207,1
305105,20220208,1
305105,20220209,1
305105,20220210,1
305105,20220211,1
305105,20220214,1
305105,20220215,1
305105,20220216,1
305105,20220217,1
305105,20220218,1
305105,20220222,1
305105,20220223,1
305105,20220224,1
305105,20220225,1
305105,20220228,1
305105,20220301,1
305105,20220302,1
305105,20220303,1
305105,20220304,1
304678,20220126,1
304678,20220127,1
304678,20220128,1
304678,20220131,1
304678,20220201,1
304678,20220202,1
304678,20220203,1
304678,20220204,1
304678,20220207,1
304678,20220208,1
304678,20220209,1
304678,20220210,1
304678,20220211,1
304678,20220214,1
304678,20220215,1
304678,20220216,1
304678,20220217,1
304678,20220218,1
304678,20220222,1
304678,20220223,1
304678,20220224,1
304678,20220225,1
304678,20220228,1
304678,20220301,1
304678,20220302,1
304678,20220303,1
304678,20220304,1
305913,20220126,1
305913,20220127,1
305913,20220128,1
305913,20220131,1
305913,20220201,1
305913,20220202,1
305913,20220203,1
305913,20220204,1
305913,20220207,1
305913,20220208,1
305913,20220209,1
305913,20220210,1
305913,20220211,1
305913,20220214,1
305913,20220215,1
305913,20220216,1
305913,20220217,1
305913,20220218,1
305913,20220222,1
305913,20220223,1
305913,20220224,1
305913,20220225,1
305913,20220228,1
305913,20220301,1
305913,20220302,1
305913,20220303,1
305913,20220304,1
305128,20220126,1
305128,20220127,1
305128,20220128,1
305128,20220131,1
305128,20220201,1
305128,20220202,1
305128,20220203,1
305128,20220204,1
305128,20220207,1
305128,20220208,1
305128,20220209,1
305128,20220210,1
305128,20220211,1
305128,20220214,1
305128,20220215,1
305128,20220216,1
305128,20220217,1
305128,20220218,1
305128,20220222,1
305128,20220223,1
305128,20220224,1
305128,20220225,1
305128,20220228,1
305128,20220301,1
305128,20220302,1
305128,20220303,1
305128,20220304,1
304658,20220126,1
304658,20220127,1
304658,20220128,1
304658,20220131,1
