trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
135552:305272,305272,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,06:20:00,06:54:00,-4.531,34.0,14.13,17.546871794871798,351.3154188034192,3.6801132342533616,-,0.0,-
135624:305205,305205,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,06:40:00,07:14:00,-4.254,34.0,15.589,19.5524175824176,427.7179277864988,3.3356854192058503,City Hall Terminal,15.589,07:14:00
135562:305835,305835,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,06:50:00,07:25:00,-4.531,35.0,14.13,17.419399267399264,353.83804360718784,3.6801132342533616,-,0.0,-
135626:305029,305029,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,07:05:00,07:44:00,-4.254,39.0,15.589,17.833736263736263,361.6622919937221,3.3356854192058503,City Hall Terminal,15.589,07:44:00
135569:300048,300048,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,07:15:00,07:53:00,-4.531,38.0,14.13,16.869282717282722,370.7844022989997,3.6801132342533616,-,0.0,-
135628:304826,304826,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,07:35:00,08:14:00,-4.254,39.0,15.589,17.833736263736235,361.6622919937223,3.3356854192058503,City Hall Terminal,15.589,08:14:00
135576:305418,305418,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,07:45:00,08:25:00,-4.531,40.0,14.13,16.310469530469522,422.3690553602219,3.6801132342533616,-,0.0,-
135630:305934,305934,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,08:05:00,08:44:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,08:44:00
135583:305863,305863,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,08:15:00,08:55:00,-4.531,40.0,14.13,16.310469530469504,422.3690553602221,3.6801132342533616,-,0.0,-
135632:305066,305066,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,08:35:00,09:14:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,09:14:00
135590:305367,305367,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,08:45:00,09:25:00,-4.531,40.0,14.13,16.310469530469504,422.3690553602221,3.6801132342533616,-,0.0,-
135634:305538,305538,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,09:05:00,09:44:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,09:44:00
135597:304965,304965,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,09:15:00,09:55:00,-4.531,40.0,14.13,16.310469530469504,422.3690553602221,3.6801132342533616,-,0.0,-
135636:304766,304766,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,09:35:00,10:14:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,10:14:00
135604:305753,305753,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,09:45:00,10:25:00,-4.531,40.0,14.13,16.310469530469504,422.3690553602221,3.6801132342533616,-,0.0,-
135177:305094,305094,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,10:05:00,10:44:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,10:44:00
135161:305256,305256,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,10:15:00,10:55:00,-4.531,40.0,14.13,16.310469530469504,422.3690553602221,3.6801132342533616,-,0.0,-
135178:305262,305262,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,10:35:00,11:14:00,-4.254,39.0,15.589,17.833736263736267,361.6622919937203,3.3356854192058503,City Hall Terminal,15.589,11:14:00
