trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
133771:305646,305646,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,06:00:00,06:19:00,-1.743,19.0,7.345,17.210206896551732,455.8808275862066,3.948264125255276,Waterfront Terminal,7.345,06:19:00
133821:305447,305447,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,06:00:00,06:19:00,-1.562,19.0,7.535,18.46133333333333,533.6675555555554,3.5832780358327803,City Hall Terminal,7.535,06:19:00
133772:304923,304923,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,06:20:00,06:39:00,-1.743,19.0,7.345,17.210206896551725,455.8808275862072,3.948264125255276,Waterfront Terminal,7.345,06:39:00
133822:305140,305140,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,06:20:00,06:39:00,-1.562,19.0,7.535,18.46133333333332,533.6675555555552,3.5832780358327803,City Hall Terminal,7.535,06:39:00
133773:305377,305377,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,06:40:00,06:59:00,-1.743,19.0,7.345,17.21020689655172,455.88082758620817,3.948264125255276,Waterfront Terminal,7.345,06:59:00
133823:305242,305242,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,06:40:00,06:59:00,-1.562,19.0,7.535,18.461333333333343,533.6675555555549,3.5832780358327803,City Hall Terminal,7.535,06:59:00
133774:305871,305871,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,07:00:00,07:19:00,-1.743,19.0,7.345,17.210206896551732,455.8808275862066,3.948264125255276,Waterfront Terminal,7.345,07:19:00
133824:304652,304652,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,07:00:00,07:19:00,-1.562,19.0,7.535,18.46133333333333,533.6675555555554,3.5832780358327803,City Hall Terminal,7.535,07:19:00
133775:305063,305063,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,07:20:00,07:39:00,-1.743,19.0,7.345,17.210206896551725,455.8808275862072,3.948264125255276,Waterfront Terminal,7.345,07:39:00
133825:305334,305334,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,07:20:00,07:39:00,-1.562,19.0,7.535,18.46133333333332,533.6675555555552,3.5832780358327803,City Hall Terminal,7.535,07:39:00
133776:305803,305803,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,07:40:00,07:59:00,-1.743,19.0,7.345,17.21020689655172,455.88082758620817,3.948264125255276,Waterfront Terminal,7.345,07:59:00
133826:305669,305669,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,07:40:00,07:59:00,-1.562,19.0,7.535,18.461333333333343,533.6675555555549,3.5832780358327803,City Hall Terminal,7.535,07:59:00
133777:304956,304956,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,08:00:00,08:19:00,-1.743,19.0,7.345,17.210206896551707,455.8808275862092,3.948264125255276,Waterfront Terminal,7.345,08:19:00
133827:304986,304986,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,08:00:00,08:19:00,-1.562,19.0,7.535,18.46133333333333,533.6675555555546,3.5832780358327803,City Hall Terminal,7.535,08:19:00
133778:304665,304665,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,08:20:00,08:39:00,-1.743,19.0,7.345,17.210206896551732,455.88082758620527,3.948264125255276,Waterfront Terminal,7.345,08:39:00
133828:304914,304914,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,08:20:00,08:39:00,-1.562,19.0,7.535,18.46133333333333,533.6675555555508,3.5832780358327803,City Hall Terminal,7.535,08:39:00
133779:305206,305206,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,08:40:00,08:59:00,-1.743,19.0,7.345,17.210206896551725,455.8808275862072,3.948264125255276,Waterfront Terminal,7.345,08:59:00
133829:306075,306075,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,08:40:00,08:59:00,-1.562,19.0,7.535,18.46133333333331,533.6675555555584,3.5832780358327803,City Hall Terminal,7.535,08:59:00
133780:305526,305526,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,09:00:00,09:19:00,-1.743,19.0,7.345,17.210206896551707,455.8808275862092,3.948264125255276,Waterfront Terminal,7.345,09:19:00
133830:305965,305965,MEMORIAL to City Hall,3M,3315,Waterfront Terminal,City Hall Terminal,09:00:00,09:19:00,-1.562,19.0,7.535,18.46133333333333,533.6675555555546,3.5832780358327803,City Hall Terminal,7.535,09:19:00
133781:305437,305437,MEMORIAL to Waterfront,3M,3304,City Hall Terminal,Waterfront Terminal,09:20:00,09:39:00,-1.743,19.0,7.345,17.210206896551732,455.88082758620527,3.948264125255276,Waterfront Terminal,7.345,09:39:00
133831:306069,306069,MEMORIAL to Northwood,3M,3317,Waterfront Terminal,City Hall Terminal,09:20:00,09:39:00,-1.562,19.0,7.535,18.46133333333333,533.6675555555508,3.5832780358327803,City Hall Terminal,7.535,09:39:00
133782:305193,305193,MEMORIAL to County Park,3M,3310,City Hall Terminal,Waterfront Terminal,09:40:00,09:59:00,-1.743,19.0,7.345,17.210206896551725,455.8808275862072,3.948264125255276,Waterfront Terminal,7.345,09:59:00
133832:305873,305873,MEMORIAL to Airport,3M,3308,Waterfront Terminal,City Hall Terminal,09:40:00,09:59:00,-1.562,19.0,7.535,18.46133333333331,533.6675555555584,3.5832780358327803,City Hall Terminal,7.535,09:59:00
133783:305770,305770,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,10:00:00,10:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:10:00
133833:305772,305772,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,10:00:00,10:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:20:00
133784:305594,305594,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,10:15:00,10:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:25:00
133834:305601,305601,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,10:15:00,10:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:35:00
133785:305471,305471,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,10:30:00,10:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:40:00
133835:305740,305740,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,10:30:00,10:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,10:50:00
133786:305866,305866,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,10:45:00,11:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,10:55:00
133836:304990,304990,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,10:45:00,11:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:05:00
133787:305100,305100,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,11:00:00,11:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:10:00
133837:304660,304660,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,11:00:00,11:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:20:00
133788:305142,305142,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,11:15:00,11:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:25:00
133838:305413,305413,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,11:15:00,11:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:35:00
133789:304917,304917,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,11:30:00,11:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:40:00
133839:305301,305301,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,11:30:00,11:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,11:50:00
133790:305712,305712,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,11:45:00,12:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,11:55:00
133840:305150,305150,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,11:45:00,12:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:05:00
133791:305872,305872,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,12:00:00,12:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:10:00
133841:305495,305495,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,12:00:00,12:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:20:00
133792:305208,305208,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,12:15:00,12:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:25:00
133842:305293,305293,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,12:15:00,12:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:35:00
133793:305327,305327,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,12:30:00,12:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:40:00
133843:305826,305826,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,12:30:00,12:59:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,12:50:00
133794:304901,304901,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,12:45:00,13:14:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,12:55:00
133844:305597,305597,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,12:45:00,13:14:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:05:00
133795:304780,304780,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,13:00:00,13:29:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:10:00
133845:304799,304799,MEMORIAL to Airport,3M,3321,Waterfront Terminal,City Hall Terminal,13:00:00,13:29:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:20:00
133796:304657,304657,MEMORIAL to Jumbo Gardens,3M,3314,City Hall Terminal,Waterfront Terminal,13:15:00,13:44:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:25:00
133846:305705,305705,MEMORIAL to Northwood,3M,3322,Waterfront Terminal,City Hall Terminal,13:15:00,13:44:00,-1.562,29.0,8.184,14.679308641975316,408.8828312757213,3.2991202346041053,Intercity Shopping Centre,5.619,13:35:00
133797:305403,305403,MEMORIAL to County Park,3M,3307,City Hall Terminal,Waterfront Terminal,13:30:00,13:59:00,-1.743,29.0,8.576,14.046247619047652,299.2482829931964,3.498134328358209,Intercity Shopping Centre,2.596,13:40:00
