route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,fuel_consumed,co2_emission,fuel_cost,total_time,total_distance,maintenance_cost,operation_cost,trip_type,energy_rate,energy_consumed,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost
8,135624:301177,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,06:40:00,07:14:00,3.173333333333333,7.450986666666665,5.077333333333333,34.0,15.589,8.184225000000001,48.166666666666664,service,0,0,0,0,0,0,0,0
8,135569:300048,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,07:15:00,07:53:00,3.5466666666666664,8.327573333333332,5.674666666666667,38.0,14.13,7.4182500000000005,53.83333333333333,service,0,0,0,0,0,0,0,0
8,135630:304318,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,08:05:00,08:44:00,3.6399999999999997,8.546719999999999,5.824,39.0,15.589,8.184225000000001,55.25,service,0,0,0,0,0,0,0,0
8,135590:303901,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,08:45:00,09:25:00,3.733333333333333,8.765866666666666,5.973333333333333,40.0,14.13,7.4182500000000005,56.666666666666664,service,0,0,0,0,0,0,0,0
8,135636:304536,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,09:35:00,10:14:00,3.6399999999999997,8.546719999999999,5.824,39.0,15.589,8.184225000000001,55.25,service,0,0,0,0,0,0,0,0
8,135161:303950,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,10:15:00,10:55:00,3.733333333333333,8.765866666666666,5.973333333333333,40.0,14.13,7.4182500000000005,56.666666666666664,service,0,0,0,0,0,0,0,0
8,135179:304338,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,11:05:00,11:44:00,3.6399999999999997,8.546719999999999,5.824,39.0,15.589,8.184225000000001,55.25,service,0,0,0,0,0,0,0,0
8,135164:304162,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,11:45:00,12:25:00,3.733333333333333,8.765866666666666,5.973333333333333,40.0,14.13,7.4182500000000005,56.666666666666664,service,0,0,0,0,0,0,0,0
8,135182:304498,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,12:35:00,13:14:00,3.6399999999999997,8.546719999999999,5.824,39.0,15.589,8.184225000000001,55.25,service,0,0,0,0,0,0,0,0
8,135167:304123,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,13:15:00,14:00:00,4.199999999999999,9.861599999999997,6.719999999999999,45.0,14.13,7.4182500000000005,63.75,service,0,0,0,0,0,0,0,0
8,135185:304279,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,14:00:00,14:44:00,4.1066666666666665,9.642453333333332,6.570666666666667,44.0,15.589,8.184225000000001,62.33333333333333,service,0,0,0,0,0,0,0,0
8,135170:304090,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,14:45:00,15:30:00,4.199999999999999,9.861599999999997,6.719999999999999,45.0,14.13,7.4182500000000005,63.75,service,0,0,0,0,0,0,0,0
8,135188:303889,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,15:30:00,16:14:00,4.1066666666666665,9.642453333333332,6.570666666666667,44.0,15.589,8.184225000000001,62.33333333333333,service,0,0,0,0,0,0,0,0
8,135173:304379,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,16:15:00,17:00:00,4.199999999999999,9.861599999999997,6.719999999999999,45.0,14.13,7.4182500000000005,63.75,service,0,0,0,0,0,0,0,0
8,135191:304136,JAMES to City Hall via College,Intercity Shopping Centre,City Hall Terminal,17:00:00,17:44:00,4.1066666666666665,9.642453333333332,6.570666666666667,44.0,15.589,8.184225000000001,62.33333333333333,service,0,0,0,0,0,0,0,0
8,135176:304194,JAMES to Intercity via College,City Hall Terminal,Intercity Shopping Centre,17:50:00,18:35:00,4.199999999999999,9.861599999999997,6.719999999999999,45.0,14.13,7.4182500000000005,63.75,service,0,0,0,0,0,0,0,0
