route_id,trip_id,trip_headsign,origin,destination,start_time,end_time,fuel_consumed,co2_emission,fuel_cost,total_time,total_distance,maintenance_cost,operation_cost,trip_type,energy_rate,energy_consumed,initial_soc,soc_before_charge,final_soc,charge_time,energy_charged,energy_cost
<<<<<<< HEAD
11,135671:304011,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,06:05:00,06:18:00,1.2133333333333334,2.8489066666666667,1.9413333333333336,13.0,5.041,2.6465250000000005,18.416666666666668,service,0,0,0,0,0,0,0,0
11,135639:300527,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,06:18:00,06:30:00,1.1199999999999999,2.6297599999999997,1.7919999999999998,12.0,5.752,3.0198,17.0,service,0,0,0,0,0,0,0,0
11,135682:303956,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,06:35:00,06:48:00,1.2133333333333334,2.8489066666666667,1.9413333333333336,13.0,5.041,2.6465250000000005,18.416666666666668,service,0,0,0,0,0,0,0,0
11,135640:299636,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,06:48:00,07:00:00,1.1199999999999999,2.6297599999999997,1.7919999999999998,12.0,5.752,3.0198,17.0,service,0,0,0,0,0,0,0,0
11,135690:304282,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,07:00:00,07:14:00,1.3066666666666666,3.0680533333333333,2.090666666666667,14.0,5.041,2.6465250000000005,19.833333333333332,service,0,0,0,0,0,0,0,0
11,135641:299317,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,07:15:00,07:29:00,1.3066666666666666,3.0680533333333333,2.090666666666667,14.0,5.752,3.0198,19.833333333333332,service,0,0,0,0,0,0,0,0
11,135699:303163,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,07:30:00,07:45:00,1.4,3.2871999999999995,2.2399999999999998,15.0,5.041,2.6465250000000005,21.25,service,0,0,0,0,0,0,0,0
11,135642:301643,JOHN to Waterfront,Windsor & Junot,Waterfront Terminal,07:45:00,07:59:00,1.3066666666666666,3.0680533333333333,2.090666666666667,14.0,5.752,3.0198,19.833333333333332,service,0,0,0,0,0,0,0,0
11,135708:303600,JOHN to Windsor St.,Waterfront Terminal,Windsor & Junot,08:00:00,08:15:00,1.4,3.2871999999999995,2.2399999999999998,15.0,5.041,2.6465250000000005,21.25,service,0,0,0,0,0,0,0,0
