trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
139317:304374,304374,CROSSTOWN to College,2,3289,Waterfront Terminal,Confederation College,06:20:00,06:45:00,-2.081,25.0,10.321,20.248821428571432,725.5072244897957,3.100474760197655,-,0.0,-
139318:304363,304363,CROSSTOWN to College,2,3289,Waterfront Terminal,Confederation College,06:45:00,07:10:00,-2.081,25.0,10.321,20.24882142857141,725.5072244897958,3.100474760197655,-,0.0,-
139304:304455,304455,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,06:45:00,07:14:00,-1.839,29.0,10.35,19.17173333333333,624.1264761904757,2.898550724637681,Waterfront Terminal,10.35,07:14:00
139306:304088,304088,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,07:15:00,07:44:00,-1.839,29.0,10.35,19.17173333333333,624.1264761904757,2.898550724637681,Waterfront Terminal,10.35,07:44:00
139319:304474,304474,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,07:15:00,07:44:00,-2.081,29.0,10.321,18.393321428571436,595.0552244897959,3.100474760197655,-,0.0,-
139307:304119,304119,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,07:45:00,08:14:00,-1.839,29.0,10.35,19.17173333333333,624.1264761904731,2.898550724637681,Waterfront Terminal,10.35,08:14:00
139321:304057,304057,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,07:45:00,08:14:00,-2.081,29.0,10.321,18.39332142857144,595.0552244897959,3.100474760197655,-,0.0,-
139309:304400,304400,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,08:15:00,08:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,08:44:00
139323:304399,304399,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,08:15:00,08:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139311:304255,304255,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,08:45:00,09:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,09:14:00
139325:304176,304176,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,08:45:00,09:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139313:304301,304301,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,09:15:00,09:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,09:44:00
139327:304045,304045,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,09:15:00,09:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139315:304456,304456,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,09:45:00,10:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,10:14:00
139316:304164,304164,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,09:45:00,10:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139273:303891,303891,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,10:15:00,10:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,10:44:00
139289:304332,304332,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,10:15:00,10:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139274:304446,304446,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,10:45:00,11:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,11:14:00
139290:304072,304072,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,10:45:00,11:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139275:304097,304097,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,11:15:00,11:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,11:44:00
139291:303859,303859,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,11:15:00,11:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139276:303880,303880,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,11:45:00,12:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,12:14:00
139292:303957,303957,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,11:45:00,12:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139277:303849,303849,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,12:15:00,12:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,12:44:00
139293:304409,304409,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,12:15:00,12:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139278:304116,304116,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,12:45:00,13:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,13:14:00
139294:303945,303945,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,12:45:00,13:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139279:304396,304396,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,13:15:00,13:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,13:44:00
139295:303887,303887,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,13:15:00,13:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139280:304376,304376,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,13:45:00,14:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,14:14:00
139296:304435,304435,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,13:45:00,14:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139281:303860,303860,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,14:15:00,14:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,14:44:00
139297:304415,304415,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,14:15:00,14:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139282:304343,304343,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,14:45:00,15:14:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,15:14:00
139298:304534,304534,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,14:45:00,15:14:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139283:304087,304087,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,15:15:00,15:44:00,-1.839,29.0,10.35,19.171733333333297,624.1264761904774,2.898550724637681,Waterfront Terminal,10.35,15:44:00
139299:304500,304500,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,15:15:00,15:44:00,-2.081,29.0,10.321,18.39332142857141,595.055224489793,3.100474760197655,-,0.0,-
139284:304517,304517,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,15:45:00,16:14:00,-1.839,29.0,10.35,19.17173333333334,624.1264761904815,2.898550724637681,Waterfront Terminal,10.35,16:14:00
139300:304044,304044,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,15:45:00,16:14:00,-2.081,29.0,10.321,18.393321428571404,595.0552244897983,3.100474760197655,-,0.0,-
139285:304521,304521,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,16:15:00,16:44:00,-1.839,29.0,10.35,19.17173333333336,624.1264761904681,2.898550724637681,Waterfront Terminal,10.35,16:44:00
139301:304230,304230,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,16:15:00,16:44:00,-2.081,29.0,10.321,18.393321428571458,595.0552244898034,3.100474760197655,-,0.0,-
139286:304179,304179,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,16:45:00,17:14:00,-1.839,29.0,10.35,19.17173333333336,624.1264761904681,2.898550724637681,Waterfront Terminal,10.35,17:14:00
139302:303920,303920,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,16:45:00,17:14:00,-2.081,29.0,10.321,18.393321428571458,595.0552244898034,3.100474760197655,-,0.0,-
139287:304241,304241,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,17:15:00,17:44:00,-1.839,29.0,10.35,19.17173333333336,624.1264761904681,2.898550724637681,Waterfront Terminal,10.35,17:44:00
139303:304313,304313,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,17:15:00,17:44:00,-2.081,29.0,10.321,18.393321428571458,595.0552244898034,3.100474760197655,-,0.0,-
139288:304297,304297,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,17:45:00,18:14:00,-1.839,29.0,10.35,19.17173333333336,624.1264761904681,2.898550724637681,Waterfront Terminal,10.35,18:14:00
139262:304317,304317,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,18:03:00,18:27:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139270:304303,304303,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,18:10:00,18:39:00,-1.839,29.0,10.35,19.171733333333314,624.1264761904642,2.898550724637681,Waterfront Terminal,10.35,18:39:00
139263:304440,304440,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,18:48:00,19:12:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139271:304405,304405,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,18:53:00,19:22:00,-1.839,29.0,10.35,19.171733333333343,624.1264761904691,2.898550724637681,Waterfront Terminal,10.35,19:22:00
139264:304558,304558,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,19:33:00,19:57:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139269:304189,304189,CROSSTOWN to Waterfront,2,3262,Confederation College,Waterfront Terminal,19:38:00,20:07:00,-1.839,29.0,10.35,19.171733333333343,624.1264761904691,2.898550724637681,Waterfront Terminal,10.35,20:07:00
139265:303870,303870,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,20:18:00,20:42:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139272:304429,304429,CROSSTOWN to Waterfront,2,3128,Confederation College,Waterfront Terminal,20:23:00,20:52:00,-1.839,29.0,12.789,21.08982239382242,631.3603530060568,2.893111267495504,Waterfront Terminal,12.789,20:52:00
139266:304382,304382,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,21:03:00,21:27:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139259:304118,304118,CROSSTOWN to Waterfront,2,3128,Confederation College,Waterfront Terminal,21:08:00,21:37:00,-1.839,29.0,12.789,21.08982239382242,631.3603530060568,2.893111267495504,Waterfront Terminal,12.789,21:37:00
139267:304349,304349,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,21:48:00,22:12:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139260:304061,304061,CROSSTOWN to Waterfront,2,3128,Confederation College,Waterfront Terminal,21:53:00,22:22:00,-1.839,29.0,12.789,21.08982239382242,631.3603530060568,2.893111267495504,Waterfront Terminal,12.789,22:22:00
139268:303852,303852,CROSSTOWN to Westfort,2,3113,Waterfront Terminal,Confederation College,22:33:00,22:57:00,-2.081,24.0,10.321,20.339249999999986,715.3934285714233,3.100474760197655,-,0.0,-
139261:304555,304555,CROSSTOWN to Waterfront,2,3128,Confederation College,Waterfront Terminal,22:38:00,23:05:00,-1.839,27.0,12.789,21.346254826254768,586.8173414230539,2.893111267495504,Waterfront Terminal,12.789,23:05:00
