trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
135552:303006,303006,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,06:20:00,06:54:00,-4.531,34.0,14.13,17.816102564102568,407.0692649572652,3.6801132342533616,-,0.0,-
135624:301177,301177,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,06:40:00,07:14:00,-4.254,34.0,15.589,19.564725274725287,457.6256200941908,3.3356854192058503,City Hall Terminal,15.589,07:14:00
135562:302968,302968,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,06:50:00,07:25:00,-4.531,35.0,14.13,17.688630036630034,409.5918897610339,3.6801132342533616,-,0.0,-
135626:304538,304538,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,07:05:00,07:44:00,-4.254,39.0,15.589,17.86450549450549,371.0776766091067,3.3356854192058503,City Hall Terminal,15.589,07:44:00
135569:300048,300048,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,07:15:00,07:53:00,-4.531,38.0,14.13,16.869282717282722,370.7844022989997,3.6801132342533616,-,0.0,-
135628:304280,304280,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,07:35:00,08:14:00,-4.254,39.0,15.589,17.864505494505465,371.0776766091076,3.3356854192058503,City Hall Terminal,15.589,08:14:00
135576:304128,304128,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,07:45:00,08:25:00,-4.531,40.0,14.13,16.31970029970029,414.98443997560656,3.6801132342533616,-,0.0,-
135630:304318,304318,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,08:05:00,08:44:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,08:44:00
135583:304187,304187,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,08:15:00,08:55:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135632:303958,303958,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,08:35:00,09:14:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,09:14:00
135590:303901,303901,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,08:45:00,09:25:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135634:304311,304311,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,09:05:00,09:44:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,09:44:00
135597:304272,304272,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,09:15:00,09:55:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135636:304536,304536,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,09:35:00,10:14:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,10:14:00
135604:304094,304094,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,09:45:00,10:25:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135177:304439,304439,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,10:05:00,10:44:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,10:44:00
135161:303950,303950,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,10:15:00,10:55:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135178:303990,303990,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,10:35:00,11:14:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,11:14:00
135162:304275,304275,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,10:45:00,11:25:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135179:304338,304338,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,11:05:00,11:44:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,11:44:00
135163:304106,304106,JAMES to Intercity via College,8,3282,City Hall Terminal,Intercity Shopping Centre,11:15:00,11:55:00,-4.531,40.0,14.13,16.31970029970027,414.9844399756069,3.6801132342533616,-,0.0,-
135180:304305,304305,JAMES to City Hall via College,8,3259,Intercity Shopping Centre,City Hall Terminal,11:35:00,12:14:00,-4.254,39.0,15.589,17.864505494505497,371.0776766091057,3.3356854192058503,City Hall Terminal,15.589,12:14:00
