trip_id,co2_emission
135673:303276,6.355253333333333
135625:301082,7.670133333333332
135698:303203,7.450986666666665
135631:301501,7.450986666666665
135724:303071,7.450986666666665
135637:300063,7.450986666666665
135133:303026,7.450986666666665
135118:301751,7.450986666666665
135136:303681,7.450986666666665
135121:301434,7.450986666666665
135139:301067,9.423306666666665
135124:303884,9.642453333333332
135142:301222,9.423306666666665
135127:304143,9.642453333333332
135145:299257,9.423306666666665
135130:303858,9.642453333333332
135105:303273,9.642453333333332
135110:300871,8.108426666666666
135107:303349,9.642453333333332
135112:301252,8.108426666666666
135101:302871,4.382933333333333
135094:300804,4.382933333333333
135102:303146,4.382933333333333
135095:299329,4.382933333333333
135114:303228,4.382933333333333
135115:300953,4.382933333333333
