trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132861:305303,305303,JUNOT to University,9,3312,Waterfront Terminal,Lakehead University,08:40:00,09:00:00,-2.701,20.0,9.397,20.293241379310366,641.7522758620714,3.086091305735873,Lakehead University,9.397,09:00:00
132842:299972,299972,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,09:00:00,09:20:00,-2.429,20.0,8.69,21.33125274725277,772.8990141287287,2.991944764096663,Waterfront Terminal,8.69,09:20:00
132845:305971,305971,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,09:20:00,09:56:00,-2.448,36.0,14.669,20.177499409681243,546.1433695088798,2.9995228031904015,Lakehead University,9.397,09:40:00
132863:299439,299439,JUNOT to Waterfront,9,3096,Lakehead University,Waterfront Terminal,09:40:00,10:00:00,-2.429,20.0,8.69,21.331252747252734,772.8990141287245,2.991944764096663,Waterfront Terminal,8.69,10:00:00
132846:304732,304732,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,10:00:00,10:36:00,-2.448,36.0,14.669,20.177499409681182,546.1433695088837,2.9995228031904015,Lakehead University,9.397,10:20:00
132830:305782,305782,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,10:03:00,10:40:00,-2.492,37.0,14.185,20.55302659245516,547.9115371472499,2.960874162848079,Lakehead University,5.495,10:15:00
132847:305564,305564,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,10:40:00,11:16:00,-2.448,36.0,14.669,20.177499409681264,546.1433695088898,2.9995228031904015,Lakehead University,9.397,11:00:00
132831:305035,305035,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,10:43:00,11:20:00,-2.492,37.0,14.185,20.553026592455208,547.9115371472451,2.960874162848079,Lakehead University,5.495,10:55:00
132848:305075,305075,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,11:20:00,12:05:00,-2.448,45.0,14.669,17.244633608815437,450.1023244010343,2.9995228031904015,Lakehead University,9.397,11:43:00
132832:304714,304714,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,11:23:00,12:05:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,11:38:00
132849:305905,305905,JUNOT to Intercity,9,3313,Waterfront Terminal,Intercity Shopping Centre,12:05:00,12:50:00,-2.448,45.0,14.669,17.244633608815437,450.1023244010343,2.9995228031904015,Lakehead University,9.397,12:28:00
132833:305410,305410,JUNOT to Waterfront,9,3261,Intercity Shopping Centre,Waterfront Terminal,12:08:00,12:50:00,-2.492,42.0,14.185,17.19558441558441,393.10484586121066,2.960874162848079,Lakehead University,5.495,12:23:00
