trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132393:305464,305464,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,08:40:00,09:00:00,-2.797,20.0,10.018,20.473861224489767,479.9969026239023,3.4937113196246754,-,0.0,-
132374:304860,304860,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,09:00:00,09:15:00,-3.02,15.0,7.202,19.414769230769203,432.6375384615371,3.6101083032490977,Waterfront Terminal,7.202,09:15:00
132394:305505,305505,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,09:20:00,09:40:00,-2.797,20.0,10.018,20.473861224489816,479.9969026239048,3.4937113196246754,-,0.0,-
132375:305353,305353,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,09:40:00,09:55:00,-3.02,15.0,7.202,19.41476923076919,432.6375384615358,3.6101083032490977,Waterfront Terminal,7.202,09:55:00
132395:305494,305494,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,10:00:00,10:20:00,-2.797,20.0,10.018,20.47386122448978,479.9969026239089,3.4937113196246754,-,0.0,-
132376:304770,304770,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,10:20:00,10:35:00,-3.02,15.0,7.202,19.414769230769284,432.6375384615412,3.6101083032490977,Waterfront Terminal,7.202,10:35:00
132396:305062,305062,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,10:40:00,11:00:00,-2.797,20.0,10.018,20.473861224489767,479.9969026239023,3.4937113196246754,-,0.0,-
132377:305609,305609,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,11:00:00,11:15:00,-3.02,15.0,7.202,19.414769230769203,432.6375384615371,3.6101083032490977,Waterfront Terminal,7.202,11:15:00
132397:303270,303270,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,11:20:00,11:41:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
132378:305833,305833,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,11:41:00,11:56:00,-3.02,15.0,7.202,19.414769230769306,432.6375384615425,3.6101083032490977,Waterfront Terminal,7.202,11:56:00
132398:303089,303089,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,12:05:00,12:26:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
132379:305944,305944,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,12:26:00,12:43:00,-3.02,17.0,7.202,18.22892307692315,514.6264615384663,3.6101083032490977,Waterfront Terminal,7.202,12:43:00
132399:303536,303536,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,12:50:00,13:11:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
132380:306060,306060,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,13:11:00,13:28:00,-3.02,17.0,7.202,18.22892307692315,514.6264615384663,3.6101083032490977,Waterfront Terminal,7.202,13:28:00
132400:303369,303369,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,13:35:00,13:56:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
132381:305448,305448,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,13:56:00,14:13:00,-3.02,17.0,7.202,18.22892307692315,514.6264615384663,3.6101083032490977,Waterfront Terminal,7.202,14:13:00
132401:303459,303459,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,14:20:00,14:41:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
132382:305482,305482,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,14:41:00,14:58:00,-3.02,17.0,7.202,18.22892307692315,514.6264615384663,3.6101083032490977,Waterfront Terminal,7.202,14:58:00
132402:302900,302900,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,15:05:00,15:26:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810527,3.4937113196246754,-,0.0,-
132383:304820,304820,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,15:26:00,15:43:00,-3.02,17.0,7.202,18.22892307692315,514.6264615384663,3.6101083032490977,Waterfront Terminal,7.202,15:43:00
132403:303115,303115,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,15:50:00,16:11:00,-2.797,21.0,10.018,19.65648979591833,565.6508454810437,3.4937113196246754,-,0.0,-
132384:305969,305969,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,16:11:00,16:28:00,-3.02,17.0,7.202,18.22892307692304,514.6264615384567,3.6101083032490977,Waterfront Terminal,7.202,16:28:00
132404:303003,303003,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,16:35:00,16:56:00,-2.797,21.0,10.018,19.65648979591835,565.6508454810383,3.4937113196246754,-,0.0,-
132385:305945,305945,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,16:56:00,17:13:00,-3.02,17.0,7.202,18.22892307692304,514.6264615384567,3.6101083032490977,Waterfront Terminal,7.202,17:13:00
132405:305098,305098,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,17:20:00,17:40:00,-2.797,20.0,10.018,20.36003265306112,422.90158833820055,3.4937113196246754,-,0.0,-
132386:305695,305695,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,17:40:00,17:55:00,-3.02,15.0,7.202,19.414769230769306,432.6375384615448,3.6101083032490977,Waterfront Terminal,7.202,17:55:00
132406:305912,305912,JOHN-JUMBO to County Fair,13,3265,Waterfront Terminal,Dawson & Regina,18:03:00,18:23:00,-2.797,20.0,10.018,20.360032653061275,422.9015883381888,3.4937113196246754,-,0.0,-
132387:305235,305235,JOHN-JUMBO to Waterfront,13,3306,Dawson & Regina,Waterfront Terminal,18:23:00,18:38:00,-3.02,15.0,7.202,19.41476923076931,432.6375384615405,3.6101083032490977,Waterfront Terminal,7.202,18:38:00
