trip_id,service_id,trip_headsign,route_id,shape_id,origin,destination,start_time,end_time,road_grade,total_time,total_distance,avg_speed,avg_acceleration,stop_density,has_station,dist_to_station,time_at_station
132552:305860,305860,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,08:40:00,08:49:00,-2.562,9.0,5.031,20.60840000000002,549.5456000000022,3.975352812562115,-,0.0,-
132532:305139,305139,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,09:05:00,09:19:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
132553:306034,306034,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,09:20:00,09:29:00,-2.562,9.0,5.031,20.608400000000035,549.545600000001,3.975352812562115,-,0.0,-
132533:305102,305102,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,09:45:00,09:59:00,-2.405,14.0,5.374,16.583272727272732,417.7367272727246,4.093784890212132,-,0.0,-
132554:305764,305764,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,10:00:00,10:09:00,-2.562,9.0,5.031,20.608399999999985,549.5455999999974,3.975352812562115,-,0.0,-
132534:305515,305515,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,10:25:00,10:39:00,-2.405,14.0,5.374,16.58327272727272,417.7367272727233,4.093784890212132,-,0.0,-
132555:305310,305310,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,10:40:00,10:49:00,-2.562,9.0,5.031,20.60840000000002,549.5456000000022,3.975352812562115,-,0.0,-
132535:305174,305174,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,11:05:00,11:19:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
132556:300091,300091,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,11:20:00,11:34:00,-2.562,14.0,5.031,15.871600000000043,488.4255999999999,3.975352812562115,-,0.0,-
132536:305539,305539,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,11:50:00,12:04:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
132557:301472,301472,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,12:05:00,12:19:00,-2.562,14.0,5.031,15.871600000000043,488.4255999999999,3.975352812562115,-,0.0,-
132537:304941,304941,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,12:35:00,12:49:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
132558:301026,301026,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,12:50:00,13:04:00,-2.562,14.0,5.031,15.871600000000043,488.4255999999999,3.975352812562115,-,0.0,-
132538:306056,306056,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,13:20:00,13:34:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
132559:301740,301740,EDWARD to Waterfront,5,3119,Brown & Frederica,Confederation College,13:35:00,13:49:00,-2.562,14.0,5.031,15.871600000000043,488.4255999999999,3.975352812562115,-,0.0,-
132539:305906,305906,EDWARD to Westfort,5,3136,Confederation College,Brown & Frederica,14:05:00,14:19:00,-2.405,14.0,5.374,16.58327272727274,417.7367272727308,4.093784890212132,-,0.0,-
