time,soc
06:40:00,90
07:14:00,88.1915153444056
07:14:00,88.1915153444056
07:52:00,86.81514535953428
07:52:00,86.81514535953428
08:31:00,85.06725993387818
08:31:00,85.06725993387818
09:11:00,83.79146930150999
09:11:00,83.79146930150999
09:50:00,82.19118172111901
09:50:00,82.19118172111901
10:30:00,81.04264447658262
10:30:00,81.04264447658262
11:09:00,79.57653814225928
11:09:00,79.57653814225928
11:49:00,78.5436869913439
11:49:00,78.5436869913439
12:28:00,77.19956486867298
12:28:00,77.19956486867298
13:13:00,76.17969570330055
13:13:00,76.17969570330055
13:57:00,74.84943755410508
13:57:00,74.84943755410508
14:42:00,73.9335508400054
14:42:00,73.9335508400054
15:26:00,72.71293609692015
15:26:00,72.71293609692015
16:11:00,71.89157986093063
16:11:00,71.89157986093063
16:55:00,70.77064197172182
16:55:00,70.77064197172182
17:40:00,70.03522342216267
