time,soc
06:50:00,100
07:25:00,95.86561561389578
07:25:00,95.86561561389578
08:04:00,91.01877304847885
08:04:00,91.01877304847885
08:44:00,87.1756021387971
08:44:00,87.1756021387971
09:23:00,82.87063405363341
09:23:00,82.87063405363341
10:03:00,79.48799595994032
10:03:00,79.48799595994032
10:42:00,75.66239624566542
10:42:00,75.66239624566542
11:22:00,72.68716775287868
11:22:00,72.68716775287868
12:01:00,69.28564048228333
12:01:00,69.28564048228333
12:46:00,66.45707029670696
12:46:00,66.45707029670696
13:25:00,63.45345310596706
13:25:00,63.45345310596706
14:10:00,60.954518150900086
14:10:00,60.954518150900086
14:54:00,58.048988420374535
14:54:00,58.048988420374535
15:39:00,55.85551380933725
15:39:00,55.85551380933725
16:23:00,53.2679375935342
16:23:00,53.2679375935342
17:08:00,51.34468797522994
