time,soc
06:20:00,100
06:54:00,94.78777347972027
06:54:00,94.78777347972027
07:33:00,88.65513884879995
07:33:00,88.65513884879995
08:13:00,83.97393760124572
08:13:00,83.97393760124572
08:52:00,78.79146360901554
08:52:00,78.79146360901554
09:32:00,74.89582339151272
09:32:00,74.89582339151272
10:11:00,70.51100038017005
10:11:00,70.51100038017005
10:51:00,67.27483130960017
10:51:00,67.27483130960017
11:30:00,63.559628845987135
11:30:00,63.559628845987135
12:10:00,60.87707964325693
12:10:00,60.87707964325693
12:49:00,57.724017374648504
12:49:00,57.724017374648504
13:34:00,55.20502534403405
13:34:00,55.20502534403405
14:18:00,52.218352840903194
14:18:00,52.218352840903194
15:03:00,50.13784194405536
15:03:00,50.13784194405536
15:47:00,47.59639889232274
15:47:00,47.59639889232274
16:32:00,45.88398881149249
16:32:00,45.88398881149249
17:16:00,43.71631172539427
17:16:00,43.71631172539427
17:36:00,42.29455996387143
17:36:00,42.29455996387143
17:56:00,40.91199917889924
17:56:00,40.91199917889924
18:16:00,39.62548462511861
18:16:00,39.62548462511861
18:36:00,38.37974792130726
18:36:00,38.37974792130726
18:56:00,37.21535049381003
18:56:00,37.21535049381003
19:16:00,36.09316383866265
19:16:00,36.09316383866265
19:36:00,35.039036304937106
19:36:00,35.039036304937106
19:56:00,34.02841345051368
19:56:00,34.02841345051368
20:16:00,33.07385794114288
20:16:00,33.07385794114288
20:36:00,32.16397548922491
20:36:00,32.16397548922491
20:56:00,31.29933199205418
20:56:00,31.29933199205418
21:16:00,30.48041657990272
