time,soc
06:10:00,90
06:29:00,86.61772469090909
06:29:00,86.61772469090909
06:58:00,83.02056113283147
06:58:00,83.02056113283147
07:27:00,79.4272854497819
07:27:00,79.4272854497819
07:56:00,76.14737452984355
07:56:00,76.14737452984355
08:25:00,72.88303831058036
08:25:00,72.88303831058036
08:54:00,69.8918690933285
08:54:00,69.8918690933285
09:23:00,66.92691112797529
09:23:00,66.92691112797529
09:52:00,64.19853490547769
09:52:00,64.19853490547769
10:21:00,61.50605059798999
10:21:00,61.50605059798999
10:50:00,59.016850626963375
10:50:00,59.016850626963375
11:19:00,56.57235324992565
11:19:00,56.57235324992565
11:48:00,54.30083518218269
11:48:00,54.30083518218269
12:17:00,52.082038587215976
12:17:00,52.082038587215976
12:46:00,50.00863973375855
12:46:00,50.00863973375855
13:15:00,47.99526058936087
13:15:00,47.99526058936087
13:44:00,46.10217632557317
13:44:00,46.10217632557317
14:13:00,44.27575412749657
14:13:00,44.27575412749657
14:42:00,42.546779898997535
14:42:00,42.546779898997535
15:11:00,40.89051315597542
15:11:00,40.89051315597542
15:40:00,39.31090068312677
15:40:00,39.31090068312677
16:09:00,37.809497824301154
16:09:00,37.809497824301154
16:38:00,36.36582422936282
16:38:00,36.36582422936282
17:07:00,35.005367910398334
17:07:00,35.005367910398334
17:36:00,33.68541660599581
17:36:00,33.68541660599581
17:54:00,32.63227084938755
17:54:00,32.63227084938755
18:15:00,31.514748384140216
18:15:00,31.514748384140216
18:37:00,30.48783197117029
18:37:00,30.48783197117029
18:58:00,29.457080910997206
18:58:00,29.457080910997206
19:20:00,28.514364251028294
19:20:00,28.514364251028294
19:41:00,27.563466512246094
19:41:00,27.563466512246094
20:03:00,26.698236553474075
20:03:00,26.698236553474075
20:24:00,25.820825615230603
20:24:00,25.820825615230603
20:46:00,25.02690452196446
20:46:00,25.02690452196446
21:07:00,24.21712145140834
21:07:00,24.21712145140834
21:29:00,23.4888239325258
21:29:00,23.4888239325258
21:50:00,22.741276915987676
21:50:00,22.741276915987676
22:09:00,22.12797935549455
