time,soc
06:30:00,0
06:53:00,0
06:57:00,0
07:11:00,0
07:30:00,0
07:53:00,0
07:57:00,0
08:11:00,0
08:30:00,0
08:53:00,0
08:57:00,0
09:11:00,0
09:30:00,0
09:53:00,0
09:57:00,0
10:11:00,0
10:30:00,0
10:53:00,0
10:57:00,0
11:11:00,0
11:30:00,0
11:55:00,0
11:57:00,0
12:12:00,0
12:30:00,0
12:55:00,0
12:57:00,0
13:12:00,0
13:30:00,0
13:55:00,0
13:57:00,0
14:12:00,0
14:30:00,0
14:55:00,0
14:57:00,0
15:12:00,0
15:30:00,0
15:55:00,0
15:57:00,0
16:12:00,0
16:30:00,0
16:55:00,0
16:57:00,0
17:12:00,0
17:30:00,0
17:55:00,0
17:57:00,0
18:12:00,0
18:25:00,0
18:46:00,0
18:52:00,0
19:06:00,0
