time,soc
06:30:00,90
06:44:00,88.43493282854546
06:44:00,88.43493282854546
06:58:00,86.611906375388
06:58:00,86.611906375388
07:12:00,85.14291383480402
07:12:00,85.14291383480402
07:26:00,83.41960203841809
07:26:00,83.41960203841809
07:40:00,82.04113222087014
07:40:00,82.04113222087014
07:54:00,80.41177282560997
07:54:00,80.41177282560997
08:08:00,79.11859465385453
08:08:00,79.11859465385453
08:22:00,77.5777583901288
08:22:00,77.5777583901288
08:36:00,76.36494307753192
08:36:00,76.36494307753192
08:50:00,74.90751441938907
08:50:00,74.90751441938907
09:04:00,73.7704180013232
09:04:00,73.7704180013232
09:18:00,72.39157703600688
09:18:00,72.39157703600688
09:32:00,71.32582391071367
09:32:00,71.32582391071367
09:46:00,70.02102925593026
09:46:00,70.02102925593026
10:00:00,69.02249667651496
10:00:00,69.02249667651496
10:14:00,67.78746938486867
10:14:00,67.78746938486867
10:28:00,66.85227284746259
10:28:00,66.85227284746259
10:42:00,65.68298124101214
10:42:00,65.68298124101214
10:56:00,64.80746071731588
10:56:00,64.80746071731588
11:10:00,63.700106098503554
11:10:00,63.700106098503554
11:24:00,62.88081306391651
11:24:00,62.88081306391651
11:38:00,61.831816252226076
11:38:00,61.831816252226076
11:52:00,61.06550146358727
11:52:00,61.06550146358727
12:06:00,60.07149011021415
12:06:00,60.07149011021415
12:20:00,59.35509208983613
12:20:00,59.35509208983613
12:34:00,58.41288872541041
12:34:00,58.41288872541041
12:48:00,57.74352291059155
12:48:00,57.74352291059155
13:02:00,56.850133683592574
13:02:00,56.850133683592574
13:16:00,56.22508220315134
13:16:00,56.22508220315134
13:30:00,55.3776862691006
13:30:00,55.3776862691006
13:44:00,54.79438831069783
13:44:00,54.79438831069783
13:58:00,53.99032783452335
13:58:00,53.99032783452335
14:12:00,53.446370568632425
14:12:00,53.446370568632425
14:26:00,52.68314130477096
14:26:00,52.68314130477096
14:40:00,52.176251333128526
14:40:00,52.176251333128526
14:54:00,51.45149374997971
14:54:00,51.45149374997971
15:08:00,50.9795290482087
15:08:00,50.9795290482087
15:22:00,50.29101996548423
15:22:00,50.29101996548423
15:36:00,49.85196229133207
15:36:00,49.85196229133207
15:50:00,49.197607000661264
15:50:00,49.197607000661264
16:04:00,48.78955474094669
16:04:00,48.78955474094669
16:18:00,48.16737958181205
16:18:00,48.16737958181205
16:32:00,47.788541012728594
16:32:00,47.788541012728594
16:46:00,47.19668637741918
16:46:00,47.19668637741918
17:00:00,46.84537331430851
17:00:00,46.84537331430851
17:14:00,46.282087057099204
17:14:00,46.282087057099204
17:23:00,45.95565327591516
17:23:00,45.95565327591516
17:37:00,45.419316476901514
17:37:00,45.419316476901514
17:46:00,45.117347888891686
17:46:00,45.117347888891686
18:00:00,44.606403207631814
18:00:00,44.606403207631814
18:09:00,44.32748603169264
18:09:00,44.32748603169264
18:23:00,43.84046612247608
18:23:00,43.84046612247608
18:32:00,43.58326827630744
18:32:00,43.58326827630744
18:46:00,43.11879058758918
18:46:00,43.11879058758918
18:55:00,42.882056966529
18:55:00,42.882056966529
19:09:00,42.43881884089097
19:09:00,42.43881884089097
19:18:00,42.22136686957384
19:18:00,42.22136686957384
19:32:00,41.798140926847104
19:32:00,41.798140926847104
19:41:00,41.598856367921286
19:41:00,41.598856367921286
19:51:00,41.190222485684394
