time,soc
06:45:00,0
07:02:00,0
07:07:00,0
07:26:00,0
07:45:00,0
08:04:00,0
08:07:00,0
08:26:00,0
08:45:00,0
09:04:00,0
09:07:00,0
09:26:00,0
09:45:00,0
10:04:00,0
10:07:00,0
10:26:00,0
10:45:00,0
11:04:00,0
11:07:00,0
11:26:00,0
11:45:00,0
12:04:00,0
12:07:00,0
12:26:00,0
12:45:00,0
13:04:00,0
13:07:00,0
13:27:00,0
13:45:00,0
14:04:00,0
14:07:00,0
14:27:00,0
14:45:00,0
15:04:00,0
15:07:00,0
15:27:00,0
15:45:00,0
16:04:00,0
16:07:00,0
16:27:00,0
16:45:00,0
17:04:00,0
17:07:00,0
17:27:00,0
17:40:00,0
17:58:00,0
18:02:00,0
18:21:00,0
