trip_id,energy_consumed
135676:300162,0
135564:301619,0
135696:299795,0
135578:300760,0
135714:299947,0
135592:301716,0
135731:299454,0
135347:300818,0
135380:300584,0
135351:300109,0
135384:300253,0
135355:299447,0
135388:299394,0
135359:300239,0
135392:300045,0
135363:300415,0
135396:300528,0
135367:299261,0
135400:300793,0
135371:301146,0
135404:300448,0
135375:300901,0
135408:301708,0
