trip_id,energy_consumed
135679:303141,0
135627:300106,0
135707:303702,0
135633:301782,0
135615:303381,0
135116:299761,0
135134:302885,0
135119:300980,0
135137:303220,0
135122:303948,0
135140:300201,0
135125:304467,0
135143:301498,0
135128:304265,0
135146:301137,0
135131:304302,0
135106:303358,0
135111:299403,0
135100:303409,0
