trip_id,energy_consumed
135674:299591,0
135648:302904,0
135609:299367,0
135653:303505,0
135059:300984,0
135077:303363,0
135064:301215,0
135082:303610,0
135069:299475,0
135087:303665,0
135037:299936,0
135051:303235,0
135040:299286,0
135054:303248,0
135043:303175,0
