trip_id,energy_consumed
134647:301217,0
134635:301273,0
134648:300663,0
134636:300946,0
134649:299774,0
134637:299852,0
134650:301260,0
134638:299122,0
134651:299271,0
134639:299552,0
134652:301452,0
134640:299807,0
134654:299401,0
134653:301578,0
