trip_id,energy_consumed
135677:300693,0
135606:303481,0
135650:302962,0
135611:299494,0
135074:303110,0
135061:301488,0
135079:303493,0
135066:299938,0
135084:303509,0
135071:299477,0
135049:303708,0
135039:300831,0
135053:303489,0
135042:300270,0
135056:299874,0
