trip_id,energy_consumed
135554:303930,0
135607:301606,0
135651:303160,0
135612:299930,0
135075:303061,0
135062:300043,0
135080:302923,0
135067:301714,0
135085:302944,0
135072:303314,0
135050:303732,0
