trip_id,energy_consumed
135689:303607,0
135629:299453,0
135716:303342,0
135635:299944,0
135132:302983,0
135117:301194,0
135135:303537,0
135120:299255,0
135138:300593,0
135123:304199,0
135141:299782,0
135126:304365,0
135144:301254,0
135129:303999,0
135147:303086,0
135109:299675,0
