trip_id,energy_consumed
135551:301080,0
135561:304148,0
135568:304392,0
135575:303908,0
135582:304264,0
135589:303855,0
135596:303892,0
135603:304342,0
134712:303923,0
134713:304185,0
134714:304340,0
134715:304543,0
134716:304551,0
134717:304436,0
134718:304525,0
134719:304495,0
134720:304289,0
134721:304478,0
134722:303996,0
134723:304524,0
134724:304461,0
134725:303981,0
134726:304013,0
134727:304009,0
134711:304210,0
