trip_id,energy_consumed
135553:301373,0
135687:299217,0
135571:300291,0
135705:300033,0
135585:300370,0
135722:301285,0
135599:300987,0
135378:300796,0
135349:299606,0
135382:300792,0
135353:299884,0
135386:300458,0
135357:299306,0
135390:300849,0
135361:300855,0
135394:301081,0
135365:300329,0
135398:301704,0
135369:300595,0
135402:301459,0
135373:299224,0
135406:299496,0
135424:303663,0
135427:299498,0
